,string,mean,max,min,median,geo_mean,count,n_over_2e-06,ratio_over_2e-06,n_over_4e-06,ratio_over_4e-06,n_over_6e-06,ratio_over_6e-06,n_over_8e-06,ratio_over_8e-06,n_over_9.999999999999999e-06,ratio_over_9.999999999999999e-06,n_over_1.1999999999999999e-05,ratio_over_1.1999999999999999e-05,n_over_1.4e-05,ratio_over_1.4e-05,n_over_1.6e-05,ratio_over_1.6e-05,n_over_1.8e-05,ratio_over_1.8e-05,n_over_2e-05,ratio_over_2e-05
773, “,2.7553837288767017e-06,0.00019621771934907883,1.0697344121624042e-09,1.9023123059014324e-06,1.9753790299327876e-06,9241,2883,0.31197922302781084,901,0.09750027053349204,411,0.04447570609241424,253,0.02737798939508711,185,0.020019478411427333,132,0.01428416838004545,96,0.010388486094578509,63,0.006817443999567146,49,0.005302456444107781,34,0.0036792554918298886
273, of,5.6775855784499046e-06,0.0004092242452315986,2.9470467732828354e-11,3.356252364028478e-06,2.9073720528159165e-06,162805,92376,0.5674027210466509,53197,0.3267528638555327,31264,0.19203341420718037,20247,0.12436350234943644,14167,0.0870182119713768,10606,0.06514541936672706,8335,0.051196216332422224,6810,0.04182918215042535,5643,0.0346610976321366,4773,0.0293172814102761
253, the,6.347274686291949e-06,0.0008402393432334065,3.648603121020333e-12,4.241702754370635e-06,3.2660677231415852e-06,282595,167851,0.5939630920575382,105255,0.3724588191581592,55285,0.19563332684583945,31009,0.10972947150515756,19438,0.06878394876059378,13580,0.0480546364939224,10153,0.03592774111360782,7967,0.02819228931863621,6527,0.023096657761106885,5577,0.019734956386347955
308, T,7.266168775683953e-06,0.0003533374110702425,1.4979134599357735e-10,3.4073161714331945e-06,2.874801810563603e-06,5680,3289,0.5790492957746479,1980,0.3485915492957746,1246,0.2193661971830986,874,0.1538732394366197,685,0.12059859154929578,554,0.09753521126760563,474,0.08345070422535211,408,0.07183098591549296,358,0.0630281690140845,320,0.056338028169014086
505,ast,1.9758912378856788e-05,0.0003304177662357688,2.742830407242991e-09,9.536416655464564e-06,8.062516369106682e-06,821,582,0.7088915956151035,504,0.6138855054811205,447,0.5444579780755177,395,0.48112058465286234,339,0.41291108404384896,301,0.36662606577344703,273,0.3325213154689403,253,0.3081607795371498,226,0.27527405602923266,212,0.2582216808769793
668,”,4.088336967176553e-06,6.636884063482285e-05,4.055857871776425e-09,2.9224793252069503e-06,2.9593652220341314e-06,4644,2604,0.5607235142118863,1258,0.27088716623600345,647,0.1393195521102498,366,0.07881136950904392,226,0.04866494401378122,138,0.029715762273901807,87,0.018733850129198967,68,0.014642549526270457,51,0.010981912144702842,41,0.008828596037898364
327, on,4.689627346541322e-06,0.0003373621730133891,6.943098318501484e-10,2.640166258061072e-06,2.7239917710037723e-06,48920,26349,0.5386140637775961,11574,0.2365903515944399,6234,0.12743254292722814,3937,0.08047833197056418,2843,0.05811529026982829,2127,0.04347914963205233,1676,0.03426001635322976,1373,0.028066230580539656,1153,0.02356909239574816,1006,0.020564186426819297
10469, Android,3.606869967490982e-06,2.104073610098567e-05,2.5742732390199308e-08,3.091410917477333e-06,2.7974572310055102e-06,619,373,0.6025848142164781,177,0.2859450726978998,72,0.11631663974151858,36,0.05815831987075929,13,0.0210016155088853,6,0.009693053311793215,2,0.0032310177705977385,1,0.0016155088852988692,1,0.0016155088852988692,1,0.0016155088852988692
4384, web,4.071052037328873e-06,7.248698238981888e-05,1.527721771310553e-08,2.828506012519938e-06,2.668040059799619e-06,1285,784,0.6101167315175098,364,0.28326848249027237,203,0.15797665369649805,112,0.08715953307392996,68,0.05291828793774319,47,0.036575875486381325,34,0.026459143968871595,24,0.01867704280155642,22,0.017120622568093387,16,0.012451361867704281
2987, works,2.7418153081387434e-06,6.577790918527171e-05,6.048991529894465e-09,1.8450243715051329e-06,1.887002896298907e-06,1077,451,0.41875580315691735,172,0.15970287836583102,80,0.07428040854224698,42,0.03899721448467967,29,0.02692664809656453,19,0.017641597028783658,13,0.012070566388115135,8,0.007428040854224698,6,0.005571030640668524,6,0.005571030640668524
533, but,2.248670489454514e-06,0.00019239418907091022,1.357872980722874e-10,1.22555013604142e-06,1.1588964119921386e-06,14216,3010,0.21173325830050646,982,0.06907709622960045,524,0.03685987619583568,359,0.025253235790658413,284,0.019977490151941474,228,0.016038266741699492,191,0.01343556555993247,160,0.011254924029262802,135,0.009496342149690489,123,0.00865222284749578
368, you,3.367752190529481e-06,0.0003586018574424088,6.71217164423428e-14,1.646858891035663e-06,1.2055449609829538e-06,39193,14548,0.3711887326818565,5581,0.14239787717194397,2938,0.07496236572857398,1899,0.048452529788482634,1384,0.03531242823973669,1107,0.028244839639731584,891,0.022733651417344933,780,0.019901513025285127,641,0.016354961345138162,580,0.01479856096751971
452, have,2.53972604093806e-06,0.00015798589447513223,1.930645643355433e-09,1.8448272385285236e-06,1.8468048020612925e-06,25247,9361,0.37077672594763733,2666,0.1055967045589575,1069,0.04234166435616113,556,0.02202241850516893,324,0.012833207905889809,220,0.008713906602764684,167,0.00661464728482592,130,0.005149126628906405,106,0.00419851863587753,93,0.0036836059729868894
281, to,5.351687863912459e-06,0.0007260767742991447,5.0695919684429214e-11,2.997906221935409e-06,2.909410208936172e-06,157594,91127,0.5782390192520019,44636,0.28323413327918573,24771,0.15718238003984925,15683,0.09951520996992272,10847,0.06882876251633946,8142,0.05166440346713708,6300,0.039976141223650646,5005,0.03175882330545579,4111,0.02608601850324251,3483,0.02210109521936114
14,-,9.402142224729495e-06,0.0009648176492191851,1.9309061728006727e-12,4.202542640996398e-06,2.9059937421369946e-06,97809,60266,0.6161600670694926,43666,0.4464415340101627,31655,0.3236409737345234,23767,0.24299399850729483,18831,0.19252829494218324,15396,0.1574088274085207,12876,0.13164432720915253,11085,0.11333312885317302,9693,0.0991013096954268,8552,0.08743571654960178
323, for,5.291092612712934e-06,0.0003677348722703755,2.3793130660143547e-11,3.1669842428527772e-06,3.1963404071885994e-06,64511,38434,0.595774364061943,17849,0.2766814961789462,8983,0.13924757018182946,5562,0.08621785431941839,3829,0.0593542186603835,2801,0.04341895180666863,2204,0.03416471609492955,1841,0.028537768752615832,1572,0.024367937251011454,1394,0.0216087178930725
2829, table,3.3996866950059237e-06,4.139602606301196e-05,5.199029118330145e-08,1.908885337797983e-06,2.103600977311914e-06,730,302,0.4136986301369863,154,0.21095890410958903,88,0.12054794520547946,52,0.07123287671232877,37,0.050684931506849315,30,0.0410958904109589,23,0.031506849315068496,21,0.028767123287671233,16,0.021917808219178082,10,0.0136986301369863
326, that,3.1126364260710884e-06,0.00039219282916747034,5.675606252336651e-12,1.991882754737162e-06,1.875718018723339e-06,50955,20613,0.4045334118339711,7256,0.14240015700127565,3496,0.0686095574526543,2058,0.04038857815719753,1355,0.02659209106073987,941,0.018467275046609753,727,0.014267490923363753,573,0.011245216367382986,472,0.009263075262486507,385,0.007555686389951919
320, be,5.12937215477061e-06,0.0004032294382341206,5.182461682018413e-10,3.0773815069551347e-06,2.818559301217276e-06,27945,16595,0.5938450527822509,7598,0.27189121488638396,3573,0.1278582930756844,2069,0.0740382894972267,1362,0.0487385936661299,1016,0.03635713007693684,816,0.029200214707461085,664,0.02376095902665951,571,0.020432993379853284,496,0.017749150116299874
247, a,4.766448590425586e-06,0.00037786414031870663,5.395739126226422e-14,3.4977533687197138e-06,3.2070636082716374e-06,133057,75817,0.5698084279669615,36983,0.2779485483664895,16540,0.1243076275581142,8456,0.06355171092088353,5097,0.03830689103166312,3378,0.02538761583381558,2453,0.01843570800484003,1887,0.014181891971110125,1516,0.01139361326348858,1253,0.009417016767250127
2372, bit,4.36910052161175e-06,7.226403249660507e-05,2.819601085946033e-08,1.9839633296214743e-06,2.215205698978211e-06,1405,608,0.4327402135231317,322,0.2291814946619217,217,0.15444839857651246,170,0.12099644128113879,140,0.099644128113879,121,0.08612099644128114,109,0.07758007117437722,99,0.0704626334519573,39,0.027758007117437724,33,0.023487544483985764
187,"
",3.959198338141898e-06,0.00063091836636886,-1.9880416757267483e-12,1.2932669051224366e-06,,562023,181670,0.3232429989520002,104892,0.1866329313924875,71849,0.12783996384489602,53502,0.09519539235938743,41923,0.0745930326694815,33944,0.0603961047857472,28282,0.05032178398392948,23971,0.04265127939603895,20601,0.03665508351081717,17748,0.03157877880442615
2512,There,1.593925640908326e-06,1.531191992398817e-05,6.384658579605684e-09,5.201498538554006e-07,6.494864369075475e-07,1668,244,0.14628297362110312,187,0.11211031175059952,179,0.10731414868105515,172,0.10311750599520383,2,0.001199040767386091,1,0.0005995203836930455,1,0.0005995203836930455,0,0.0,0,0.0,0,0.0
457,’,9.96559577545049e-07,0.0002455564681440592,-3.5724942969161955e-12,2.8052168588033055e-08,,41865,4152,0.09917592260838409,2219,0.05300370237668697,1395,0.033321390182730205,987,0.023575779290576856,752,0.017962498507106173,603,0.0144034396273737,495,0.011823719097097814,425,0.01015167801265974,375,0.00895736295234683,322,0.0076913889884151435
84,s,5.015242725754587e-06,0.00032317015575245023,4.519424001703243e-10,2.8268705136724748e-06,2.7001230092842813e-06,37637,18039,0.47928899752902726,9575,0.25440391104498233,5400,0.1434758349496506,3405,0.09046948481547414,2418,0.06424529053856577,1805,0.047958126311873954,1449,0.03849934904482291,1212,0.03220235406647714,1016,0.026994712649786114,876,0.0232749687807211
2257, lot,1.8685373802480128e-06,8.117491233861074e-05,3.4153753158960853e-09,6.961258804949466e-07,7.080154478861407e-07,2101,434,0.20656830080913852,202,0.09614469300333174,120,0.05711565920990005,75,0.03569728700618753,56,0.026653974297953357,41,0.01951451689671585,32,0.015230842455973346,27,0.01285102332222751,21,0.009995240361732508,20,0.00951927653498334
309, I,2.304628842959059e-06,0.00034661038080230355,1.2815129513121803e-10,1.483887331232836e-06,1.5585769291636646e-06,40404,12044,0.29808929808929807,3709,0.0917978417978418,1699,0.04205029205029205,944,0.023364023364023365,632,0.01564201564201564,471,0.011657261657261657,368,0.009108009108009109,308,0.007623007623007623,253,0.006261756261756262,212,0.005247005247005247
69,d,8.190051546901421e-06,0.0007872699643485248,5.065821095939782e-10,2.5457102310610935e-06,2.168056380609934e-06,5423,2391,0.44089987092015487,1706,0.314586022496773,1227,0.22625852848976583,954,0.17591738889913333,751,0.13848423381891942,642,0.11838465793841048,551,0.10160427807486631,497,0.09164669002397197,443,0.08168910197307763,400,0.07375991148810622
751, like,3.3114300834986755e-06,0.00016504514496773481,1.6568184324494695e-10,2.2663518848276e-06,1.942241781162484e-06,8271,3775,0.45641397654455323,1618,0.19562326199975819,747,0.09031556039173014,434,0.05247249425704268,280,0.03385322210131786,195,0.023576351106274936,147,0.017772941603191875,116,0.014024906299117398,92,0.011123201547575868,76,0.009188731713214847
2312, talk,2.8622239231124986e-06,3.739659223356284e-05,3.901718059751147e-09,1.6944337630775408e-06,1.6862976825500127e-06,886,353,0.3984198645598194,174,0.1963882618510158,84,0.09480812641083522,55,0.062076749435665914,30,0.033860045146726865,20,0.022573363431151242,13,0.014672686230248307,10,0.011286681715575621,7,0.007900677200902935,7,0.007900677200902935
670, about,4.415823879140917e-06,0.00045420281821861863,7.438246907298662e-09,2.5473875666648382e-06,2.673004171324066e-06,12577,6481,0.5153057167846068,2592,0.20609048262701757,1285,0.10217062892581696,802,0.06376719408443986,570,0.04532082372584877,407,0.03236065834459728,310,0.0246481672894967,250,0.019877554265723147,197,0.015663512761389838,165,0.013119185815377276
620,ll,6.158957644026938e-06,0.0004024523077532649,1.0441270070771225e-08,1.7285309468206833e-06,2.151227287844786e-06,1474,536,0.36363636363636365,225,0.15264586160108548,171,0.11601085481682497,148,0.10040705563093623,133,0.09023066485753053,121,0.08208955223880597,112,0.07598371777476255,101,0.06852103120759837,97,0.06580732700135686,86,0.05834464043419267
564, go,3.7104577637029163e-06,7.652691419934854e-05,5.357048138421305e-09,2.2752331005904125e-06,2.4371774301834303e-06,3266,1690,0.5174525413349663,705,0.21586037966932026,398,0.12186160440906307,246,0.07532149418248622,158,0.04837721984078383,110,0.03368034292712799,88,0.02694427434170239,66,0.02020820575627679,56,0.017146356399265157,48,0.014696876913655848
949, through,3.835398162648053e-06,7.673192158108577e-05,6.271978492122798e-09,2.4310343178512994e-06,2.620553251542189e-06,4657,2358,0.5063345501395748,819,0.17586429031565384,421,0.09040154605969508,256,0.0549710113807172,195,0.04187245007515568,151,0.03242430749409491,126,0.027056044663946746,104,0.022331973373416362,86,0.018466824135709683,75,0.016104788490444492
1046, every,4.55023553290767e-06,0.0001451743592042476,4.442743506416491e-09,3.1901361126074335e-06,3.144837064821664e-06,2857,1777,0.6219810990549528,822,0.287714385719286,354,0.12390619530976549,165,0.05775288764438222,109,0.03815190759537977,77,0.02695134756737837,53,0.01855092754637732,47,0.016450822541127057,42,0.014700735036751837,36,0.012600630031501575
264,ed,1.24463989832078e-05,0.000308429793221876,2.236789864440425e-09,6.176102488097968e-06,6.170979623742816e-06,6037,4332,0.7175749544475732,3374,0.5588868643365911,2536,0.42007619678648334,1915,0.31721053503395724,1540,0.25509358953122413,1250,0.20705648500911047,1050,0.1739274474076528,877,0.14527082988239193,751,0.12439953619347358,663,0.1098227596488322
2403, making,3.4089569720822334e-06,0.0001563018304295838,2.9666578527098864e-08,2.3604463876836235e-06,2.408264545932954e-06,1837,922,0.5019052803483941,315,0.17147523135547088,121,0.0658682634730539,69,0.03756124115405553,51,0.027762656505171474,44,0.023952095808383235,38,0.020685900925421885,28,0.015242242787152967,24,0.0130647795318454,22,0.011976047904191617
752, what,2.7480467775164135e-06,0.00022692275524605066,5.572037053980239e-09,1.9787587461905787e-06,2.0278677979051856e-06,7700,3344,0.4342857142857143,951,0.12350649350649351,400,0.05194805194805195,226,0.02935064935064935,153,0.01987012987012987,103,0.013376623376623377,73,0.00948051948051948,49,0.006363636363636364,34,0.004415584415584416,20,0.0025974025974025974
2427, went,2.154567178220264e-06,5.822157618240453e-05,4.044140311521005e-08,1.6104082760648453e-06,1.6702477086289007e-06,1290,443,0.3434108527131783,109,0.08449612403100776,49,0.03798449612403101,23,0.017829457364341085,9,0.0069767441860465115,3,0.002325581395348837,3,0.002325581395348837,2,0.0015503875968992248,2,0.0015503875968992248,2,0.0015503875968992248
987, right,4.594768702242421e-06,0.0002737340109888464,3.3087161899203466e-09,3.2454574920848245e-06,2.750389822921512e-06,3406,2188,0.6423957721667646,1253,0.36788021139166177,692,0.20317087492660013,387,0.11362301820317088,245,0.07193188490898414,160,0.046975924838520255,118,0.03464474456840869,84,0.024662360540223135,58,0.017028772753963594,39,0.011450381679389313
16,/,1.384084717829218e-05,0.00039989533252082765,-6.961741296288015e-13,4.349856226326665e-06,,40228,22983,0.5713184846375658,17324,0.43064532166650094,13322,0.33116237446554636,10605,0.26362235259023564,8911,0.22151237943720792,7720,0.19190613503032714,6805,0.16916078353385702,6134,0.15248085910311227,5601,0.13923138112757283,5150,0.12802028437903948
1618, list,1.754057233625317e-06,0.0002453512279316783,8.950344805580546e-12,8.601102763350355e-07,4.2122438366754473e-07,2011,450,0.22376926902038788,169,0.08403779214321233,72,0.03580308304326206,37,0.018398806563898557,22,0.01093983092988563,13,0.006464445549477871,11,0.005469915464942815,8,0.003978120338140228,4,0.001989060169070114,4,0.001989060169070114
689, over,4.841034931374544e-06,0.00026902620447799563,1.7620932490913788e-09,3.068207888645702e-06,3.072364903700984e-06,7515,4535,0.603459747172322,2355,0.313373253493014,1306,0.17378576180971392,835,0.1111111111111111,570,0.07584830339321358,414,0.055089820359281436,315,0.041916167664670656,259,0.034464404524284765,207,0.027544910179640718,169,0.022488356620093148
369, was,3.2012377118410546e-06,0.0003085354983340949,1.5295644958945864e-11,2.2205638288141927e-06,2.252907557159643e-06,26309,11768,0.44729940324603745,3928,0.14930252005017294,1668,0.06340035729218138,897,0.03409479645748603,563,0.021399521076437722,407,0.015469991257744498,299,0.011364932152495344,228,0.008666235888859326,176,0.006689725949294918,153,0.005815500399102969
3164, probably,2.285795199618584e-06,9.416781540494412e-05,1.1311229286548041e-08,1.6202437223000743e-06,1.6713813019197637e-06,943,296,0.3138918345705196,62,0.06574761399787911,20,0.021208907741251327,9,0.009544008483563097,8,0.008483563096500531,7,0.007423117709437964,5,0.005302226935312832,4,0.0042417815482502655,3,0.003181336161187699,3,0.003181336161187699
581, one,3.605917732884362e-06,0.00015086874191183597,3.51325801783986e-10,2.297779701621039e-06,1.8042483510053858e-06,13365,6463,0.483576505798728,3096,0.23164983164983166,1684,0.12600074822297044,1020,0.07631874298540965,541,0.040478862701084924,362,0.027085671530115974,274,0.02050130939019828,210,0.015712682379349047,183,0.013692480359147026,161,0.012046389824167602
574, had,2.5864505499308767e-06,4.283930320525542e-05,4.8793515894374195e-09,2.009929175983416e-06,2.0614005588126248e-06,7612,3188,0.418812401471361,886,0.1163951655281135,322,0.04230162900683132,150,0.01970572779821335,82,0.010772464529689963,47,0.006174461376773515,37,0.004860746190225959,30,0.003941145559642669,26,0.003415659485023647,20,0.002627430373095113
2454, face,4.879944813743321e-06,0.000285804650047794,1.8777134513925375e-08,2.3117335103961523e-06,2.2561984406760335e-06,1209,599,0.49545078577336643,292,0.24152191894127378,173,0.14309346567411083,119,0.09842845326716294,75,0.062034739454094295,55,0.045492142266335814,43,0.03556658395368073,32,0.026468155500413565,28,0.02315963606286187,22,0.018196856906534328
271, an,4.424989019006357e-06,0.000304174842312932,5.642979417075367e-10,3.3323391335216e-06,2.5163803606035386e-06,22512,14531,0.6454779673063256,6850,0.3042821606254442,3028,0.13450604122245913,1561,0.0693407960199005,908,0.04033404406538735,596,0.026474769012082445,414,0.018390191897654583,309,0.013726012793176973,246,0.010927505330490405,200,0.008884150675195452
2934, idea,2.7485868968575503e-06,2.436348222545348e-05,3.4633660384031373e-09,1.948486897163093e-06,1.9223181397354504e-06,1093,505,0.46203110704483075,215,0.19670631290027446,96,0.0878316559926807,42,0.0384263494967978,21,0.0192131747483989,14,0.012808783165599268,9,0.008234217749313814,5,0.004574565416285453,3,0.0027447392497712718,2,0.0018298261665141812
2238, kind,3.559882989509167e-06,9.424596646567807e-05,6.209659453304539e-09,4.84077958162743e-07,6.311760565588676e-07,1108,310,0.27978339350180503,221,0.19945848375451264,169,0.15252707581227437,136,0.12274368231046931,114,0.10288808664259928,93,0.08393501805054152,78,0.0703971119133574,62,0.05595667870036101,55,0.04963898916967509,45,0.04061371841155235
2165, game,2.761127099755298e-06,3.6672165151685476e-05,2.437068857830127e-08,1.941560412888066e-06,1.998500724597897e-06,3102,1312,0.4229529335912315,506,0.16312056737588654,228,0.0735009671179884,114,0.0367504835589942,65,0.020954223081882658,45,0.014506769825918761,27,0.008704061895551257,17,0.00548033526756931,10,0.003223726627981947,7,0.002256608639587363
3078, wanted,1.0981972936250677e-06,2.7912294171983376e-05,2.1050379217513182e-08,4.809929805560387e-07,5.171932999963184e-07,1031,103,0.09990300678952474,38,0.03685741998060136,28,0.027158098933074686,20,0.019398642095053348,17,0.016488845780795344,15,0.014548981571290009,10,0.009699321047526674,9,0.008729388942774006,7,0.006789524733268671,6,0.005819592628516004
10572,About,3.7560525011603542e-06,6.299890810623765e-05,4.715503791885567e-07,2.938580337286112e-06,2.9854000008774967e-06,923,565,0.6121343445287107,165,0.17876489707475623,87,0.09425785482123511,43,0.04658721560130011,29,0.0314192849404117,24,0.02600216684723727,15,0.016251354279523293,8,0.00866738894907909,5,0.005417118093174431,4,0.004333694474539545
322, S,6.07471541528949e-06,0.0002529098419472575,9.141095866360693e-12,3.0724169164386694e-06,2.4601569235967155e-06,6289,3474,0.5523930672602958,1985,0.3156304658928287,1252,0.19907775480998569,893,0.1419939577039275,671,0.10669422801717283,533,0.08475115280648751,436,0.06932739704245508,378,0.060104945142311975,333,0.052949594530131976,290,0.046112259500715534
401, F,7.722936931143936e-06,0.00015058252029120922,9.379297338796277e-10,3.4611673527251696e-06,2.9057908684969315e-06,4841,2917,0.6025614542449907,1778,0.367279487709151,1167,0.2410658954761413,839,0.17331129931832265,667,0.1377814501136129,561,0.11588514769675687,498,0.10287130758107829,432,0.08923776079322454,387,0.07994216071059698,351,0.07250568064449493
1336,ters,7.111717042174854e-06,0.0001688244956312701,2.567469126191213e-09,2.5513875243632356e-06,2.734182016804618e-06,776,395,0.509020618556701,220,0.28350515463917525,133,0.1713917525773196,96,0.12371134020618557,76,0.0979381443298969,63,0.08118556701030928,55,0.07087628865979381,51,0.06572164948453608,42,0.05412371134020619,38,0.04896907216494845
1909,As,2.89197380014992e-06,8.697745943209156e-05,5.4592010911846955e-09,1.7495054294158763e-06,1.93480122194149e-06,2162,725,0.3353376503237743,339,0.15679925994449584,83,0.03839037927844589,54,0.02497687326549491,37,0.017113783533765033,34,0.01572617946345976,29,0.01341350601295097,25,0.01156336725254394,19,0.008788159111933395,18,0.008325624421831638
2021, family,3.4908909657204816e-06,7.92152204667218e-05,1.4955190863474854e-08,2.5898648345901165e-06,2.5033637304711303e-06,2527,1382,0.5468935496636328,638,0.25247328848436884,279,0.11040759794222398,157,0.06212900672734468,84,0.0332409972299169,49,0.019390581717451522,34,0.013454689354966362,25,0.009893153937475268,17,0.006727344677483181,13,0.0051444400474871385
2136, business,6.0906877567842645e-06,0.0020547746680676937,1.5775136752438357e-09,3.002079438374494e-06,2.84200001578315e-06,2923,1759,0.6017789941840574,842,0.28806021211084504,421,0.14403010605542252,226,0.0773178241532672,132,0.04515908313376668,99,0.03386931235032501,75,0.02565856996236743,53,0.018132056106739652,44,0.01505302771125556,39,0.013342456380431064
359, we,2.882151379534036e-06,0.00016352441161870956,4.514435936187056e-09,2.019535486397217e-06,2.0811928636371375e-06,15270,6821,0.44669286182056317,2023,0.13248199083169612,825,0.054027504911591355,433,0.028356254092992795,289,0.018925998690242304,218,0.014276358873608383,163,0.010674525212835625,132,0.008644400785854617,111,0.007269155206286837,99,0.006483300589390962
871, know,3.3223255836858825e-06,4.683872975874692e-05,4.870263303757838e-09,1.9980759589088848e-06,2.0778304227771755e-06,4809,2267,0.471407777084633,1138,0.23663963401954669,641,0.13329174464545643,406,0.08442503639010189,260,0.05406529423996673,168,0.034934497816593885,122,0.025369099604907464,83,0.017259305468912457,65,0.013516323559991682,50,0.010397171969224371
849, how,2.7279755475321073e-06,3.905114499502815e-05,4.3195744758861565e-09,2.0142365428910125e-06,1.8398541941492606e-06,6252,2698,0.4315419065898912,1017,0.1626679462571977,450,0.07197696737044146,217,0.03470889315419066,116,0.018554062699936022,68,0.010876519513755598,44,0.007037747920665387,29,0.0046385156749840055,21,0.0033589251439539347,16,0.0025591810620601407
1774, important,2.5617891749140922e-06,0.0002614904660731554,8.024439779319437e-09,1.7472091258241562e-06,1.5548146449333546e-06,1972,757,0.3838742393509128,284,0.1440162271805274,123,0.06237322515212982,54,0.02738336713995943,20,0.010141987829614604,11,0.005578093306288032,10,0.005070993914807302,9,0.004563894523326572,7,0.0035496957403651115,6,0.0030425963488843813
352, it,2.8804883434219062e-06,0.0002654438721947372,3.153771133135308e-10,1.5764115914862487e-06,1.4772392989736183e-06,35515,12731,0.35846825285090805,4832,0.13605518794875404,2480,0.06982964944389694,1523,0.042883288751231874,1025,0.028861044629029987,750,0.021117837533436577,595,0.016753484443193016,492,0.013853301421934394,404,0.011375475151344502,354,0.009967619315782064
634, your,6.495112357887338e-06,0.0010465473169460893,6.658915641111207e-10,3.956247837777482e-06,3.310338601147813e-06,19224,12509,0.6506970453599668,7333,0.3814502704952143,3623,0.18846233874323762,2044,0.10632542655014565,1303,0.06777985851019559,890,0.046296296296296294,652,0.03391593841032043,527,0.02741364960466084,428,0.022263836870578445,371,0.01929879317519767
