,string,mean,max,min,median,geo_mean,count,n_over_2e-06,ratio_over_2e-06,n_over_4e-06,ratio_over_4e-06,n_over_6e-06,ratio_over_6e-06,n_over_8e-06,ratio_over_8e-06,n_over_9.999999999999999e-06,ratio_over_9.999999999999999e-06,n_over_1.1999999999999999e-05,ratio_over_1.1999999999999999e-05,n_over_1.4e-05,ratio_over_1.4e-05,n_over_1.6e-05,ratio_over_1.6e-05,n_over_1.8e-05,ratio_over_1.8e-05,n_over_2e-05,ratio_over_2e-05
773, “,5.410035185778439e-06,0.0026070522144436836,9.691654145882467e-10,2.897242666222155e-06,3.148038662450105e-06,9241,4434,0.47981820149334486,1957,0.21177361757385565,1004,0.10864625040580024,625,0.06763337301157883,450,0.04869602856833676,344,0.03722540850557299,280,0.03029975110918732,238,0.02575478844280922,198,0.021426252570068173,165,0.017855210475056813
273, of,8.990237735155406e-06,0.0029825640376657248,2.90125062862856e-10,4.971309863321949e-06,4.426759657956792e-06,162805,107884,0.6626577807806886,77403,0.4754338011731826,52337,0.3214704708086361,36376,0.22343294124873314,26859,0.1649765056355763,20776,0.12761278830502748,16787,0.10311108381192224,13999,0.08598630263198305,11936,0.07331470163692762,10270,0.06308160068793955
253, the,1.1843916381205676e-05,0.00412769615650177,2.799228134443138e-13,5.503667580342153e-06,4.43550618327189e-06,282595,178499,0.6316424565190467,137748,0.48743962207399283,86416,0.30579451158017656,53708,0.19005290256373963,35894,0.12701569383747058,25744,0.09109856862294095,19622,0.0694350572373892,15753,0.05574408605955519,13036,0.04612962012774465,11107,0.03930359702047099
308, T,1.1964637060592048e-05,0.00022894876019563526,3.20550391785801e-10,5.438182142825099e-06,5.643316416640118e-06,5680,4006,0.7052816901408451,2964,0.5218309859154929,2093,0.3684859154929577,1584,0.27887323943661974,1264,0.22253521126760564,1073,0.18890845070422535,934,0.16443661971830986,822,0.14471830985915493,749,0.13186619718309858,676,0.11901408450704225
505,ast,3.134917933138684e-05,0.00036915374221280217,4.7957566806644536e-08,1.6471351045765914e-05,1.482086600685507e-05,821,635,0.7734470158343484,575,0.7003654080389768,527,0.6419001218026796,478,0.582216808769793,441,0.5371498172959805,405,0.4933008526187576,379,0.46163215590742995,349,0.42509135200974424,339,0.41291108404384896,326,0.39707673568818513
668,”,6.488721957211639e-06,0.00013046838284935802,7.329337137207403e-11,4.355287273938302e-06,4.614636256908612e-06,4644,3285,0.7073643410852714,2052,0.4418604651162791,1232,0.2652885443583118,773,0.16645133505598622,537,0.11563307493540052,370,0.07967269595176572,268,0.05770887166236004,220,0.047372954349698536,167,0.0359603789836348,130,0.027993109388458226
327, on,8.574850859991137e-06,0.0033800594974309206,7.050859895940675e-11,3.6833047261097818e-06,3.596848347443699e-06,48920,33241,0.6794971381847915,18130,0.3706050695012265,10421,0.21302125919869175,6837,0.13975878986099755,4844,0.0990188062142273,3751,0.07667620605069501,2963,0.06056827473426002,2476,0.05061324611610793,2088,0.04268192968111202,1795,0.03669255928045789
10469, Android,6.836100467730891e-06,4.5161945308791474e-05,3.078531278788432e-07,4.6804889279883355e-06,4.906531734876746e-06,619,463,0.7479806138933764,316,0.5105008077544426,192,0.31017770597738287,134,0.21647819063004847,105,0.16962843295638125,86,0.13893376413570274,57,0.09208400646203554,38,0.061389337641357025,31,0.050080775444264945,21,0.033925686591276254
4384, web,8.506364363720578e-06,0.0013955025933682919,4.462459912701888e-08,5.200227860768791e-06,4.901590061012489e-06,1285,987,0.7680933852140078,721,0.5610894941634241,471,0.3665369649805447,317,0.24669260700389106,226,0.17587548638132297,155,0.12062256809338522,100,0.07782101167315175,78,0.060700389105058365,58,0.045136186770428015,48,0.03735408560311284
2987, works,4.502789222974314e-06,4.979367076884955e-05,6.5111720459754e-09,3.2542409371671965e-06,3.34295049989883e-06,1077,772,0.7168059424326834,387,0.3593314763231198,195,0.181058495821727,107,0.09935004642525534,65,0.060352831940575676,47,0.0436397400185701,29,0.02692664809656453,24,0.022284122562674095,21,0.019498607242339833,17,0.015784586815227482
533, but,4.831450154298055e-06,0.0008789903949946165,4.063934966325178e-09,2.107011596308439e-06,2.246957168571558e-06,14216,6249,0.43957512661789533,2796,0.19667979741136749,1685,0.11852841868317389,1168,0.08216094541361846,858,0.06035453010692178,683,0.04804445694991559,538,0.037844682048396174,444,0.031232414181204277,381,0.02680078784468205,326,0.02293190770962296
368, you,8.687241791687153e-06,0.002899387152865529,1.491618634164027e-11,2.81804329915758e-06,2.264363035556682e-06,39193,23948,0.6110274793968311,12242,0.3123516954558212,6871,0.1753119179445309,4374,0.11160156150332967,3102,0.07914678641594163,2351,0.05998520143903248,1866,0.04761054269895134,1513,0.03860383231699538,1260,0.03214859796392213,1092,0.027862118235399178
452, have,5.658605031330511e-06,0.0032507162541151047,1.0223243585016917e-08,2.997690216943738e-06,3.0724286939218253e-06,25247,15497,0.6138155028320197,6861,0.27175506000712957,3286,0.13015407771220344,1903,0.07537529211391453,1239,0.04907513764011566,867,0.0343407137481681,679,0.026894284469441913,530,0.02099259317938765,433,0.01715055254089595,366,0.014496771893690339
281, to,1.024747185350148e-05,0.0037798210978507996,4.905886420302104e-14,4.548801143755554e-06,4.467601378948472e-06,157594,113403,0.7195895782834372,73296,0.46509384875058696,43950,0.2788811756792771,28515,0.18093962968133304,20129,0.12772694391918474,15104,0.09584121222889196,11905,0.07554221607421602,9711,0.06162036625759864,8222,0.05217203700648502,6902,0.04379608360724393
14,-,1.6660147090315866e-05,0.002306942827999592,1.966940282524532e-12,7.728710443188902e-06,5.597158597470223e-06,97809,70981,0.7257103129568854,60534,0.6189001012176794,49893,0.5101064319234426,41081,0.4200124732897791,34331,0.3510004191843286,29225,0.2987966342565613,25189,0.25753253790550973,22118,0.2261346092895337,19448,0.19883650788782217,17368,0.17757057121532782
323, for,1.1354436044555466e-05,0.0038452260196208954,1.7037801725017232e-11,4.631646334019024e-06,4.999590401178577e-06,64511,46266,0.717180015811257,29896,0.46342484227496084,17055,0.2643735176946567,10916,0.16921145231045867,7793,0.12080110368774317,5992,0.09288338422904621,4824,0.0747779448466153,4058,0.06290400086806901,3534,0.05478135511773186,3099,0.048038319046364186
2829, table,6.184533361420835e-06,8.873819751897827e-05,3.4653720604183036e-07,3.3938282513190643e-06,3.6693331816247086e-06,730,449,0.6150684931506849,261,0.35753424657534244,174,0.23835616438356164,131,0.17945205479452056,97,0.13287671232876713,76,0.10410958904109589,56,0.07671232876712329,44,0.06027397260273973,38,0.052054794520547946,32,0.043835616438356165
326, that,5.722814543987008e-06,0.002793043851852417,3.490660191451944e-11,3.260367293478339e-06,3.1265332513524297e-06,50955,32359,0.6350505347855951,15651,0.3071533706211363,8308,0.16304582474732607,5077,0.09963693455009322,3365,0.0660386615641252,2434,0.04776763811205966,1874,0.03677754881758414,1482,0.02908448631145128,1230,0.024138946128937296,1029,0.020194289078598764
320, be,9.629277340681295e-06,0.0031637041829526424,8.433014841990882e-10,4.89033232042857e-06,4.6320736054403216e-06,27945,20317,0.7270352478081946,14098,0.504490964394346,8300,0.2970119878332439,5025,0.17981749865807836,3311,0.11848273394167114,2416,0.08645553766326713,1891,0.06766863481839328,1544,0.05525138665235284,1308,0.046806226516371445,1119,0.040042941492216856
247, a,9.195659012410937e-06,0.0034703114069998264,2.982913915872132e-11,4.5185056478658225e-06,4.346800037060361e-06,133057,84395,0.6342770391636667,53657,0.4032632631128013,28287,0.21259309919808803,16217,0.12188009649999625,10548,0.07927429597841526,7457,0.056043650465589935,5680,0.04268847185792555,4520,0.03397040366158864,3716,0.027927880532403405,3166,0.023794313715174698
2372, bit,8.753432258423914e-06,0.00012797916133422405,5.17112539455411e-08,3.7915921211606474e-06,4.158713678454332e-06,1405,984,0.700355871886121,580,0.4128113879003559,362,0.2576512455516014,254,0.1807829181494662,182,0.1295373665480427,149,0.10604982206405694,123,0.08754448398576513,110,0.07829181494661921,96,0.06832740213523132,94,0.06690391459074733
187,"
",5.1397534671550496e-06,0.00392238050699234,-1.8516728948758665e-12,1.5101708186193719e-06,,562023,202899,0.3610154744556717,111316,0.1980630685932782,73187,0.1302206493328565,51633,0.09186990568001666,39580,0.07042416413563146,32019,0.056970978056058205,27045,0.0481208064438644,22902,0.04074922200692854,20170,0.0358882109806894,17637,0.03138127799040253
2512,There,1.6642515184273722e-06,2.2899075702298433e-05,9.745204465616553e-08,1.0051644494524226e-06,1.1020618239876924e-06,1668,395,0.236810551558753,75,0.044964028776978415,34,0.02038369304556355,28,0.016786570743405275,17,0.010191846522781775,13,0.0077937649880095924,8,0.004796163069544364,5,0.002997601918465228,3,0.0017985611510791368,3,0.0017985611510791368
457,’,1.6499295820042174e-06,0.00030030636116862297,2.629386075189699e-12,3.931397429823846e-08,5.263371488216803e-08,41865,5657,0.1351248059238027,3655,0.08730443090887376,2536,0.060575659859070825,1918,0.04581392571360325,1496,0.035733906604562285,1208,0.028854651857159918,1007,0.024053505314702017,876,0.020924399856682194,761,0.018177475217962497,677,0.01617102591663681
84,s,9.042453896785396e-06,0.0029234716203063726,6.549943365463662e-10,4.557638476399006e-06,4.511718288817579e-06,37637,22456,0.5966469165980285,15628,0.41522969418391475,10374,0.27563302069771767,7201,0.19132768286526555,5239,0.13919812950022584,4051,0.10763344581130271,3234,0.08592608337540186,2673,0.07102053830007705,2272,0.060366129075112254,1980,0.052607806148205226
2257, lot,3.45702402627118e-06,0.00010475701856194064,3.5241892959447796e-08,1.1877964425366372e-06,1.2596883068193184e-06,2101,729,0.3469776297001428,429,0.20418848167539266,302,0.14374107567824845,213,0.10138029509757258,154,0.07329842931937172,120,0.05711565920990005,100,0.047596382674916705,81,0.038553069966682535,63,0.029985721085197526,53,0.025226082817705855
309, I,3.782781241921511e-06,0.00031865190248936415,2.7262399004968074e-09,2.470105982865789e-06,2.576271226505882e-06,40404,21865,0.5411592911592912,9087,0.2249034749034749,4402,0.10894960894960895,2560,0.06336006336006336,1663,0.04115929115929116,1227,0.03036828036828037,944,0.023364023364023365,755,0.018686268686268687,623,0.015419265419265419,513,0.012696762696762696
69,d,1.5256612067913838e-05,0.0025352451484650373,1.0788993032306848e-09,5.036371931055328e-06,4.486229983927464e-06,5423,2955,0.5449013461183847,2419,0.44606306472432233,1947,0.359026369168357,1600,0.2950396459524249,1358,0.2504148995021206,1150,0.21205974552830537,981,0.18089618292458048,883,0.16282500460999447,784,0.1445694265166882,710,0.13092384289138853
751, like,5.628412118497158e-06,0.0003013410896528512,1.073024247233434e-08,3.792107690969715e-06,3.315277953148517e-06,8271,5080,0.614194172409624,3165,0.3826623141095394,1803,0.2179905694595575,1123,0.1357756014992141,758,0.09164550840285335,543,0.06565107000362713,419,0.05065892878732922,323,0.0390521097811631,276,0.033369604642727604,242,0.029258856244710436
2312, talk,5.444355081690279e-06,6.408163608284667e-05,1.3189405478897243e-07,3.489731398076401e-06,3.3359928778756125e-06,886,584,0.6591422121896162,359,0.4051918735891648,231,0.26072234762979685,155,0.17494356659142213,98,0.11060948081264109,77,0.08690744920993228,59,0.06659142212189616,42,0.04740406320541761,38,0.04288939051918736,29,0.0327313769751693
670, about,6.7370752745346355e-06,0.0011088801547884941,8.433336695645721e-09,3.704897835632437e-06,4.0436559318699615e-06,12577,8431,0.6703506400572473,4496,0.35747793591476507,2533,0.20139937982030692,1658,0.1318279398902759,1160,0.0922318517929554,843,0.06702711298401845,667,0.05303331478094935,549,0.04365110916752803,467,0.037131271368370834,399,0.03172457660809414
620,ll,9.385718271060872e-06,0.0013370828237384558,2.6843721911973262e-08,3.1869478789303685e-06,3.850571969965507e-06,1474,1050,0.7123473541383989,482,0.32700135685210313,301,0.20420624151967434,218,0.14789687924016282,178,0.12075983717774763,160,0.10854816824966079,142,0.09633649932157395,128,0.08683853459972862,118,0.08005427408412483,107,0.07259158751696065
564, go,6.985674528661284e-06,0.00010947058763122186,3.215626520614023e-08,3.989320703112753e-06,4.3851465922311335e-06,3266,2462,0.7538273116962645,1470,0.45009185548071035,938,0.2872014696876914,682,0.2088181261481935,521,0.1595223515003062,413,0.12645437844458052,325,0.09951010410287814,259,0.07930189834660134,207,0.06338028169014084,177,0.05419473361910594
949, through,6.718626185656951e-06,0.002314518205821514,4.6771447159699164e-08,3.7354236610553926e-06,4.17112480331851e-06,4657,3273,0.7028129697229977,1628,0.34958127549924845,826,0.17736740390809533,549,0.11788705175005368,395,0.08481855271634099,290,0.0622718488297187,237,0.0508911316298046,209,0.04487867726003865,179,0.03843676186386086,167,0.03585999570538974
1046, every,7.787304847903357e-06,0.0012320494279265404,9.063565187261702e-08,5.146373041498009e-06,5.036624139983918e-06,2857,2088,0.7308365418270913,1498,0.5243262163108156,928,0.3248162408120406,527,0.18445922296114806,322,0.11270563528176408,206,0.07210360518025902,138,0.04830241512075604,108,0.03780189009450473,89,0.031151557577878894,74,0.02590129506475324
264,ed,1.6570875112759895e-05,0.0003457941929809749,2.8483441383286845e-08,8.244447599281557e-06,8.85645017696693e-06,6037,4645,0.7694218982938545,3931,0.6511512340566507,3170,0.5250952459831042,2547,0.4218982938545635,2042,0.3382474739108829,1700,0.28159681961239025,1448,0.2398542322345536,1244,0.20606261388106675,1095,0.18138148086798078,993,0.16448567169123737
2403, making,4.707648698134261e-06,8.179347787518054e-05,1.202234187758222e-07,3.6733234765051748e-06,3.694167224901041e-06,1837,1284,0.6989657049537289,675,0.3674469243331519,290,0.1578660860097986,165,0.08982035928143713,110,0.059880239520958084,71,0.038649972781709306,48,0.0261295590636908,34,0.018508437670114317,29,0.015786608600979857,23,0.012520413718018509
752, what,4.700481738458493e-06,0.0002584753092378378,9.577340875921436e-08,3.378345354576595e-06,3.5539468455449314e-06,7700,5660,0.7350649350649351,2602,0.3379220779220779,1248,0.16207792207792207,693,0.09,425,0.05519480519480519,307,0.03987012987012987,219,0.02844155844155844,161,0.02090909090909091,120,0.015584415584415584,100,0.012987012987012988
2427, went,3.612554756736403e-06,6.433152157114819e-05,3.005376072451327e-07,2.3120062451198464e-06,2.5103544847267333e-06,1290,693,0.5372093023255814,306,0.2372093023255814,172,0.13333333333333333,111,0.08604651162790698,71,0.05503875968992248,51,0.03953488372093023,29,0.02248062015503876,18,0.013953488372093023,14,0.010852713178294573,11,0.008527131782945736
987, right,7.371015169490159e-06,0.0001858921314124018,2.6531479235814004e-08,5.5622676882194355e-06,4.863093347043439e-06,3406,2617,0.768349970640047,2035,0.5974750440399296,1430,0.4198473282442748,976,0.2865531415149736,654,0.19201409277745154,453,0.1330005871990605,345,0.1012918379330593,249,0.07310628302994715,188,0.0551967116852613,149,0.04374633000587199
16,/,2.5937077502399334e-05,0.003649903694167733,2.0641549179547386e-15,7.777716746204533e-06,3.603659673397744e-06,40228,26177,0.6507159192602168,22799,0.5667445560306255,19058,0.4737496271253853,16191,0.40248085910311227,14099,0.3504772795068112,12596,0.31311524311424876,11473,0.28519936362732423,10524,0.261608829670876,9774,0.24296509893606444,9137,0.2271303569652978
1618, list,2.885816243064762e-06,0.0001569087035022676,6.925746868363669e-12,1.4178590959090798e-06,5.743865287445179e-07,2011,719,0.3575335653903531,316,0.15713575335653904,172,0.08552958727001492,110,0.05469915464942814,84,0.0417702635504724,65,0.03232222774738936,51,0.02536051715564396,40,0.019890601690701143,31,0.015415216310293387,26,0.012928891098955743
689, over,7.853334342982813e-06,0.00022968437406234443,3.1369808084491524e-08,4.5490926368074724e-06,4.8732480202550335e-06,7515,5371,0.7147039254823686,3589,0.4775781769793746,2421,0.3221556886227545,1771,0.23566200931470394,1327,0.17658017298735862,1078,0.14344644045242846,882,0.11736526946107785,757,0.10073186959414504,640,0.08516300731869594,537,0.07145708582834331
369, was,5.050997504474514e-06,0.000717656163033098,6.564800258956893e-09,3.4407996736263158e-06,3.494343294791966e-06,26309,17118,0.6506518681819909,8387,0.3187882473678209,3906,0.1484663043065111,2152,0.08179710365274241,1324,0.05032498384583223,906,0.03443688471625679,672,0.02554258998821696,527,0.020031168041354668,433,0.0164582462275267,354,0.013455471511650005
3164, probably,4.236993870641048e-06,0.00019153457833454013,8.101337556354338e-08,2.9702414394705556e-06,3.1225612860516465e-06,943,632,0.6702014846235419,243,0.2576882290562036,97,0.10286320254506894,50,0.053022269353128315,30,0.031813361611876985,20,0.021208907741251327,9,0.009544008483563097,7,0.007423117709437964,6,0.006362672322375398,4,0.0042417815482502655
581, one,6.862133760599807e-06,0.00029364562942646444,6.768025584413806e-10,3.950714017264545e-06,3.185979988616737e-06,13365,8513,0.6369622147399925,5758,0.43082678638234195,3763,0.281556303778526,2501,0.18713056490834268,1750,0.1309390198279087,1261,0.0943509165731388,962,0.07197904975682753,739,0.05529367751589974,607,0.0454171343060232,479,0.03583988028432473
574, had,4.13173227817748e-06,0.00022227245790418237,8.416720653769971e-09,3.105051291640848e-06,3.1483807244930517e-06,7612,4735,0.622044140830268,2228,0.2926957435627956,1002,0.13163426169206516,540,0.07094062007356805,326,0.04282711508145034,194,0.025486074619022595,132,0.017341040462427744,90,0.011823436678928009,74,0.009721492380451918,56,0.007356805044666317
2454, face,6.2334104648170244e-06,0.00012087553477613255,7.044096150821133e-08,3.614307388488669e-06,3.54607927250072e-06,1209,784,0.6484698097601324,457,0.37799834574028124,299,0.24731182795698925,209,0.1728701406120761,154,0.1273779983457403,115,0.09511993382961124,84,0.06947890818858561,63,0.052109181141439205,56,0.04631927212572374,44,0.036393713813068655
271, an,7.228050727364897e-06,0.0024057896807789803,6.821429532344325e-11,4.5673689328395994e-06,3.3626435295362862e-06,22512,16359,0.726679104477612,10924,0.48525230987917556,5853,0.2599946695095949,3297,0.146455223880597,2042,0.09070717839374556,1416,0.0628997867803838,971,0.043132551528073916,746,0.03313788201847903,590,0.02620824449182658,495,0.02198827292110874
2934, idea,4.172223216862203e-06,7.348405779339373e-05,4.912812823221202e-09,2.9686295874853386e-06,3.000649798920371e-06,1093,730,0.6678865507776761,365,0.33394327538883806,184,0.16834400731930466,104,0.09515096065873742,68,0.06221408966148216,40,0.036596523330283626,27,0.024702653247941447,19,0.01738334858188472,12,0.010978956999085087,10,0.009149130832570906
2238, kind,7.279148421943331e-06,0.00012849718041252345,3.0282369944956145e-09,6.898610536154592e-07,9.138351651889409e-07,1108,383,0.3456678700361011,308,0.2779783393501805,265,0.23916967509025272,235,0.21209386281588447,203,0.1832129963898917,181,0.16335740072202165,161,0.14530685920577618,142,0.12815884476534295,130,0.11732851985559567,122,0.11010830324909747
2165, game,4.440889570644666e-06,8.22471411083825e-05,2.5222769295396574e-07,2.9934633403172484e-06,3.1843266510559698e-06,3102,1967,0.634107027724049,952,0.30689877498388135,544,0.17537072856221791,331,0.10670535138620245,211,0.06802063185041908,156,0.05029013539651837,105,0.033849129593810444,79,0.025467440361057383,60,0.019342359767891684,45,0.014506769825918761
3078, wanted,2.1546944066965475e-06,8.123690349748358e-05,4.4801886645018385e-08,9.089334866985155e-07,1.039501881352125e-06,1031,185,0.17943743937924345,74,0.07177497575169738,56,0.05431619786614937,43,0.041707080504364696,31,0.030067895247332686,27,0.026188166828322017,23,0.02230843840931135,20,0.019398642095053348,18,0.01745877788554801,17,0.016488845780795344
10572,About,5.833606870284483e-06,5.984867675579153e-05,7.659803600290616e-07,5.411665370047558e-06,4.758376652650058e-06,923,661,0.7161430119176598,472,0.5113759479956663,159,0.1722643553629469,101,0.1094257854821235,66,0.07150595882990249,47,0.050920910075839654,31,0.03358613217768147,24,0.02600216684723727,19,0.020585048754062838,15,0.016251354279523293
322, S,1.0796686887094754e-05,0.00035351590486243367,5.825007587390019e-09,5.328641918822541e-06,5.394891757822814e-06,6289,4425,0.7036094768643664,3302,0.52504372714263,2313,0.36778502146605185,1732,0.275401494673239,1393,0.22149785339481634,1153,0.1833359834631897,981,0.15598664334552392,881,0.14008586420734617,794,0.1262521863571315,705,0.11210049292415328
401, F,1.2714797357806782e-05,0.0001671845093369484,1.2152736594828184e-09,5.630474788631545e-06,5.827240855620908e-06,4841,3482,0.7192728775046477,2688,0.5552571782689527,1904,0.3933071679405082,1434,0.2962197892997315,1178,0.24333815327411693,1030,0.2127659574468085,903,0.1865317083247263,806,0.1664945259243958,734,0.1516215657921917,681,0.14067341458376367
1336,ters,9.160790345794987e-06,0.0001672952639637515,6.458566303990665e-08,3.34896515141736e-06,3.697557179419381e-06,776,471,0.6069587628865979,281,0.36211340206185566,174,0.22422680412371135,135,0.17396907216494845,101,0.13015463917525774,79,0.1018041237113402,70,0.09020618556701031,60,0.07731958762886598,54,0.06958762886597938,46,0.059278350515463915
1909,As,4.826793546318424e-06,0.00014749680121894926,1.3257286468615348e-07,2.655065145518165e-06,2.971773480261836e-06,2162,1159,0.5360777058279371,539,0.24930619796484738,195,0.09019426456984274,144,0.0666049953746531,101,0.04671600370027752,81,0.03746530989824237,68,0.03145235892691952,60,0.027752081406105456,48,0.022201665124884366,44,0.020351526364477335
2021, family,5.465249824476916e-06,7.422812632285058e-05,1.4311440565961675e-07,4.0398442706646165e-06,3.953359745425499e-06,2527,1785,0.7063711911357341,1113,0.4404432132963989,646,0.2556390977443609,373,0.14760585674713098,253,0.1001187178472497,162,0.06410763751483974,111,0.043925603482390184,86,0.03403244954491492,62,0.02453502176493866,53,0.020973486347447567
2136, business,7.437580766722906e-06,0.001267393701709807,6.598734358931324e-08,4.4625394366448745e-06,4.497680565477748e-06,2923,2172,0.7430721861101608,1398,0.4782757440985289,863,0.2952446117003079,544,0.1861101607937051,360,0.12316113581936367,255,0.08723913787204926,195,0.06671228190215532,151,0.05165925419089976,112,0.0383167978104687,93,0.03181662675333562
359, we,7.172016226827609e-06,0.0030984447803348303,7.747342323227713e-09,3.284413537585351e-06,3.4979923789087307e-06,15270,10807,0.7077275703994761,5054,0.33097576948264573,2387,0.15631958087753767,1382,0.09050425671250818,914,0.05985592665356909,667,0.043680419122462344,505,0.03307138179436804,405,0.026522593320235755,340,0.02226588081204977,284,0.01859855926653569
871, know,5.0499392976903796e-06,5.563226295635104e-05,1.8419885350340337e-07,3.1626548206986627e-06,3.395021507387613e-06,4809,3268,0.6795591599085049,1760,0.3659804533166979,1091,0.22686629236847577,737,0.15325431482636723,526,0.10937824911624039,382,0.07943439384487419,275,0.05718444583073404,224,0.046579330422125184,178,0.03701393221043876,133,0.027656477438136828
849, how,4.881604672397536e-06,7.026750972727314e-05,1.299536034338189e-08,3.6425010421226034e-06,3.386878071407544e-06,6252,3990,0.6381957773512476,2443,0.39075495841330776,1393,0.222808701215611,846,0.13531669865642995,524,0.0838131797824696,342,0.05470249520153551,227,0.03630838131797825,148,0.023672424824056303,106,0.01695457453614843,73,0.011676263595649392
1774, important,4.51574159140736e-06,0.00025704337167553604,1.2241676472513063e-07,3.188129539921647e-06,2.9328988305156534e-06,1972,1166,0.5912778904665315,694,0.35192697768762676,391,0.19827586206896552,210,0.10649087221095335,124,0.06288032454361055,83,0.04208924949290061,51,0.02586206896551724,36,0.018255578093306288,26,0.013184584178498986,20,0.010141987829614604
352, it,5.049617301352581e-06,0.0025949357077479362,3.529282144310031e-10,2.740200443440699e-06,2.538199169890068e-06,35515,21085,0.5936928058566803,11006,0.3098972265240039,6500,0.183021258623117,4310,0.12135717302548218,3103,0.08737153315500493,2338,0.06583133887089962,1822,0.05130226664789526,1494,0.04206673236660566,1240,0.03491482472194847,1039,0.029255244262987472
634, your,1.6770225826693795e-05,0.0034156646579504013,3.1256239263477426e-10,6.33187846688088e-06,5.287950775301205e-06,19224,13888,0.7224302954640033,11721,0.6097066167290887,7988,0.4155222638368706,4960,0.2580108198085726,3250,0.16905950894714938,2314,0.12037037037037036,1670,0.08687057844361215,1341,0.06975655430711611,1058,0.055035372451102786,909,0.04728464419475655
