,string,mean,max,min,median,geo_mean,count,n_over_2e-06,ratio_over_2e-06,n_over_4e-06,ratio_over_4e-06,n_over_6e-06,ratio_over_6e-06,n_over_8e-06,ratio_over_8e-06,n_over_9.999999999999999e-06,ratio_over_9.999999999999999e-06,n_over_1.1999999999999999e-05,ratio_over_1.1999999999999999e-05,n_over_1.4e-05,ratio_over_1.4e-05,n_over_1.6e-05,ratio_over_1.6e-05,n_over_1.8e-05,ratio_over_1.8e-05,n_over_2e-05,ratio_over_2e-05
253, the,1.0499432998386108e-05,0.003282210323959589,-3.1150490173437184e-12,6.485929588961881e-06,,282595,182017,0.644091367504733,157652,0.5578725738247315,109052,0.3858950087581167,68946,0.24397459261487286,45193,0.15992144234682143,31738,0.11230913498115679,23713,0.08391160494700897,18590,0.06578318795449319,15159,0.05364213804207435,12614,0.04463631699074647
308, T,1.3024403353785469e-05,0.00023231128579936922,1.5572876321812146e-08,7.900676791905425e-06,7.891879324591383e-06,5680,4308,0.7584507042253521,3734,0.657394366197183,2938,0.5172535211267606,2274,0.40035211267605636,1732,0.3049295774647887,1411,0.24841549295774648,1191,0.2096830985915493,1010,0.17781690140845072,882,0.15528169014084506,798,0.14049295774647888
505,ast,2.4282075945480962e-05,0.0002799334470182657,4.448836321557792e-08,1.3203031357988948e-05,1.2961296115612535e-05,821,647,0.7880633373934226,583,0.7101096224116931,519,0.6321559074299634,471,0.5736906211936662,414,0.5042630937880633,370,0.45066991473812423,338,0.41169305724725946,306,0.37271619975639464,284,0.3459196102314251,262,0.31912302070645554
668,”,6.513803152721859e-06,7.483621448045596e-05,1.3441105117806273e-08,5.019303898734506e-06,5.172278404181574e-06,4644,3508,0.7553832902670112,2444,0.5262704565030146,1451,0.31244616709732986,882,0.18992248062015504,574,0.12360034453057708,362,0.07795004306632214,242,0.05211024978466839,174,0.037467700258397935,128,0.02756244616709733,95,0.02045650301464255
327, on,6.467282796265315e-06,0.002979773562401533,2.3820512229377755e-10,4.014916385131073e-06,3.7556746963805435e-06,48920,35658,0.7289043336058871,20142,0.4117334423548651,10205,0.20860588716271464,5910,0.12080948487326247,3982,0.08139820114472608,2892,0.05911692559280458,2231,0.04560506950122649,1798,0.036753883892068684,1494,0.03053965658217498,1263,0.02581766148814391
10469, Android,9.10026697319797e-06,6.971476977923885e-05,1.2142064065301383e-07,6.088801001169486e-06,6.4525407664819434e-06,619,491,0.7932148626817448,401,0.6478190630048465,266,0.4297253634894992,181,0.2924071082390953,126,0.2035541195476575,93,0.15024232633279483,85,0.13731825525040386,76,0.12277867528271405,70,0.11308562197092084,62,0.10016155088852989
4384, web,9.785096336655266e-06,0.00027313936152495444,6.050752290320816e-07,7.333635494433111e-06,7.324836259930882e-06,1285,1091,0.8490272373540856,939,0.7307392996108949,716,0.5571984435797666,512,0.398443579766537,354,0.2754863813229572,238,0.18521400778210118,174,0.13540856031128404,136,0.10583657587548638,110,0.08560311284046693,88,0.06848249027237355
2987, works,5.678791643000407e-06,5.599819269264117e-05,1.2211060607114632e-08,4.5535921344708186e-06,4.378839350680706e-06,1077,878,0.8152274837511606,574,0.5329619312906221,322,0.2989786443825441,162,0.15041782729805014,91,0.08449396471680594,60,0.055710306406685235,37,0.034354688950789226,27,0.025069637883008356,25,0.02321262766945218,21,0.019498607242339833
533, but,4.381661652136937e-06,0.0004118050856050104,1.9387593960806804e-11,2.495416993042454e-06,2.2798054199547997e-06,14216,7592,0.53404614518852,3072,0.2160945413618458,1664,0.11705120990433314,1143,0.08040236353404615,849,0.05972144063027575,656,0.04614518851997749,505,0.03552335396736072,398,0.027996623522791222,317,0.022298818232976927,269,0.018922341024198087
368, you,7.114378202736601e-06,0.0023747305385768414,2.0642421962296237e-13,3.6509966321318643e-06,2.7085485936995717e-06,39193,28060,0.715944173704488,16248,0.4145638251728625,9413,0.24017043859872936,5761,0.14699053402393283,3832,0.09777256142678539,2722,0.06945117750618733,2036,0.05194805194805195,1648,0.04204832495598704,1379,0.03518485443829255,1182,0.030158446661393615
452, have,4.833763892169864e-06,0.00043391258805058897,4.181226032073937e-09,3.1900494832370896e-06,3.3244260199992316e-06,25247,16489,0.6531072998772132,7251,0.28720243989384875,3228,0.12785677506238366,1767,0.0699885134867509,1060,0.0419851863587753,700,0.027726066463342178,508,0.020121202519111182,415,0.01643759654612429,337,0.01334812056878045,286,0.01132807858359409
281, to,7.298373700386035e-06,0.0029035338666290045,3.3402607936550144e-12,4.475516107049771e-06,4.236100906321568e-06,157594,117163,0.7434483546327906,74183,0.4707222356181073,38749,0.24587865020241886,22231,0.14106501516555198,14673,0.09310633653565491,10705,0.06792771298399686,8425,0.053460157112580425,6898,0.04377070193027653,5787,0.036720941152581954,5023,0.03187304085180908
14,-,1.7067837906816466e-05,0.0022412955295294523,-3.623255599087376e-14,9.890649380395189e-06,,97809,72916,0.7454937684671145,65214,0.6667484587307917,57046,0.5832387612591888,49044,0.5014262491181793,41843,0.42780316739768326,35819,0.3662137431115746,30711,0.313989510167776,26776,0.27375803862630227,23431,0.23955873181404574,20714,0.2117801020356
323, for,7.871484284745326e-06,0.0021281351801007986,-7.984014382782234e-13,4.5813530960003845e-06,,64511,46451,0.7200477437956317,29987,0.4648354544186263,15789,0.2447489575421246,9424,0.14608361364728495,6648,0.10305219264931562,5131,0.07953682317744261,4181,0.06481065244686952,3568,0.0553083970175629,3107,0.04816232890514796,2733,0.042364868007006555
2829, table,5.896616857679152e-06,8.200384036172181e-05,8.063747003461685e-08,3.7007891933171777e-06,3.956373254256688e-06,730,504,0.6904109589041096,291,0.39863013698630134,177,0.24246575342465754,121,0.16575342465753426,79,0.10821917808219178,59,0.08082191780821918,44,0.06027397260273973,35,0.04794520547945205,26,0.03561643835616438,23,0.031506849315068496
326, that,5.6917311414915725e-06,0.0015720940427854657,4.414842796895968e-11,3.7673006545446697e-06,3.435036323032591e-06,50955,36193,0.7102933961338436,19029,0.37344715925816896,9535,0.18712589539790012,5453,0.10701599450495536,3472,0.06813855362574821,2444,0.04796388970660387,1820,0.035717790207045436,1424,0.027946227063094888,1166,0.022882935923854382,979,0.019213031105877736
320, be,1.0418077577854237e-05,0.00228903372772038,1.6067255859120166e-10,5.432289526652312e-06,5.0290549133658565e-06,27945,20891,0.74757559491859,15789,0.5650026838432636,9506,0.34016818751118266,5597,0.20028627661477902,3617,0.12943281445696905,2574,0.09210950080515298,1973,0.07060297011987833,1604,0.05739846126319556,1341,0.047987117552334944,1168,0.04179638575773841
247, a,8.422355583763362e-06,0.0032665857579559088,2.398030038430754e-11,5.146043804415967e-06,4.918444276429107e-06,133057,87344,0.6564404728800439,63025,0.4736691793742531,35094,0.2637516252433168,19714,0.1481620658815395,12257,0.09211841541594956,8491,0.06381475608197991,6281,0.047205333052751826,4905,0.03686390043364874,4004,0.030092366429424984,3317,0.024929165695904764
2372, bit,6.948033630161375e-06,9.020375000545755e-05,1.882924749452286e-07,4.6400273276958615e-06,4.538523859916869e-06,1405,1024,0.7288256227758008,722,0.5138790035587188,423,0.301067615658363,277,0.19715302491103204,203,0.14448398576512456,152,0.10818505338078292,123,0.08754448398576513,108,0.07686832740213523,101,0.07188612099644127,93,0.06619217081850534
187,"
",6.4547483370843845e-06,0.002754742279648781,-2.6457560101111888e-12,1.8173972193835652e-06,,562023,229184,0.4077840230737888,147814,0.26300347138818164,113568,0.20207002204536112,93608,0.16655546125336507,80060,0.14244968622280582,70311,0.12510342103437047,62315,0.11087624527821816,55227,0.09826466176651133,49565,0.08819034096469362,44661,0.0794647194153976
2512,There,2.5659482085557974e-06,2.3498152586398646e-05,1.1098136099008116e-07,1.6754445368860615e-06,1.7549384514092092e-06,1668,687,0.4118705035971223,326,0.19544364508393286,235,0.14088729016786572,31,0.01858513189448441,18,0.01079136690647482,10,0.005995203836930456,8,0.004796163069544364,3,0.0017985611510791368,2,0.001199040767386091,2,0.001199040767386091
457,’,1.6279581637924121e-06,0.00016924043302424252,-8.016638026152323e-13,3.4185820396714917e-08,,41865,6473,0.1546160277081094,4285,0.10235280066881644,3039,0.0725904693658187,2193,0.05238265854532426,1616,0.03860026274931327,1273,0.030407261435566702,1029,0.0245790039412397,855,0.02042278753135077,712,0.017007046458855847,608,0.014522871133404992
84,s,7.71735712923346e-06,0.004011070355772972,1.0708087194721827e-10,4.676969183492474e-06,4.502149434536308e-06,37637,23259,0.6179823046470229,16153,0.4291787336929086,10477,0.27836968940138695,6798,0.18062013444217126,4736,0.12583362117065652,3478,0.0924090655472009,2723,0.07234901825331455,2196,0.05834683954619125,1822,0.048409809495974704,1558,0.041395435342880676
2257, lot,3.5246342771392114e-06,7.334957626881078e-05,1.3595232495333676e-08,1.6212241007451667e-06,1.5252383079530922e-06,2101,888,0.42265587815326033,560,0.26653974297953353,358,0.1703950499762018,235,0.11185149928605426,161,0.07663017610661589,117,0.055687767729652546,84,0.03998096144693003,67,0.0318895763921942,53,0.025226082817705855,39,0.018562589243217516
309, I,4.491325062199502e-06,0.00016305652388837188,1.144697581167975e-08,3.078274858125951e-06,3.2278832714749572e-06,40404,26126,0.6466191466191467,12650,0.3130878130878131,6367,0.15758340758340758,3654,0.09043659043659044,2296,0.05682605682605683,1559,0.038585288585288584,1123,0.027794277794277795,892,0.022077022077022078,707,0.017498267498267498,576,0.014256014256014256
69,d,1.245764142104637e-05,0.00030624872306361794,1.6067370767203215e-09,5.2257610150263645e-06,4.400201159439299e-06,5423,2953,0.5445325465609441,2451,0.4519638576433708,2000,0.36879955744053106,1623,0.29928084086299095,1337,0.24654250414899503,1124,0.20726535128157847,978,0.1803429835884197,871,0.16061220726535128,772,0.142356629172045,693,0.12778904665314403
751, like,6.668469170101964e-06,0.0005462250555865467,1.0480142309532425e-09,4.161447350270464e-06,3.6508015824791766e-06,8271,5355,0.6474428726877041,3515,0.42497884173618666,2044,0.24712852133962035,1262,0.1525813081852255,905,0.10941845000604522,667,0.08064321121992504,531,0.06420021762785637,425,0.051384354975214604,346,0.04183291016805707,284,0.034336839559908114
2312, talk,5.493210534948684e-06,6.936182762729004e-05,1.3010252075673634e-07,3.192103122273693e-06,3.276494597006388e-06,886,555,0.626410835214447,337,0.3803611738148984,215,0.24266365688487584,129,0.1455981941309255,89,0.10045146726862303,65,0.07336343115124154,57,0.06433408577878104,46,0.05191873589164785,40,0.045146726862302484,36,0.040632054176072234
670, about,7.058760588371435e-06,0.00043846049811691046,2.2513315656169652e-08,4.1316561691928655e-06,4.4869208064539636e-06,12577,8991,0.7148763616124671,5212,0.4144072513317961,2843,0.2260475471098036,1811,0.14399300310089846,1236,0.09827462828973522,925,0.07354695078317564,733,0.058280989107100264,598,0.047547109803609766,482,0.03832392462431423,405,0.032201637910471495
620,ll,7.368213438843105e-06,0.00035942773683927953,5.395810731556594e-08,3.677090262499405e-06,4.286093249689111e-06,1474,1173,0.7957937584803256,578,0.3921302578018996,337,0.22862957937584802,222,0.15061058344640435,177,0.12008141112618724,149,0.1010854816824966,128,0.08683853459972862,107,0.07259158751696065,92,0.06241519674355495,83,0.056309362279511534
564, go,8.61246384508158e-06,8.706962398719043e-05,9.038854109633121e-09,5.946783403487643e-06,6.021433859112961e-06,3266,2727,0.8349663196570729,2039,0.6243110838946724,1461,0.44733619105939987,1070,0.32761788120024493,775,0.2372933251684017,561,0.17176974892835273,427,0.13074096754439682,332,0.10165339865278629,255,0.07807715860379669,224,0.06858542559706063
949, through,5.324790212216071e-06,0.00011932849156437442,3.706319162688487e-08,3.7211641483736457e-06,3.9542352133579095e-06,4657,3294,0.7073223105003221,1593,0.342065707537041,745,0.1599742323384153,380,0.08159759501825209,270,0.05797723856560017,215,0.04616706033927421,167,0.03585999570538974,136,0.02920334979600601,112,0.024049817479063776,97,0.020828859780974877
1046, every,1.028668637432894e-05,0.0002676571311894804,1.1129084214189788e-06,7.141178230085643e-06,7.25952827349359e-06,2857,2272,0.7952397619880994,1930,0.6755337766888344,1455,0.5092754637731887,978,0.3423171158557928,612,0.2142107105355268,398,0.13930696534826742,259,0.09065453272663633,192,0.0672033601680084,145,0.050752537626881346,111,0.03885194259712986
264,ed,1.1237243282609996e-05,0.000294825789751485,4.71348871045052e-09,6.075279998185579e-06,6.355313362839577e-06,6037,4475,0.7412622163326156,3452,0.5718071890011596,2498,0.4137816796422064,1790,0.29650488653304624,1347,0.22312406824581746,1083,0.1793937386118933,918,0.15206228259069074,803,0.13301308596985256,702,0.11628292198111645,617,0.10220308100049694
2403, making,6.309617360093839e-06,5.703605347662233e-05,1.5512370055148494e-07,5.2235418479540385e-06,5.25045533188806e-06,1837,1465,0.7974959172563963,1078,0.5868263473053892,594,0.32335329341317365,320,0.17419706042460534,189,0.10288513881328253,106,0.05770277626565052,73,0.03973870440936309,49,0.026673924877517692,35,0.01905280348394121,29,0.015786608600979857
752, what,5.719728976423502e-06,0.00012690361472778022,2.027245571412095e-08,4.485925728658913e-06,4.619674624304215e-06,7700,6352,0.824935064935065,3995,0.5188311688311689,2002,0.26,1027,0.13337662337662337,595,0.07727272727272727,387,0.05025974025974026,266,0.034545454545454546,198,0.025714285714285714,155,0.02012987012987013,128,0.016623376623376623
2427, went,5.577796601256192e-06,5.304487785906531e-05,6.002499475243894e-08,3.7514448649744736e-06,3.917932818115298e-06,1290,927,0.7186046511627907,570,0.4418604651162791,348,0.26976744186046514,233,0.1806201550387597,164,0.12713178294573643,105,0.08139534883720931,73,0.056589147286821705,53,0.04108527131782946,44,0.034108527131782945,33,0.02558139534883721
987, right,1.130549597941715e-05,0.0001480936334701255,1.0577923426069447e-08,8.37170136946952e-06,7.490319366067571e-06,3406,2850,0.8367586611861421,2474,0.7263652378156195,2042,0.5995302407516148,1638,0.48091603053435117,1281,0.3761009982384028,994,0.2918379330593071,767,0.22519083969465647,597,0.1752789195537287,480,0.14092777451556077,379,0.11127422196124487
16,/,2.02242454685195e-05,0.0020426488481462,-7.018435041038912e-14,7.942346201161854e-06,,40228,26213,0.6516108183354877,23047,0.5729094163269365,19457,0.48366809187630505,16403,0.40775082032415233,14052,0.34930893904742966,12220,0.3037685194391966,10880,0.2704583871929999,9814,0.24395943124192104,8986,0.22337675251068909,8219,0.20431043054588843
1618, list,2.7649759088645996e-06,4.814173371414654e-05,1.196412847265238e-11,1.5951295608829241e-06,5.373377252933028e-07,2011,805,0.40029835902536054,407,0.20238687220288415,226,0.11238189955246146,141,0.07011437095972153,82,0.040775733465937346,46,0.022874191944306316,38,0.018896071606166086,27,0.013426156141223273,23,0.011437095972153158,20,0.009945300845350571
689, over,7.459939874055326e-06,0.0003180096682626754,8.650754779182535e-09,5.027988663641736e-06,5.195969365858655e-06,7515,5833,0.7761809713905522,4072,0.5418496340652029,2567,0.341583499667332,1696,0.22568196939454424,1150,0.15302727877578176,829,0.11031270791749834,626,0.08330006653359946,500,0.0665335994677312,397,0.05282767797737858,323,0.042980705256154356
369, was,5.0978025355270986e-06,0.00028950104024261236,6.1151044228324736e-09,3.7492131923499983e-06,3.8358483353913295e-06,26309,18274,0.694591204530769,9427,0.35831844615910907,4282,0.16275799156182294,2113,0.08031472119806911,1215,0.046181914934052985,814,0.030939982515488997,615,0.02337603101600213,474,0.018016648295260177,412,0.015660040290394923,360,0.013683530350830515
3164, probably,5.023082239059386e-06,7.484312664018944e-05,9.975661185990248e-08,4.2082779145857785e-06,4.289716391362881e-06,943,763,0.809119830328738,446,0.47295864262990456,184,0.1951219512195122,89,0.09437963944856839,46,0.04878048780487805,28,0.029692470837751856,18,0.019088016967126194,13,0.013785790031813362,11,0.01166489925768823,8,0.008483563096500531
581, one,7.269053668605833e-06,0.0002493205538485199,7.331795726095436e-10,4.809105121239554e-06,3.661073248884158e-06,13365,8930,0.668163112607557,6772,0.5066965955854845,4703,0.3518892630003741,3247,0.24294799850355406,2252,0.1684998129442574,1584,0.11851851851851852,1176,0.08799102132435466,881,0.06591844369622148,676,0.05057987280209503,544,0.04070332959221848
574, had,3.924082794667639e-06,9.922665049089119e-05,5.6718040042369466e-08,3.148603127556271e-06,3.209699364860875e-06,7612,5024,0.6600105097214923,2104,0.2764056752496059,860,0.11297950604308986,402,0.05281135049921177,228,0.02995270625328429,143,0.01878612716763006,86,0.011297950604308986,59,0.007750919600630584,44,0.005780346820809248,30,0.003941145559642669
2454, face,7.3880161515203426e-06,0.0001630673505133018,7.960806236440021e-09,4.399732915771892e-06,4.018214663160887e-06,1209,856,0.7080231596360629,558,0.46153846153846156,360,0.2977667493796526,245,0.20264681555004135,189,0.15632754342431762,146,0.12076095947063689,124,0.10256410256410256,100,0.0827129859387924,79,0.065343258891646,65,0.053763440860215055
271, an,6.701962477056574e-06,0.00037776242243126035,1.1187131082612822e-10,5.16517707183084e-06,3.816892730299217e-06,22512,16827,0.7474680170575693,12520,0.5561478322672353,7082,0.31458777540867094,3862,0.17155294953802416,2312,0.10270078180525942,1536,0.06823027718550106,1099,0.048818407960199005,847,0.03762437810945274,630,0.027985074626865673,518,0.023009950248756218
2934, idea,3.305545259251905e-06,0.00010253152868244797,3.303682438726696e-09,2.5460190045123454e-06,2.4120400655342554e-06,1093,656,0.6001829826166514,252,0.23055809698078683,94,0.08600182982616651,48,0.04391582799634035,26,0.023787740164684355,14,0.012808783165599268,8,0.007319304666056725,8,0.007319304666056725,6,0.0054894784995425435,6,0.0054894784995425435
2238, kind,4.2321676751995394e-06,8.366988913621753e-05,4.908527362346149e-09,8.39704455302126e-07,8.650929255590241e-07,1108,408,0.36823104693140796,290,0.26173285198555957,226,0.20397111913357402,175,0.157942238267148,134,0.12093862815884476,110,0.09927797833935018,92,0.08303249097472924,79,0.07129963898916968,67,0.06046931407942238,57,0.05144404332129964
2165, game,4.7607031387806605e-06,6.409708294086158e-05,4.9042306216051657e-08,3.4925662930618273e-06,3.6367574698066073e-06,3102,2195,0.7076079948420374,1149,0.3704061895551257,616,0.19858156028368795,350,0.11283043197936815,211,0.06802063185041908,144,0.04642166344294004,94,0.030303030303030304,69,0.022243713733075435,49,0.01579626047711154,41,0.013217279174725984
3078, wanted,1.939708387664001e-06,6.491650128737092e-05,2.526951448089676e-08,9.74376803242194e-07,1.071516988114742e-06,1031,238,0.23084384093113483,101,0.0979631425800194,54,0.052376333656644035,35,0.03394762366634336,23,0.02230843840931135,17,0.016488845780795344,11,0.01066925315227934,7,0.006789524733268671,7,0.006789524733268671,5,0.004849660523763337
10572,About,5.180465027288128e-06,5.4985106544336304e-05,8.471135970467003e-07,4.06963272325811e-06,4.335456209849616e-06,923,673,0.7291440953412784,491,0.5319609967497292,131,0.1419284940411701,76,0.08234019501625135,53,0.05742145178764897,32,0.03466955579631636,24,0.02600216684723727,19,0.020585048754062838,14,0.015167930660888408,12,0.013001083423618635
322, S,1.1684611556220226e-05,0.00020766936358995736,1.0944932959944254e-08,6.895291335240472e-06,6.67917105996384e-06,6289,4664,0.7416123390046112,3835,0.6097948799491175,2928,0.46557481316584515,2216,0.3523612657020194,1774,0.2820798219112737,1448,0.2302432819208141,1223,0.19446652885991414,1044,0.16600413420257593,900,0.14310701224359992,805,0.12800127206233106
401, F,1.4862503939629241e-05,0.00019554256869014353,9.860156247043506e-09,8.725935913389549e-06,8.377864929021318e-06,4841,3706,0.7655443090270605,3288,0.6791985127039868,2743,0.5666184672588308,2210,0.4565172485023755,1749,0.36128898987812436,1425,0.2943606692832059,1230,0.2540797355918199,1064,0.21978929973146044,936,0.19334848171865318,853,0.17620326378847345
1336,ters,5.8734505137399884e-06,0.00010235926310997456,6.414177988744996e-08,3.319439656479517e-06,3.407630226663809e-06,776,488,0.6288659793814433,254,0.327319587628866,127,0.163659793814433,91,0.1172680412371134,70,0.09020618556701031,55,0.07087628865979381,46,0.059278350515463915,42,0.05412371134020619,38,0.04896907216494845,35,0.045103092783505154
1909,As,5.177986911747152e-06,0.0002434078196529299,2.102908780443613e-07,3.4298633408980095e-06,3.5507939041774478e-06,2162,1467,0.6785383903792784,521,0.24098057354301572,268,0.12395929694727105,160,0.07400555041628122,109,0.05041628122109158,86,0.039777983348751156,71,0.03283996299722479,57,0.026364477335800184,52,0.024051803885291396,49,0.022664199814986123
2021, family,6.105949078595132e-06,0.000165435005328618,4.545097809227627e-08,4.7524265482934425e-06,4.518858187815962e-06,2527,1910,0.7558369608231104,1283,0.5077166600712307,808,0.3197467352592006,493,0.19509299564701227,296,0.11713494261970717,176,0.06964780371982587,124,0.04907004352987732,85,0.033636723387415905,58,0.02295211713494262,42,0.01662049861495845
2136, business,1.0110184255879375e-05,0.0017948785098269582,1.186699183364226e-08,5.726338713429868e-06,5.561169000756458e-06,2923,2330,0.7971262401642148,1738,0.5945945945945946,1183,0.4047211768730756,749,0.2562435853575094,489,0.16729387615463565,315,0.10776599384194321,224,0.0766335956209374,165,0.056448853917208344,131,0.04481696886760178,107,0.0366062264796442
359, we,7.82187837822841e-06,0.0025376398116350174,1.932381898939184e-08,4.084075499122264e-06,4.360694782520033e-06,15270,12166,0.7967256057629338,6912,0.4526522593320236,3650,0.23903077930582842,2161,0.1415193189259987,1357,0.08886705959397512,911,0.059659462999345124,664,0.043483955468238376,534,0.034970530451866405,416,0.027242960052390307,334,0.021872953503601834
871, know,4.993589292757219e-06,7.875097799114883e-05,1.5938108788304817e-07,3.4534093629190465e-06,3.6892389350439043e-06,4809,3685,0.7662715741318361,1879,0.39072572260345184,1042,0.21667706383863589,615,0.12788521522145976,410,0.08525681014763985,279,0.05801621958827199,196,0.040756914119359534,148,0.03077562902890414,113,0.023497608650447078,84,0.017467248908296942
849, how,5.522465102907312e-06,9.894403046928346e-05,1.88299615899723e-08,4.4632565732172225e-06,4.291263300492823e-06,6252,4743,0.758637236084453,3091,0.49440179142674345,1667,0.26663467690339093,876,0.1401151631477927,485,0.07757517594369802,303,0.048464491362763915,200,0.03198976327575176,143,0.022872680742162508,111,0.017754318618042227,87,0.013915547024952015
1774, important,5.0431470857477646e-06,0.00014292396372184157,2.2142311095763034e-08,4.177884420641931e-06,3.255087972415175e-06,1972,1242,0.6298174442190669,889,0.45081135902636915,563,0.2854969574036511,318,0.1612576064908722,168,0.08519269776876268,98,0.04969574036511156,49,0.02484787018255578,32,0.016227180527383367,25,0.012677484787018255,18,0.009127789046653144
352, it,5.330595836607976e-06,0.0008558168192394078,3.4357430789278e-10,3.262243467361259e-06,2.832858704573253e-06,35515,23540,0.662818527382796,13223,0.37232155427284247,7801,0.21965366746445164,4920,0.13853301421934394,3382,0.09522736871744333,2458,0.06921019287624947,1891,0.05324510770097142,1520,0.04279881740109813,1255,0.035337181472617205,1056,0.029733915247078697
634, your,1.5094164472461165e-05,0.0029714819975197315,6.42069342138285e-10,7.816229299351107e-06,6.481810466380242e-06,19224,14162,0.7366833125260092,13195,0.6863816063254266,10335,0.5376092384519351,7172,0.37307532251352477,4820,0.25072825634623386,3194,0.1661464835622139,2315,0.12042238868081565,1737,0.09035580524344569,1392,0.07240948813982521,1138,0.059196837286724924
