,r,p
152,0.0034425051,9.298325e-06
153,-0.028127993,0.0
154,-0.004530632,0.0
155,0.0340128,0.0
156,-0.0048578316,0.0
157,-0.022690343,0.0
158,-0.0175929,0.0
159,0.004742565,0.0
160,0.0008865044,0.25395966
161,0.0051142895,0.0
162,0.0050432156,0.0
163,-0.010472259,0.0
164,0.0013285887,0.08732605
165,0.0048631183,0.0
166,-0.008481631,0.0
167,-0.0015111665,0.051820636
168,-0.008580651,0.0
169,-0.002067652,0.007797003
170,-0.0013182306,0.089820504
171,0.002594982,0.00083982944
172,-0.0001492514,0.8476938
173,0.0014708298,0.058395863
174,-0.0008590709,0.2689507
175,-0.0070398175,0.0
176,-0.0054942714,0.0
177,-0.0033717977,1.4305115e-05
178,-0.0017166849,0.027168274
179,0.0023150733,0.002890706
180,-0.019689182,0.0
181,-0.0026812314,0.00056004524
182,0.002910225,0.00018036366
183,0.0011721216,0.13147092
184,-0.0035991913,3.5762787e-06
185,0.008890194,0.0
186,-0.0036258437,2.9802322e-06
187,-0.0013603301,0.080028534
188,-0.0032835377,2.3841858e-05
189,-0.0007028865,0.36573136
190,-0.0009840033,0.20542395
191,-0.00700631,0.0
192,0.005701414,0.0
193,0.020087492,0.0
194,-0.00069576484,0.3706087
195,0.019488184,0.0
196,-0.0031301677,5.6266785e-05
197,-0.013892902,0.0
198,0.022093821,0.0
199,0.0085944915,0.0
200,-0.003857158,7.1525574e-07
201,-0.0069375727,0.0
202,0.006865835,0.0
203,0.00070225785,0.36616015
204,-0.0053424295,0.0
205,0.0064853095,0.0
206,0.0012800145,0.09952378
207,-0.014389476,0.0
208,0.011640603,0.0
209,-9.7822856e-05,0.89982545
210,0.008660548,0.0
211,-0.016855584,0.0
212,-0.013687085,0.0
213,-0.0030661274,7.9631805e-05
214,0.0016812468,0.03050375
215,0.009437081,0.0
216,0.0026866682,0.0005457401
217,0.0070543042,0.0
218,0.0031857127,4.1484833e-05
219,0.0027709878,0.00036275387
220,-0.0027277586,0.0004478693
221,0.003363837,1.50203705e-05
222,-0.0033863783,1.3113022e-05
223,0.0006139606,0.4294896
224,0.014034538,0.0
225,0.0044066817,0.0
226,-0.003085239,7.176399e-05
227,0.02307841,0.0
228,-0.0021269033,0.006200671
229,-0.015549522,0.0
230,-0.01275389,0.0
231,0.008219232,0.0
232,0.0007466468,0.3366475
233,0.024243219,0.0
234,0.0030918454,6.937981e-05
235,0.005217792,0.0
236,-0.0024674966,0.0014970303
237,0.0014673165,0.059000015
238,-0.0020663412,0.007836223
239,0.0036128142,3.33786e-06
240,0.0039085313,4.7683716e-07
241,-0.005985084,0.0
242,-0.000390486,0.61532235
243,0.002341563,0.0025849342
244,0.010569991,0.0
245,0.008647563,0.0
246,0.0019494126,0.012121916
247,-0.0049366495,0.0
248,-0.00085804355,0.26952374
249,0.0029522376,0.00014519691
250,0.010548737,0.0
251,0.002625189,0.00072956085
252,-0.015898338,0.0
253,0.0069179134,0.0
254,-0.00024947515,0.7481853
255,0.0017234783,0.026566267
256,-0.0028904278,0.00019955635
257,0.011611513,0.0
258,-0.0013053354,0.09300566
259,-0.0043548057,0.0
260,0.012675509,0.0
261,0.010138393,0.0
262,0.007104755,0.0
263,0.010324302,0.0
264,-0.0026490435,0.00065231323
265,-0.0062898216,0.0
266,0.002117061,0.0064435005
267,-0.0034358858,9.775162e-06
268,0.051976454,0.0
269,-0.040045988,0.0
270,-0.0036869245,2.1457672e-06
271,-0.0031174535,6.03199e-05
272,-0.0032026346,3.7670135e-05
273,0.012699858,0.0
274,-0.0025013215,0.0012873411
275,0.05025207,0.0
276,-0.0032306658,3.2186508e-05
277,-0.003196482,3.886223e-05
278,-0.0058559105,0.0
