,r,p
321,0.0011405755,0.14217687
322,-2.7234559e-05,0.9720428
323,0.0018468006,0.01747632
324,0.0002146068,0.78242254
325,-0.0019500792,0.01209259
326,-0.0006359033,0.41318464
327,0.0008505161,0.27374744
328,-0.0021842304,0.0049426556
329,0.0035851435,3.8146973e-06
330,-0.003106521,6.401539e-05
331,0.0025612668,0.0009809732
332,0.0020278997,0.00906539
333,0.0038614317,7.1525574e-07
334,0.0019626834,0.011548281
335,-0.0020390076,0.008693695
336,-0.00047770087,0.5387385
337,-0.0035956025,3.5762787e-06
338,-0.0016733719,0.03129077
339,0.0007493821,0.33488035
340,-0.0011695594,0.13231635
341,0.044705395,0.0
342,-0.0005737665,0.4603064
343,0.0027107315,0.0004862547
344,0.0010080237,0.19457626
345,0.0014748768,0.057706356
346,0.024262419,0.0
347,0.0021535393,0.0055840015
348,-0.00082335295,0.2893635
349,0.00053282315,0.49293065
350,0.0009420298,0.22542214
351,-0.0019642606,0.011481762
352,0.0013342306,0.085991144
353,0.0016605211,0.0326128
354,0.00078639976,0.3115542
355,0.0016427244,0.034522533
356,0.0,1.0
357,0.0010452976,0.17858481
358,0.00047710718,0.5392432
359,0.0020316415,0.00893867
360,0.00017987129,0.8169539
361,0.0019813695,0.010781527
362,0.0054971026,0.0
363,0.00074077526,0.34046102
364,0.0005793818,0.4559282
365,-0.000972123,0.2109487
366,0.000818095,0.29245424
367,-0.0040831356,1.1920929e-07
368,0.007634893,0.0
369,0.0017992095,0.02059722
370,0.011270831,0.0
371,0.0015671311,0.04373312
372,-0.00022896289,0.76827097
373,0.004599158,0.0
374,-0.0011936272,0.12453818
375,0.0007639882,0.3255453
376,0.0007376115,0.34252715
377,0.0034364027,9.775162e-06
378,-0.0006673671,0.39045596
379,-0.009758685,0.0
380,0.0015185792,0.050682306
381,0.02533049,0.0
382,2.9923815e-06,0.9969276
383,-0.00095024216,0.22140372
384,0.0038277234,7.1525574e-07
385,-0.0010842137,0.16295445
386,0.000101554615,0.8960253
387,-6.6285844e-05,0.93202376
388,0.015544161,0.0
389,0.001250492,0.1075778
390,0.0051177777,0.0
391,-0.00014503254,0.8519485
392,0.0010859258,0.16229129
393,0.00087487214,0.26024365
394,0.0018143845,0.019553065
395,-0.0005493367,0.47962534
396,0.0033507533,1.6212463e-05
397,0.0003067098,0.69307566
398,0.0030098173,0.00010752678
399,-0.00079387723,0.30697572
400,0.0019356257,0.012744427
401,-0.00039537982,0.61090064
402,0.00066062086,0.3952644
403,0.017168436,0.0
404,0.001039445,0.18102884
405,-0.0016422629,0.034573317
406,0.00074845145,0.3354808
407,-0.0025072596,0.0012534857
408,0.0028478848,0.00024747849
409,-0.0016468689,0.034069538
410,0.000300952,0.69855237
411,-0.015341778,0.0
412,0.00071700587,0.35618043
413,0.00079574244,0.3058406
414,0.00022760537,0.769606
415,0.00038209392,0.62293744
416,0.0004972128,0.52228284
417,0.0,1.0
418,0.0010650913,0.17050076
419,-0.0012016922,0.12201309
420,0.009780131,0.0
421,-0.00087791536,0.25858927
422,0.0005883074,0.44901752
423,0.0032609194,2.7179718e-05
424,0.014916856,0.0
425,-0.00031655488,0.68374825
426,0.0028388244,0.000259161
427,-0.00042946875,0.58049965
428,0.00054062053,0.48662364
429,0.0006998292,0.36782026
430,-0.0020637878,0.007912993
431,0.006966591,0.0
432,-0.00013699612,0.8600651
433,0.0018428876,0.017716408
434,0.00077700586,0.3173697
435,-0.00028190884,0.71677685
436,-0.00046392484,0.5505111
437,0.0054098233,0.0
438,0.0009119504,0.24058378
439,0.0066317827,0.0
440,0.0023258762,0.0027623177
441,0.0047682705,0.0
442,0.0021415586,0.005854249
443,-0.00021808654,0.7789856
444,-0.00071981625,0.35429847
445,-0.0018681921,0.016214132
446,0.00073679694,0.3430605
447,0.00058230315,0.45365977
448,0.0031619775,4.720688e-05
449,0.0003608948,0.6423527
450,-0.0002477581,0.7498603
451,-0.004660081,0.0
452,-0.0019278496,0.013107777
453,0.0046244822,0.0
454,-0.000207086,0.7898655
455,0.0004269883,0.5826876
456,0.0021869165,0.0048897266
457,0.00055223715,0.47730887
458,0.005028283,0.0
459,0.0,1.0
460,0.00011874365,0.8785533
461,0.016403811,0.0
462,0.0011874023,0.12651491
463,-0.0019297006,0.013020515
464,0.0010034648,0.1966021
465,0.0011987522,0.12292886
466,0.007678072,0.0
467,0.00023151965,0.76575863
468,-0.00082452,0.28868055
469,-0.002742976,0.0004159212
470,0.0020975103,0.0069515705
471,0.0027249076,0.00045406818
472,-0.0008583645,0.26934457
473,-0.00086282135,0.2668662
474,-0.000588856,0.44859457
475,0.0013989207,0.07183218
476,0.00080931134,0.2976669
477,-0.001852382,0.017138958
478,-0.0009906157,0.20239484
479,0.002180297,0.005020857
480,-0.0015276577,0.049316883
481,-0.0011083484,0.1537931
482,0.0031050942,6.4492226e-05
483,-0.0018488505,0.017351866
484,0.0040453067,2.3841858e-07
485,0.0007071536,0.36282825
486,0.0024968684,0.0013133287
487,0.0018944547,0.014774799
488,0.004068225,2.3841858e-07
489,-0.0005023348,0.51800644
490,0.0068130908,0.0
491,0.00024019905,0.7572483
492,0.00037151997,0.63258994
493,0.00051926466,0.50400114
494,-0.0014003554,0.07154131
495,0.004104916,1.1920929e-07
496,0.0014851193,0.05599141
497,0.0015734534,0.04289043
498,0.0010626749,0.17147279
499,0.0102092065,0.0
500,0.0022824393,0.003312707
501,0.000998592,0.19878447
502,-0.0030137552,0.0001052618
503,0.0,1.0
504,-0.0006580629,0.39709675
505,0.0008683788,0.26379776
506,0.0023309812,0.0027034283
507,-0.0007172634,0.3560078
508,-0.00054113846,0.4862063
509,0.00039418525,0.61197865
510,0.00011940967,0.8778775
511,0.0011061857,0.15459776
512,-5.8040143e-05,0.94046295
513,-0.0038243805,7.1525574e-07
514,0.0036500683,2.6226044e-06
515,0.0014942521,0.054498196
516,-0.0017017333,0.028535128
517,0.0025614433,0.0009801388
518,0.0025979697,0.00082826614
519,-0.00093240186,0.23019898
520,0.0010030144,0.1968031
521,0.00086111436,0.26781368
522,-0.0012221432,0.115789294
523,-1.3135079e-05,0.9865142
524,0.003688937,2.026558e-06
525,-0.00047858153,0.5379902
526,0.006055059,0.0
527,-0.0026021395,0.0008122921
528,-0.010874899,0.0
529,0.0011748669,0.1305697
530,-0.0034165136,1.0967255e-05
531,0.0047567473,0.0
532,0.0004818272,0.53523695
533,0.00085539534,0.27100456
534,-7.542123e-05,0.922683
535,0.00879112,0.0
536,0.001022569,0.18821526
537,0.0007227049,0.3523705
538,0.0004348475,0.57576823
539,-0.0019227827,0.013349533
540,-0.00023173996,0.76554227
541,0.0017483264,0.024461031
542,-9.820524e-05,0.899436
543,-0.0005804982,0.4550606
544,-0.0024388712,0.0016986132
545,-0.001135631,0.14391398
546,0.0040390454,2.3841858e-07
547,0.015426504,0.0
548,0.0010074971,0.19480956
549,-0.0010863749,0.16211772
550,-0.0017705143,0.022705078
551,0.0,1.0
552,-0.00024629067,0.7512927
553,-0.00022745856,0.76975036
554,-0.0071576373,0.0
555,0.00042701414,0.58266485
556,0.0004516301,0.56112385
557,-0.00080186396,0.30213487
558,-0.01793797,0.0
559,-0.0019895835,0.010459185
560,0.0056071603,0.0
561,-0.0012820348,0.09899068
562,0.00090424815,0.24457908
563,0.0025335965,0.0011129379
564,-0.00010986786,0.88756835
565,0.004411895,0.0
566,0.002696525,0.00052058697
567,0.0022165559,0.0043399334
568,0.00041810022,0.59055924
569,0.0013980829,0.07200253
570,0.00043667824,0.574162
571,0.0034308697,1.001358e-05
572,-0.0005493057,0.47965002
573,0.00015611881,0.8407775
574,-0.005795423,0.0
575,-0.00039559542,0.6107061
576,0.006689679,0.0
577,-4.0029205e-05,0.95891833
578,0.000278142,0.7204013
579,-0.0008034981,0.30115068
580,0.0019134188,0.0138065815
581,0.00062623096,0.42032623
582,-0.00025067496,0.7470156
583,0.0017074604,0.028004766
584,0.0024224801,0.001824975
585,0.0022378317,0.003980279
586,0.0027774551,0.000351429
587,0.0,1.0
588,0.0023306094,0.0027077198
589,0.0021620095,0.0053999424
590,-0.005045092,0.0
591,-0.00020781659,0.78914165
592,0.0027977428,0.00031793118
593,0.0007190779,0.35479224
594,0.0053549237,0.0
595,0.0061270413,0.0
596,6.236104e-05,0.9360398
597,0.0016131925,0.03790188
598,-0.00041048322,0.5973439
599,0.0026202744,0.0007466078
600,-0.005538906,0.0
601,0.007839489,0.0
602,-0.0013707306,0.07774806
603,-0.0047519556,0.0
604,0.00042301696,0.5861988
605,0.0025591878,0.0009903908
606,2.5448888e-05,0.97387516
607,-0.0016619149,0.032467127
608,0.0006556981,0.39879537
609,-0.00047569643,0.54044354
610,0.0018501625,0.017272472
611,-0.0016833039,0.030300856
612,0.0055798194,0.0
613,0.005008654,0.0
614,-0.0007693635,0.32215297
615,-0.0019894396,0.010464668
616,0.00036458977,0.6389506
617,0.001771921,0.022597551
618,0.0016047049,0.03892374
619,0.00078454847,0.3126948
620,-0.00026708352,0.7310778
621,-0.0006413833,0.40917063
622,0.000110697525,0.88672507
623,0.0,1.0
624,0.000836854,0.28152823
625,0.0063323774,0.0
626,0.003008455,0.000108242035
627,0.0013198268,0.08943248
628,0.00074373226,0.33853698
629,-0.00025446538,0.74332404
630,0.0004927663,0.52601004
631,0.0030781804,7.4625015e-05
632,0.0006899631,0.37461185
633,-0.0032180524,3.4570694e-05
634,-0.00010621156,0.8912864
635,-0.0027997657,0.00031471252
636,-0.0014881877,0.055485964
637,0.025567489,0.0
638,-0.0012785295,0.099916935
639,-0.00038908524,0.6165905
640,-0.0013862002,0.07445431
641,0.00083643897,0.2817669
642,0.00015851848,0.83836365
643,0.0015000642,0.053565502
644,-0.0001645219,0.8323314
645,0.0023673922,0.0023155212
646,0.0066150497,0.0
647,0.0010959668,0.15844297
648,0.0018740613,0.015882254
649,0.0030148663,0.00010454655
650,-0.00035245315,0.65015364
651,0.00016360503,0.8332521
652,-0.00021162191,0.78537416
653,0.0,1.0
654,0.0059708813,0.0
655,-4.8052007e-05,0.9506943
656,0.0052892524,0.0
657,-0.006018573,0.0
658,0.0014919952,0.05486417
659,0.005650575,0.0
660,0.0011530307,0.1378727
661,0.0063255387,0.0
662,0.000727747,0.3490212
663,-0.0005540401,0.47587204
664,0.005876119,0.0
665,0.0010645023,0.17073727
666,0.0006714583,0.3875575
667,0.0039189127,4.7683716e-07
668,0.0009709585,0.211496
669,-0.00044860537,0.5637498
670,-0.0013128343,0.091142654
671,0.0017613388,0.023417473
672,-0.0009167214,0.23813212
673,0.00010657327,0.8909185
674,0.0044449735,0.0
675,0.0012554439,0.10619199
676,0.0014519823,0.06169784
677,0.0022095055,0.0044653416
678,0.004354475,0.0
679,0.0007763413,0.31778383
680,0.001086365,0.16212153
681,-0.0015822168,0.041745186
682,-0.0009049756,0.24419975
683,0.00616264,0.0
684,0.0035439727,5.00679e-06
685,0.0006695281,0.3889234
686,0.00074627245,0.33688974
687,-0.0002784624,0.7200928
688,-0.019529467,0.0
689,0.002058065,0.008087397
690,0.016592175,0.0
691,0.0072060423,0.0
692,8.763683e-05,0.91020966
693,0.0006574493,0.397537
694,-0.00023715287,0.76023185
695,-9.162546e-05,0.9061415
696,-0.0024347487,0.0017296076
697,0.00019930131,0.79758966
698,0.0004807511,0.536149
699,0.00022288716,0.7742511
700,0.0020905468,0.0071411133
701,0.0024201716,0.0018434525
702,-0.020326095,0.0
703,-6.1918756e-05,0.93649244
704,0.0017285527,0.026124
705,-0.00178408,0.021686196
706,0.0002797496,0.7188537
707,-0.00023153328,0.76574516
708,0.00036467882,0.6388686
709,0.0015579638,0.04497993
710,-0.0005084795,0.5129001
711,-0.0019295197,0.0130290985
712,0.0046458803,0.0
713,-0.0007441473,0.33826745
714,0.0019879353,0.010523081
715,0.0045808833,0.0
716,0.0017660273,0.023051023
717,0.0016238656,0.036649466
718,0.00044397076,0.5677849
719,0.0039207633,4.7683716e-07
720,0.014691428,0.0
721,0.0025689274,0.0009471178
722,-0.0026106348,0.00078094006
723,-0.0077688717,0.0
724,-0.0013032872,0.093519926
725,-0.009480098,0.0
726,0.0005854467,0.45122588
727,0.00010059965,0.8969976
728,0.0044152695,0.0
729,-0.002133843,0.0060343742
730,0.0007181636,0.35540438
731,-0.0013611934,0.0798372
732,0.0040667867,2.3841858e-07
733,0.0014252634,0.066642284
734,0.027470438,0.0
735,7.3186775e-06,0.99248564
736,0.0004076509,0.5998758
737,0.0019757554,0.011007071
738,0.002298986,0.003092289
739,0.0023910385,0.0020918846
740,-0.00028100613,0.7176448
741,0.0019900498,0.010441065
742,-0.0007285011,0.34852195
743,0.00085751346,0.26981974
744,0.0012129395,0.118558645
745,-0.001501361,0.05335915
746,-0.0012532518,0.106803775
747,-0.00037030815,0.63370025
748,0.0003602618,0.64293635
749,-0.00019920788,0.7976825
750,0.00076871255,0.32256258
751,0.0013040561,0.09332657
752,0.00047847084,0.53808427
753,-0.00039564163,0.6106645
754,0.0006916935,0.3734151
755,0.0,1.0
756,-0.0020639687,0.007907629
757,0.003863134,7.1525574e-07
758,0.0,1.0
759,0.00077796617,0.31677198
760,-0.0011412516,0.14194071
761,1.7978376e-05,0.98154247
762,0.0022208393,0.004265189
763,0.001242903,0.10972953
764,-0.0029267212,0.00016570091
765,0.0012376562,0.11123681
766,0.008277601,0.0
767,0.01228871,0.0
768,0.0034296745,1.0251999e-05
769,0.0010759701,0.1661762
770,-0.011145268,0.0
771,0.0048859916,0.0
772,-0.003662357,2.3841858e-06
773,0.0016659928,0.032044172
774,0.00030669707,0.6930878
775,0.009421659,0.0
776,-0.0006052706,0.43604875
777,-8.0270285e-05,0.91772926
778,-0.0059165317,0.0
779,-0.016220761,0.0
780,0.0011957011,0.123885036
781,0.0044422783,0.0
782,0.0017104392,0.027732134
783,0.00977181,0.0
784,-0.000100636615,0.8969599
785,0.00701581,0.0
786,-0.00032188065,0.6787225
787,-0.001099424,0.15713406
788,0.0009156419,0.23868537
789,-0.004920567,0.0
790,0.0011134081,0.15192294
791,-4.2329148e-06,0.99565387
792,-0.0040429593,2.3841858e-07
793,0.0031988854,3.838539e-05
794,0.0013059003,0.092864275
795,0.00078104355,0.31486142
796,9.492082e-05,0.9027823
797,0.002145151,0.0057719946
798,-0.00016278951,0.83407116
799,0.000819019,0.29190946
800,0.0078995535,0.0
801,0.0010265566,0.18649852
802,-0.00018102203,0.8158039
803,0.0017600646,0.023517966
804,-0.0012363,0.11162901
805,-0.0045932014,0.0
806,0.003510898,6.198883e-06
807,-0.0018939347,0.0148022175
808,0.003037698,9.262562e-05
809,0.0017989582,0.020614862
810,-0.00072761916,0.34910583
811,0.009925824,0.0
812,0.0035535204,4.7683716e-06
813,0.00079200784,0.3081162
814,-5.58373e-05,0.9427186
815,0.0012268971,0.11437893
816,-0.001189753,0.12576556
817,-0.009123997,0.0
818,0.00027716268,0.7213446
819,0.0031611328,4.7445297e-05
820,-0.003106502,6.401539e-05
821,-0.0009568939,0.21818686
822,-0.0004840688,0.5333396
823,0.0005117768,0.5101708
824,0.0035237868,5.722046e-06
825,-0.001572695,0.042990804
826,-0.0003283763,0.6726121
827,0.00054373423,0.48411727
828,-0.0056678923,0.0
829,0.009072157,0.0
830,0.002673529,0.00058090687
831,-0.0020552166,0.0081756115
832,-0.003521542,5.841255e-06
833,0.00057496765,0.459368
834,0.0013220799,0.088886976
835,0.0028247968,0.00027787685
836,0.0012344747,0.112158775
837,0.0014875471,0.055591106
838,0.0010351324,0.18284559
839,-0.0033230116,1.9073486e-05
840,0.001967614,0.011341453
841,0.0049603754,0.0
842,0.0009938822,0.20091057
843,-0.0022761566,0.0034000874
844,0.00028722972,0.7116679
845,0.0007061933,0.36348033
846,-0.0013175282,0.08999181
847,0.0,1.0
848,0.0010677888,0.16942072
849,0.0044432464,0.0
850,0.0032912814,2.2888184e-05
851,0.0006796836,0.3817699
852,0.0020167574,0.009452581
853,0.0005984191,0.44126058
854,0.054917224,0.0
855,-0.00018099908,0.8158268
856,0.0004706026,0.54478884
857,0.0040055737,2.3841858e-07
858,-0.00068450853,0.3783996
859,0.002341494,0.0025857687
860,0.00018871509,0.8081255
861,0.011704251,0.0
862,0.0028521137,0.00024223328
863,0.007491828,0.0
864,0.0009402124,0.22631836
865,0.00091780885,0.23757577
866,-0.001748173,0.024473667
867,0.00088391354,0.2553501
868,0.00025286773,0.74487925
869,0.0007163299,0.35663414
870,-0.00044121032,0.57019484
871,0.0023478207,0.0025172234
872,-0.0021060207,0.0067260265
873,0.0013190642,0.08961773
874,0.0032531936,2.8371811e-05
875,0.00073759485,0.34253812
876,-0.0008052812,0.3000791
877,0.0015408158,0.047392607
878,-0.0028392524,0.00025856495
879,0.00038203868,0.6229876
880,0.0,1.0
881,0.0036191745,3.2186508e-06
882,0.002100671,0.0068671703
883,0.0005282281,0.49666786
884,-0.00017179293,0.8250387
885,0.0020451148,0.008495092
886,0.00073530356,0.34403968
887,-0.0005107894,0.5109873
888,0.00013853048,0.8585143
889,-0.00030602218,0.6937289
890,0.0026444283,0.00066661835
891,0.021373462,0.0
892,0.0006036816,0.4372542
893,0.002931291,0.00016188622
894,0.0011858534,0.12701058
895,0.006177277,0.0
896,8.98422e-07,0.99907756
897,0.00076580996,0.32439303
898,0.017656857,0.0
899,0.0014978752,0.053915262
900,0.0055829296,0.0
901,0.0010344415,0.1831379
902,0.011535871,0.0
903,0.001225243,0.114868164
904,0.00047478473,0.54121995
905,0.0007340282,0.34487724
906,0.003713272,1.66893e-06
907,0.0054345145,0.0
908,0.0031697163,4.529953e-05
909,0.00041354148,0.5946156
910,0.0028353236,0.00026369095
911,0.003390104,1.2874603e-05
912,0.0025919513,0.00085163116
913,0.0009277075,0.23255396
914,0.001781671,0.021864176
915,-0.0011244625,0.1478976
916,0.0018367768,0.018096924
917,-0.00023799435,0.7594073
918,0.0017139154,0.027417183
919,0.006273205,0.0
920,0.026379643,0.0
921,0.0046995226,0.0
922,0.0007155589,0.357152
923,-0.0045756237,0.0
924,0.0034389282,9.655952e-06
925,-0.0016060818,0.03875649
926,0.00022758974,0.7696214
