,r,p
235,0.0024362402,0.0017182827
236,0.002543089,0.0010659695
237,0.00571077,0.0
238,-0.00051536364,0.5072105
239,-0.00058796274,0.44928312
240,-0.0015470511,0.046503067
241,0.0,1.0
242,0.0007067081,0.36313057
243,0.0,1.0
244,0.0,1.0
245,0.0,1.0
246,0.0032399974,3.0517578e-05
247,-0.0015654952,0.04395342
248,0.0006274725,0.41940558
249,0.0010257004,0.18686628
250,0.00014726238,0.84969914
251,0.0022956522,0.0031354427
252,0.006798939,0.0
253,0.0010745774,0.16672516
254,0.007631885,0.0
255,-0.0011028134,0.15585876
256,0.00808412,0.0
257,0.0,1.0
258,0.0,1.0
259,0.0010158038,0.19115448
260,-0.000740792,0.34045005
261,0.008904061,0.0
262,0.001736892,0.025411129
263,0.0013124757,0.09123099
264,0.003150928,5.00679e-05
265,0.01070795,0.0
266,-0.0005566119,0.4738264
267,0.014391558,0.0
268,0.002949071,0.0001475811
269,-7.918507e-05,0.91883755
270,0.0,1.0
271,-0.0001538212,0.8430902
272,0.0017518838,0.02417183
273,0.0010650385,0.17052197
274,0.0011295152,0.14608502
275,0.0026966222,0.00052022934
276,0.0014100365,0.069603205
277,-0.00565659,0.0
278,-0.00019691934,0.79995716
279,0.0031160957,6.0796738e-05
280,0.005936221,0.0
281,-0.00036082423,0.6424178
282,0.0004507001,0.56193066
283,-0.0020904595,0.0071434975
284,0.00024826755,0.7493632
285,0.0020801045,0.0074338913
286,-0.0022040252,0.0045651197
287,0.0013697249,0.07796621
288,0.0,1.0
289,0.0,1.0
290,0.0014980435,0.0538882
291,0.0014855007,0.05592823
292,0.0004982152,0.52144456
293,0.0022737714,0.0034339428
294,-0.0008796122,0.25767004
295,0.00066542457,0.39183688
296,0.0043078936,0.0
297,0.0023004445,0.003073454
298,0.00035384472,0.648865
299,0.003351159,1.6093254e-05
300,0.0,1.0
301,0.009155116,0.0
302,0.0,1.0
303,0.0039437073,3.5762787e-07
304,-0.00023795394,0.75944686
305,0.0009587645,0.21728826
306,-0.00026255276,0.7354673
307,0.002123263,0.006289482
308,0.0,1.0
309,0.0,1.0
310,0.0011913273,0.12526572
311,0.016278896,0.0
312,0.006609727,0.0
313,0.002738832,0.00042438507
314,5.8490892e-05,0.94000137
315,0.00041256787,0.59548354
316,0.00048485247,0.53267705
317,0.0012768186,0.1003716
318,0.00082466163,0.28859758
319,0.0022108068,0.0044419765
320,0.00029539524,0.7038529
321,0.00043636715,0.5744349
322,0.0,1.0
323,0.0033375213,1.7404556e-05
324,-0.00078364793,0.31325054
325,0.0,1.0
326,0.0,1.0
327,0.0016152391,0.03765893
328,0.000114191826,0.88317466
329,0.0,1.0
330,0.0012092077,0.11969614
331,0.0048962086,0.0
332,0.004262188,0.0
333,-0.0013748187,0.07686627
334,-0.0003190691,0.68137383
335,0.00039463612,0.61157167
336,0.0014628521,0.059775114
337,0.00082622253,0.287686
338,0.00038057507,0.62432003
339,0.008550911,0.0
340,0.0006566937,0.39807963
341,0.00043765947,0.57330203
342,0.0014055801,0.07048988
343,0.0,1.0
344,-0.016560283,0.0
345,0.007990458,0.0
346,0.0007493738,0.3348856
347,-0.00031990945,0.6805811
348,0.0024984863,0.0013039112
349,0.00267477,0.0005774498
350,0.0,1.0
351,-0.00016607493,0.8307725
352,-0.009925504,0.0
353,0.0003024963,0.6970819
354,0.0007034382,0.36535513
355,-0.0007561887,0.33050883
356,0.0,1.0
357,0.00038343525,0.62171745
358,0.003543655,5.00679e-06
359,0.001075299,0.16644049
360,0.00012384607,0.8733779
361,-0.00059755344,0.4419217
362,-0.00077739236,0.31712902
363,0.009688288,0.0
364,0.0,1.0
365,0.0,1.0
366,-0.0005177154,0.50527453
367,0.0034722376,7.867813e-06
368,0.0,1.0
369,0.00078239996,0.3140217
370,0.0010648116,0.17061305
371,0.0015750211,0.0426836
372,0.0008279026,0.28670692
373,0.0003645901,0.6389502
374,0.0,1.0
375,-0.00012707268,0.8701079
376,0.001928214,0.0130906105
377,0.00025821594,0.7396771
378,0.00025953935,0.73839164
379,-0.000285799,0.71304035
380,-0.00091406674,0.23949409
381,0.0,1.0
382,0.0008998823,0.24686432
383,0.0034549371,8.821487e-06
384,-0.0015138182,0.051411033
385,-0.00013643663,0.86063075
386,-3.7787766e-05,0.9612169
387,-0.0003844248,0.62081826
388,0.0020336234,0.008872151
389,-0.0001419485,0.85506153
390,0.0032758762,2.4914742e-05
391,0.0,1.0
392,0.0017051125,0.02822113
393,0.0,1.0
394,-1.1992881e-05,0.9876869
395,0.00031449925,0.68569183
396,0.0,1.0
397,0.0,1.0
398,0.0,1.0
399,0.0069660023,0.0
400,0.02721145,0.0
401,-0.0007686368,0.32261014
402,0.006227081,0.0
403,0.0012617729,0.104441404
404,0.013137104,0.0
405,0.002073576,0.0076224804
406,-0.0028413858,0.00025582314
407,-0.00028316816,0.7155665
408,0.0009515006,0.22079253
409,0.012473176,0.0
410,0.0037325558,1.5497208e-06
411,0.0,1.0
412,-0.0008263815,0.28759336
413,0.0015309114,0.04883504
414,-0.00012876648,0.8683922
415,-0.0001541501,0.842759
416,0.0004958657,0.5234107
417,5.481461e-05,0.943766
418,-0.0005624911,0.46916842
419,0.0015644482,0.04409504
420,0.00077563606,0.31822348
421,0.0,1.0
422,-0.00014921816,0.8477273
423,0.0018897075,0.015026331
424,0.0,1.0
425,0.0008047571,0.30039382
426,0.0017417425,0.025004387
427,0.0,1.0
428,0.0008256879,0.28799796
429,0.002176163,0.005104542
430,-0.0010827193,0.16353488
431,0.0013294049,0.08713198
432,0.00046384547,0.5505793
433,0.0,1.0
434,0.0014814935,0.056593657
435,0.00097059715,0.21166599
436,0.0027756006,0.00035452843
437,-0.00014385687,0.8531349
438,-0.00022360063,0.7735481
439,0.00044530985,0.5666176
440,0.0022792534,0.0033568144
441,0.0,1.0
442,0.00047481892,0.54119086
443,0.00079596794,0.30570364
444,-0.00018168075,0.81514573
445,0.0019433614,0.012391806
446,0.00014003828,0.8569908
447,0.010122739,0.0
448,0.006523412,0.0
449,0.00016660691,0.8302387
450,-6.836284e-05,0.9298992
451,-0.00026052972,0.7374301
452,0.0025264318,0.0011496544
453,0.014816558,0.0
454,0.0,1.0
455,-0.0009766541,0.20882905
456,0.003162868,4.696846e-05
457,-0.0007093509,0.36133885
458,0.0,1.0
459,0.0,1.0
460,0.0013767976,0.07644248
461,-0.0008326561,0.2839489
462,0.0033929772,1.2636185e-05
463,0.0063744937,0.0
464,0.0015958274,0.040017486
465,0.0007378827,0.34234977
466,0.007675538,0.0
467,0.0016392868,0.034902215
468,0.0,1.0
469,-0.0006839757,0.37877095
470,0.0088291615,0.0
471,0.0,1.0
472,0.0011702753,0.13207984
473,0.00010844859,0.88901126
474,0.0001481742,0.8487797
475,0.0,1.0
476,0.0,1.0
477,0.031161819,0.0
478,-0.00063382974,0.41470957
479,3.4487995e-05,0.9646013
480,0.008065395,0.0
481,0.0010457357,0.1784029
482,0.0036223163,3.0994415e-06
483,-0.00021070067,0.7862859
484,-0.0004990275,0.52076566
485,0.0,1.0
486,6.726254e-05,0.9310247
487,0.00244876,0.0016262531
488,-0.0008562418,0.27053058
489,0.0019365745,0.012700796
490,-0.00046755915,0.5473931
491,0.0019412555,0.012486935
492,0.0016208828,0.036995888
493,-0.0048091877,0.0
494,0.0052232016,0.0
495,0.0030699875,7.7962875e-05
496,0.0010093481,0.1939907
497,0.00031671624,0.6835959
498,0.0017560236,0.023838997
499,0.003826843,7.1525574e-07
500,0.0,1.0
501,0.0019090849,0.014022827
502,0.001050492,0.17643619
503,0.00044146358,0.5699736
504,0.0059666536,0.0
505,0.007652096,0.0
506,0.006137884,0.0
507,0.0005814429,0.4543271
508,0.0006471093,0.4050014
509,0.0013992393,0.07176757
510,0.0015068714,0.052489996
511,0.0014972616,0.05401361
512,0.00050836836,0.51299226
513,0.0015344602,0.048313975
514,0.00170572,0.028164983
515,0.020050023,0.0
516,0.0005531361,0.47659218
517,0.0014343015,0.06493437
518,0.002727461,0.00044846535
519,-0.0015749129,0.042697906
520,0.001771707,0.022613764
521,0.003333497,1.7881393e-05
522,0.0,1.0
523,0.00659035,0.0
524,0.0025139367,0.0012164116
525,0.00044598,0.56603396
526,0.00793095,0.0
527,0.0,1.0
528,0.0,1.0
529,0.010110525,0.0
530,0.0019251674,0.013235331
531,0.0,1.0
532,0.003528655,5.4836273e-06
533,-0.002165253,0.00533092
534,0.0019630338,0.011533499
535,-0.004501935,0.0
536,0.0038901272,5.9604645e-07
537,9.760246e-05,0.90005004
538,0.00010051242,0.8970864
539,0.0020055864,0.00985539
540,0.00042833522,0.581499
541,0.0054121315,0.0
542,0.0011471765,0.13988304
543,0.0,1.0
544,0.0046111043,0.0
545,0.0,1.0
546,0.0091342,0.0
547,-0.0006218988,0.42354822
548,0.0028760163,0.00021481514
549,0.014566618,0.0
550,0.001382385,0.07525587
551,0.0026061218,0.00079751015
552,0.019247435,0.0
553,0.0017074401,0.028006554
554,0.0029218546,0.00016999245
555,0.0016483731,0.03390634
556,0.0013094386,0.0919826
557,0.0018471086,0.017457604
558,0.00097083126,0.21155584
559,0.000145702,0.85127306
560,0.0030699836,7.7962875e-05
561,-0.001125497,0.14752507
562,0.0013529999,0.08166814
563,0.011522149,0.0
564,0.000851419,0.27323842
565,0.0,1.0
566,0.0,1.0
567,0.011607777,0.0
568,0.0049600983,0.0
569,-0.0005315277,0.4939828
570,0.00378966,1.0728836e-06
571,0.0,1.0
572,0.0,1.0
573,0.0,1.0
574,0.0,1.0
575,0.00026702965,0.7311299
576,0.0,1.0
577,-0.0022217578,0.0042493343
578,0.0,1.0
579,0.0,1.0
580,0.0,1.0
581,0.0032991194,2.169609e-05
582,0.0018581328,0.016797423
583,0.0,1.0
584,4.9189308e-05,0.9495288
585,0.0,1.0
586,0.00023928344,0.7581446
587,0.0,1.0
588,0.0007345434,0.3445387
589,0.00028831454,0.7106279
590,-0.00081320095,0.29535103
591,0.00021732491,0.7797375
592,-0.00013150973,0.8656148
593,0.0,1.0
594,0.0020065526,0.009819984
595,0.0019355228,0.012749195
596,0.005047543,0.0
597,0.0032642789,2.670288e-05
598,0.019672398,0.0
599,0.0002705914,0.72768533
600,0.0010380151,0.18162978
601,-0.00087296014,0.26128674
602,0.0028962505,0.0001938343
603,0.00057346345,0.4605434
604,0.0,1.0
605,0.0057248552,0.0
606,0.0,1.0
607,0.004173607,0.0
608,0.0019743629,0.011063576
609,0.0016034925,0.03907168
610,0.005283675,0.0
611,0.0016617444,0.03248501
612,0.0016217271,0.03689754
613,0.0018653437,0.016377568
614,0.0036453053,2.7418137e-06
615,0.0,1.0
616,0.0024172387,0.0018672943
617,7.172329e-05,0.9264629
618,0.0,1.0
619,0.0028944334,0.00019550323
620,-9.819731e-05,0.8994441
621,0.0026443547,0.00066685677
622,0.0069667245,0.0
623,0.0031407932,5.3048134e-05
624,0.00073667866,0.34313798
625,0.00010399462,0.8935418
626,0.0030294217,9.679794e-05
627,0.0,1.0
628,0.004181348,1.1920929e-07
629,0.00029911706,0.7003012
630,0.0009853204,0.20481801
631,0.004828429,0.0
632,0.0,1.0
633,0.0010797804,0.1646812
634,0.0012891887,0.09712124
635,0.00015276943,0.84414923
636,-0.0004708144,0.54460764
637,0.0067361994,0.0
638,0.0027638925,0.00037550926
639,0.0010633556,0.17119849
640,0.0045398036,0.0
641,-0.0018679678,0.016227126
642,0.0,1.0
643,0.0019347542,0.0127847195
644,0.000203313,0.79360664
645,0.0026838363,0.0005531311
646,0.0004877247,0.53025246
647,-0.0011626318,0.13462365
648,0.00040510995,0.6021513
649,0.004778649,0.0
650,0.0,1.0
651,0.004969041,0.0
652,0.002301389,0.0030612946
653,0.0,1.0
654,0.0034022068,1.1920929e-05
655,0.0,1.0
656,-0.00014144676,0.8555682
657,-0.00022642055,0.7707716
658,0.0,1.0
659,0.00027269518,0.7256533
660,0.013676569,0.0
661,0.0025316018,0.0011229515
662,-0.0026627742,0.00061130524
663,-0.00012444923,0.8727665
664,0.0010742089,0.1668706
665,-0.00038480727,0.62047076
666,-0.00092075724,0.23607206
667,0.00045175786,0.561013
668,0.0016315167,0.035773396
669,0.00086618826,0.2650044
670,-0.0007912429,0.30858362
671,0.007832823,0.0
672,0.0013124646,0.09123373
673,0.0062576975,0.0
674,0.0014937829,0.05457425
675,-0.00029198566,0.7071123
676,0.0010928718,0.15962172
677,0.0038379284,7.1525574e-07
678,0.0,1.0
679,-0.0007140138,0.35819125
680,0.00056762295,0.46512341
681,0.00286265,0.00022983551
682,0.0,1.0
683,-0.0061085545,0.0
684,-0.00012129876,0.87596095
685,0.0028482634,0.00024712086
686,0.0019856414,0.010612726
687,-0.00017271916,0.82411075
688,0.0016288863,0.036072493
689,0.00070976035,0.3610618
690,-0.00017251355,0.82431674
691,-0.0006483067,0.40413272
692,0.001442439,0.063427806
693,0.0017642538,0.023189068
694,0.0027132754,0.00048029423
695,0.004020629,2.3841858e-07
696,0.0,1.0
697,0.009843871,0.0
698,-5.6645717e-05,0.9418907
699,-0.00066148705,0.39464498
700,0.0005789527,0.45626187
701,-0.00020380974,0.7931138
702,7.57946e-06,0.9922179
703,0.0013330752,0.08626318
704,0.000624538,0.42158365
705,0.0032486191,2.9087067e-05
706,0.0001596415,0.8372345
707,-0.0007617296,0.32697773
708,0.00040432098,0.60285854
709,0.001976683,0.010969639
710,0.003239412,3.0636787e-05
711,0.0,1.0
712,0.0,1.0
713,0.0012106482,0.11925602
714,0.0,1.0
715,0.0033469233,1.6450882e-05
716,-0.00014629218,0.8506777
717,0.012862062,0.0
718,-0.003274363,2.503395e-05
719,0.0046780948,0.0
720,0.001539743,0.047547102
721,0.0027314043,0.0004400015
722,0.0009818764,0.20640516
723,0.0,1.0
724,0.0041248146,1.1920929e-07
725,0.0,1.0
726,0.0034065503,1.168251e-05
727,-0.00018790946,0.8089287
728,0.00044644548,0.5656285
729,0.0055949492,0.0
730,0.0,1.0
731,0.0038831297,7.1525574e-07
732,0.0014382214,0.06420493
733,0.0017196877,0.026900768
734,8.1293896e-05,0.9166839
735,0.0035837737,3.9339066e-06
736,-0.0030624932,8.106232e-05
737,-0.00016543032,0.83141947
738,0.00068417913,0.3786292
739,0.0010220051,0.18845904
740,0.0019494274,0.012121201
741,0.00096117036,0.21613646
742,0.0037162846,1.66893e-06
743,0.0034326846,1.001358e-05
744,0.022022413,0.0
745,0.0,1.0
746,0.0053607984,0.0
747,0.00022321565,0.77392745
748,0.0,1.0
749,0.0013366089,0.085433245
750,0.0011232826,0.1483233
751,0.0042465627,1.1920929e-07
752,0.0008232246,0.28943872
753,0.0028633592,0.00022888184
754,-0.00029948325,0.699952
755,0.0168353,0.0
756,0.0006518791,0.4015478
757,-0.00010951918,0.8879229
758,0.0009065177,0.243397
759,0.00076083886,0.32754374
760,0.007199132,0.0
761,0.0,1.0
762,-0.0028421977,0.00025463104
763,-0.00014922193,0.8477235
764,0.008619744,0.0
765,4.9466467e-05,0.94924486
766,-0.0005462192,0.48212218
767,0.006720558,0.0
768,0.0,1.0
769,0.0,1.0
770,0.0,1.0
771,0.0,1.0
772,0.002839536,0.00025820732
773,0.025687916,0.0
774,0.0016088509,0.03842163
775,0.002355691,0.0024342537
776,0.0023179562,0.0028560162
777,0.0,1.0
778,-0.00016257828,0.83428335
779,-0.0009398272,0.22650862
780,0.00081152876,0.2963451
781,0.00045069755,0.5619328
782,-0.0010455315,0.17848766
783,0.0,1.0
784,0.0037492076,1.4305115e-06
785,0.00013136827,0.86575794
786,0.0,1.0
787,0.0003123731,0.6877043
788,0.007248364,0.0
789,0.008710224,0.0
790,0.009379712,0.0
791,0.004257792,1.1920929e-07
792,0.0017393567,0.025203705
793,0.0062502315,0.0
794,0.0062456895,0.0
795,0.0033440576,1.680851e-05
796,-0.005528738,0.0
797,0.0,1.0
798,-0.0012999998,0.09434986
799,0.004666083,0.0
800,0.00106395,0.17095935
801,0.004215249,1.1920929e-07
802,0.0026900219,0.00053703785
803,0.0040757526,2.3841858e-07
804,0.0032045422,3.71933e-05
805,-0.00024567137,0.7518976
806,0.0,1.0
807,-0.00054989575,0.47917843
808,0.0014248346,0.06672418
809,0.0012865901,0.097797036
810,0.0017329156,0.025748968
811,0.002081101,0.0074055195
812,7.91805e-05,0.9188423
813,0.00086217024,0.2672273
814,0.0075683114,0.0
815,0.0046440526,0.0
816,0.00076616753,0.32416713
817,-0.0012247071,0.11502695
818,0.008431068,0.0
819,0.0035132298,6.0796738e-06
820,0.0019610876,0.011616111
821,0.0,1.0
822,0.0003762262,0.628286
823,0.0013876507,0.0741514
824,0.0,1.0
825,0.0024659194,0.0015075207
826,0.0005408717,0.4864211
827,-0.00045572623,0.55757713
828,0.0030622792,8.1300735e-05
829,0.0045451815,0.0
830,0.00029020236,0.70881927
831,0.0,1.0
832,0.0,1.0
833,-0.00037775558,0.62688994
834,0.007851494,0.0
835,0.0027163143,0.00047326088
836,0.0017304816,0.025957584
837,0.0014568612,0.060828567
838,0.0,1.0
839,0.0016337035,0.035526276
840,-0.00069838256,0.36881125
841,0.0006825344,0.37977636
842,0.013964714,0.0
843,0.0,1.0
844,0.002004232,0.009905338
845,0.0,1.0
846,-0.0008710088,0.26235425
847,-0.00046708345,0.5478008
848,0.0040792557,2.3841858e-07
849,0.0004951564,0.52400494
850,0.0,1.0
851,0.0012382675,0.11106038
852,0.00015085141,0.8460814
853,0.0,1.0
854,9.750432e-05,0.90014994
855,0.0017959158,0.020830154
856,0.0014805107,0.05675769
857,0.0024870615,0.0013723373
858,0.0013445558,0.083590746
859,0.00034991934,0.65250266
860,0.0005095814,0.5119872
861,0.0,1.0
862,-0.0018325581,0.018363714
863,0.002562266,0.0009765625
864,0.0,1.0
865,0.00081591186,0.2937441
866,0.00032590638,0.67493296
867,0.0032084822,3.6478043e-05
868,-0.00016238233,0.83448017
869,-0.00084756274,0.27541685
870,-2.4068619e-05,0.9752916
871,0.001301997,0.09384501
872,0.0,1.0
873,0.0,1.0
874,0.004265081,1.1920929e-07
875,0.014083934,0.0
876,0.0049781157,0.0
877,0.004159002,2.3841858e-07
878,0.0004301096,0.57993495
879,0.0003193573,0.68110204
880,0.004044119,2.3841858e-07
881,0.0031473564,5.1140785e-05
882,0.001434555,0.06488705
883,0.0051223775,0.0
884,0.0008356974,0.28219378
885,0.004269043,1.1920929e-07
886,0.0017383408,0.025289059
887,0.001301531,0.09396267
888,0.0041446313,1.1920929e-07
889,0.0,1.0
890,0.00064850505,0.40398884
891,0.0,1.0
892,0.0008331962,0.2836367
893,0.0028716486,0.00021958351
894,0.0055231606,0.0
895,0.0009000956,0.24675226
896,-9.5368654e-05,0.902326
897,0.00063555734,0.41343892
898,0.0016535193,0.03335309
899,0.004990417,0.0
900,0.0004484211,0.56391
901,0.0024837463,0.0013926029
902,0.00079003844,0.3093207
903,0.0042004674,1.1920929e-07
904,0.000114291666,0.8830732
905,0.0039202347,4.7683716e-07
906,-0.0049979943,0.0
907,0.0023507643,0.0024858713
908,-0.0007510842,0.33378363
909,0.0035374186,5.2452087e-06
910,0.0018288298,0.018602371
911,0.0,1.0
912,0.0036718887,2.1457672e-06
913,0.0007455717,0.3373437
914,0.004591002,0.0
915,-0.00041259473,0.5954597
916,0.0013543196,0.08137107
917,0.0,1.0
918,-0.0060271663,0.0
919,-0.0002962776,0.7030103
920,-7.928324e-05,0.9187373
921,0.0,1.0
922,0.0014236565,0.066949844
923,0.0,1.0
924,0.0011656968,0.13359904
925,0.00031187118,0.68817973
926,0.00050240994,0.51794386
927,0.0052336873,0.0
928,0.0007174839,0.35586
929,0.0043115043,0.0
930,0.0029313418,0.00016188622
931,0.000893135,0.25042546
932,-0.00036279816,0.64059925
933,-0.00071027165,0.360716
934,-0.00011630593,0.8810278
935,0.0056346925,0.0
936,-0.0002531825,0.74457276
937,0.0,1.0
938,0.00086811435,0.2639432
939,0.00627454,0.0
940,0.00030018843,0.6992799
941,0.0,1.0
942,0.0012737869,0.10118139
943,0.011082575,0.0
944,0.0050470736,0.0
945,0.0,1.0
946,0.0,1.0
947,0.0024429956,0.0016680956
948,0.0,1.0
949,-0.000105309715,0.8922038
950,-7.590606e-05,0.92218757
951,7.8716344e-05,0.9193164
952,0.0010136778,0.19208527
953,0.00081737293,0.29288054
954,0.0008864703,0.253978
955,-7.606204e-07,0.99921906
956,-0.0008298177,0.2855935
957,-8.937154e-05,0.9084401
958,9.2830276e-05,0.9049132
959,-0.00039644548,0.6099396
960,-0.006096448,0.0
961,0.0026096043,0.00078463554
962,0.0010032464,0.19669962
963,0.00086455885,0.2659042
964,-0.0005738419,0.46024752
965,0.002351051,0.002482891
966,0.0024783781,0.0014264584
967,0.00019885134,0.7980368
968,0.0017825963,0.02179575
969,0.0014130617,0.06900644
970,0.00039896584,0.6076695
971,0.0039867745,3.5762787e-07
972,-0.018396676,0.0
973,0.011994228,0.0
974,0.0026749214,0.00057709217
975,0.0032825116,2.3961067e-05
976,0.0029995237,0.000113487244
977,0.001865259,0.016382456
978,0.035975985,0.0
979,0.0017392553,0.025212288
980,0.0004601098,0.55379367
