,string,mean,max,min,median,geo_mean,count,n_over_2e-06,ratio_over_2e-06,n_over_4e-06,ratio_over_4e-06,n_over_6e-06,ratio_over_6e-06,n_over_8e-06,ratio_over_8e-06,n_over_9.999999999999999e-06,ratio_over_9.999999999999999e-06,n_over_1.1999999999999999e-05,ratio_over_1.1999999999999999e-05,n_over_1.4e-05,ratio_over_1.4e-05,n_over_1.6e-05,ratio_over_1.6e-05,n_over_1.8e-05,ratio_over_1.8e-05,n_over_2e-05,ratio_over_2e-05
587,ile,1.7196419749731286e-05,0.00011233846453251317,5.8087565868447655e-09,8.516356047039153e-06,8.505574779026558e-06,691,508,0.7351664254703328,441,0.638205499276411,361,0.5224312590448625,295,0.426917510853835,244,0.35311143270622286,211,0.3053545586107091,194,0.28075253256150506,171,0.24746743849493488,155,0.22431259044862517,137,0.19826338639652677
3729, North,1.047532163514036e-05,8.138942939694971e-05,1.769542734564311e-08,8.57128543430008e-06,6.952363456543299e-06,1332,1068,0.8018018018018018,965,0.7244744744744744,811,0.6088588588588588,638,0.47897897897897895,475,0.3566066066066066,341,0.256006006006006,256,0.1921921921921922,192,0.14414414414414414,155,0.11636636636636637,121,0.09084084084084085
3133, seems,3.2686539487600685e-06,2.019885869231075e-05,1.628213297522052e-08,2.6484656245884253e-06,2.5632622009089487e-06,1092,671,0.6144688644688645,233,0.21336996336996336,98,0.08974358974358974,44,0.040293040293040296,32,0.029304029304029304,13,0.011904761904761904,9,0.008241758241758242,5,0.004578754578754579,2,0.0018315018315018315,1,0.0009157509157509158
2380, response,5.1786470801234715e-06,7.18731535016559e-05,4.4984838076800315e-09,3.852882855426287e-06,3.0520297031956316e-06,759,533,0.7022397891963109,353,0.4650856389986825,234,0.308300395256917,160,0.21080368906455862,92,0.12121212121212122,54,0.07114624505928854,31,0.04084321475625823,20,0.026350461133069828,12,0.015810276679841896,9,0.011857707509881422
2284,ai,1.3819138494294621e-05,0.00042227256926707923,2.6447922962802295e-08,6.8489280238281935e-06,6.501839338441525e-06,738,501,0.6788617886178862,421,0.5704607046070461,307,0.4159891598915989,225,0.3048780487804878,167,0.22628726287262874,122,0.16531165311653118,98,0.13279132791327913,82,0.1111111111111111,75,0.1016260162601626,68,0.0921409214092141
74,i,1.5391059599563415e-05,0.00019255645747762173,1.8828634207324058e-09,7.649342933291337e-06,6.982948912754324e-06,4792,3319,0.6926126878130217,2786,0.5813856427378965,2255,0.47057595993322204,1824,0.3806343906510851,1513,0.31573455759599334,1287,0.2685726210350584,1126,0.23497495826377296,990,0.20659432387312188,886,0.18489148580968282,790,0.16485809682804675
2183, told,6.142092318909509e-06,4.069973874720745e-05,8.428265374504917e-08,5.1910628826590255e-06,5.234122619070262e-06,1442,1170,0.811373092926491,862,0.5977808599167822,458,0.31761442441054094,236,0.1636615811373093,136,0.09431345353675451,83,0.057558945908460474,56,0.038834951456310676,37,0.02565880721220527,24,0.016643550624133148,14,0.009708737864077669
3313, National,1.7781286620584385e-05,0.00017042549734469503,6.886239356518331e-10,1.1970289051532745e-05,1.2156340009119177e-05,1477,1191,0.8063642518618822,1154,0.7813134732566012,1060,0.7176709546377793,894,0.6052809749492214,742,0.5023696682464455,614,0.41570751523358157,484,0.3276912660798917,403,0.2728503723764387,344,0.23290453622207177,294,0.1990521327014218
2444, working,4.642436211417043e-06,4.9871872761286795e-05,1.0346555257001455e-07,3.5212345892432495e-06,3.4600473936103014e-06,2113,1535,0.7264552768575485,848,0.40132513014671084,466,0.220539517274018,265,0.12541410317084714,161,0.07619498343587316,100,0.047326076668244205,60,0.02839564600094652,40,0.01893043066729768,29,0.01372456223379082,23,0.010884997633696167
4400, federal,1.1586766394283284e-05,5.485820656758733e-05,8.631009507098497e-08,1.0261460829497082e-05,9.709303926456062e-06,645,568,0.8806201550387597,536,0.8310077519379845,477,0.7395348837209302,396,0.6139534883720931,300,0.46511627906976744,222,0.34418604651162793,156,0.24186046511627907,119,0.18449612403100776,78,0.12093023255813953,63,0.09767441860465116
2718, systems,4.211148247429374e-06,3.3537296985741705e-05,2.0907511100176634e-07,3.3207822980330093e-06,3.287647862890639e-06,915,617,0.6743169398907104,315,0.3442622950819672,160,0.17486338797814208,79,0.08633879781420765,43,0.046994535519125684,26,0.02841530054644809,17,0.018579234972677595,13,0.014207650273224045,10,0.01092896174863388,6,0.006557377049180328
530, U,1.056524124585421e-05,0.00025927001843228936,1.2186776032763191e-09,2.339824050068273e-06,2.130658606432459e-06,3734,1781,0.4769683985002678,1501,0.401981788966256,1345,0.3602035350830209,1187,0.3178896625602571,1066,0.28548473486877346,958,0.256561328334226,850,0.22763792179967862,735,0.19683985002678092,654,0.17514729512587038,568,0.1521156936261382
52,S,1.1257002766102311e-05,0.00038189374026842415,5.92339510774309e-11,4.868433734372957e-06,2.6957407331384456e-06,8244,4396,0.5332362930616206,3737,0.4532993692382339,3123,0.37882096069869,2395,0.2905143134400776,2041,0.247573993207181,1775,0.215308102862688,1525,0.18498301795245026,1328,0.16108685104318293,1177,0.14277049975739933,1053,0.1277292576419214
50273,     ,1.6031695632433054e-05,0.0002120431890944019,3.4990552122415863e-10,5.553456503548659e-06,1.8288499340284894e-06,2543,1371,0.5391270153362171,1265,0.4974439638222572,1145,0.4502556036177743,1045,0.41093197011403854,947,0.3723948092803775,809,0.31812819504522216,724,0.2847031065670468,646,0.2540306724341329,589,0.23161620133700353,548,0.2154935116004719
2111, Court,1.5106204234955886e-05,0.00027752056485041976,5.422397773846566e-12,4.7094611090869876e-06,1.1464559224349884e-06,2549,1475,0.5786582973715182,1293,0.5072577481365241,1074,0.42134170262848175,885,0.34719497842291097,749,0.29384072185170657,654,0.2565712043938799,565,0.22165555119654767,502,0.19693997646135739,447,0.1753628874068262,408,0.1600627697136132
9892, Appeals,1.0261580710019448e-05,0.0002777410263661295,4.155380484149873e-10,2.3680154299654532e-06,7.132551787439543e-07,748,373,0.49866310160427807,315,0.42112299465240643,279,0.3729946524064171,237,0.31684491978609625,201,0.26871657754010697,167,0.2232620320855615,151,0.2018716577540107,140,0.18716577540106952,126,0.16844919786096257,110,0.14705882352941177
3863, published,4.967553154715437e-06,0.00019093127048108727,7.378486710507559e-12,2.025859657805995e-06,4.064903631855789e-07,1800,865,0.48055555555555557,527,0.2927777777777778,313,0.1738888888888889,224,0.12444444444444444,157,0.08722222222222223,123,0.06833333333333333,109,0.06055555555555556,92,0.051111111111111114,81,0.045,71,0.03944444444444444
50276,  ,1.3523913471087878e-05,0.0003228655841667205,2.5942838155490477e-11,7.006302439549472e-06,3.253888270488076e-06,16775,10590,0.6312965722801789,9319,0.5555290611028316,8061,0.48053651266766023,6697,0.39922503725782416,5598,0.33371087928464976,4732,0.2820864381520119,4027,0.24005961251862892,3438,0.2049478390461997,2988,0.17812220566318926,2655,0.15827123695976156
629, part,3.5543131910872017e-06,0.00010548785940045491,3.8276012914728597e-10,7.266115176207677e-07,6.813953240940579e-07,3757,1196,0.31833910034602075,813,0.21639606068671813,589,0.15677402182592495,451,0.12004258717061485,351,0.09342560553633218,271,0.07213202022890604,234,0.06228373702422145,200,0.053233963268565346,172,0.045781208410966195,142,0.03779611392068139
778, may,6.2821216439591075e-06,0.0002181610034313053,-1.7428132504868077e-12,3.299142235846375e-06,,7873,4354,0.5530293407849612,3284,0.417121808713324,2158,0.27410135907532074,1432,0.18188746348278928,970,0.12320589356026927,721,0.09157881366696304,570,0.0723993395147974,467,0.0593166518480884,390,0.04953639019433507,332,0.04216943985774165
50274,    ,1.1298113886813275e-05,0.00021235091844573617,1.4290065658562057e-11,6.280705520111951e-06,2.8723510894931584e-06,16788,10194,0.6072194424588993,8972,0.5344293543006909,7765,0.4625327614963069,6613,0.39391231832261137,5569,0.33172504169644984,4684,0.2790088158208244,4002,0.2383845604002859,3397,0.20234691446271147,2789,0.16613056945437216,2419,0.1440910173933762
68,c,1.6345786363694772e-05,0.00021013306104578078,1.7360420045964275e-10,5.100980160932522e-06,1.8344440638872446e-06,5641,2947,0.5224251019322815,2684,0.47580216273710335,2454,0.4350292501329551,2251,0.3990427229214678,2043,0.3621698280446729,1858,0.32937422442829284,1699,0.30118773267151216,1560,0.2765467115759617,1435,0.25438751994327247,1338,0.2371919872363056
2220, upon,1.2552951500423529e-05,0.0001566260907566175,1.565726108765375e-07,7.0191765644267434e-06,7.54428651663981e-06,782,626,0.8005115089514067,496,0.6342710997442456,372,0.47570332480818417,286,0.3657289002557545,202,0.25831202046035806,158,0.2020460358056266,133,0.170076726342711,112,0.1432225063938619,103,0.13171355498721227,91,0.11636828644501279
597, they,6.115665116922297e-06,0.0001247178588528186,4.5730419451217585e-09,4.799535645361175e-06,4.973888808250794e-06,11008,9008,0.8183139534883721,5989,0.5440588662790697,3414,0.3101380813953488,2015,0.18304869186046513,1242,0.11282703488372094,790,0.07176598837209303,559,0.05078125,363,0.03297601744186047,260,0.023619186046511628,178,0.016170058139534885
3565, official,1.0133718501293245e-05,0.00011070677282987162,5.651809260598384e-07,8.192803306883434e-06,7.970001292275396e-06,768,553,0.7200520833333334,496,0.6458333333333334,403,0.5247395833333334,294,0.3828125,207,0.26953125,139,0.18098958333333334,107,0.13932291666666666,62,0.08072916666666667,44,0.057291666666666664,35,0.045572916666666664
3448, language,5.377956167798924e-06,7.33469714759849e-05,7.968218099230207e-12,4.003989943157649e-06,9.065648767421628e-07,887,587,0.6617812852311161,394,0.44419391206313413,240,0.2705749718151071,165,0.18602029312288612,105,0.11837655016910936,66,0.07440811724915446,44,0.0496054114994363,33,0.03720405862457723,24,0.02705749718151071,19,0.02142051860202931
2756,"


",1.1102873862622171e-05,0.00015150706167332828,2.3022093120772524e-09,5.6604842484375695e-06,4.795935877758502e-06,995,759,0.7628140703517587,594,0.5969849246231156,476,0.47839195979899496,417,0.4190954773869347,359,0.3608040201005025,309,0.31055276381909547,255,0.2562814070351759,200,0.20100502512562815,171,0.17185929648241205,147,0.14773869346733667
50254,                        ,6.700879358117127e-06,0.00014712876873090863,1.0051796894838816e-10,4.0619593164592516e-06,3.252225217830244e-06,8090,4250,0.5253399258343634,2855,0.35290482076637825,2020,0.24969097651421507,1423,0.17589616810877626,1010,0.12484548825710753,746,0.09221260815822002,581,0.07181705809641532,473,0.0584672435105068,369,0.04561186650185414,311,0.03844252163164401
50266,            ,1.3262118993728483e-05,0.00015435589011758566,2.959000058866401e-11,8.844182957545854e-06,3.0814342591083013e-06,2151,1365,0.6345885634588564,1270,0.5904230590423059,1164,0.5411436541143654,1014,0.4714086471408647,877,0.4077173407717341,754,0.3505346350534635,645,0.299860529986053,558,0.2594142259414226,482,0.22408182240818225,418,0.19432821943282194
854, 8,5.946817861203908e-06,0.0003531782713253051,3.413959670517386e-10,3.840233603114029e-06,2.6743016581232757e-06,2708,1672,0.6174298375184638,1178,0.43500738552437224,777,0.2869276218611521,534,0.19719350073855244,354,0.1307237813884786,261,0.09638109305760709,201,0.0742245199409158,146,0.05391432791728213,118,0.04357459379615953,83,0.030649926144756277
4765, 2018,4.864835892605705e-06,7.588925654999912e-05,6.84155025965083e-08,3.11308326672588e-06,3.057042607240391e-06,2097,1288,0.614210777300906,696,0.3319027181688126,416,0.19837863614687648,262,0.12494039103481164,182,0.08679065331425846,137,0.0653314258464473,103,0.04911778731521221,80,0.03814973772055317,57,0.027181688125894134,47,0.02241297091082499
535,"

",7.918041304774728e-06,0.002521721413359046,6.9031369162586564e-12,1.3490372339219903e-06,9.843686781976343e-07,7748,3250,0.41946308724832215,2237,0.28871966959215284,1779,0.2296076406814662,1372,0.17707795560144554,1132,0.1461022199277233,959,0.12377387712958182,816,0.10531750129065565,693,0.089442436757873,590,0.07614868353123387,485,0.06259679917398038
50270,        ,1.0594815497791332e-05,0.0002118491247529164,1.4002733000895162e-11,6.195808282427606e-06,2.869441294429534e-06,6201,3737,0.6026447347202064,3281,0.5291082083534914,2883,0.4649250120948234,2436,0.39283986453797776,2028,0.3270440251572327,1671,0.2694726656990808,1421,0.2291565876471537,1178,0.18996935978068052,1000,0.16126431220770843,885,0.14271891630382197
805,12,7.797063442105553e-06,0.00018808332970365882,1.7636952701363238e-18,3.929890226572752e-06,2.2052297224756447e-06,1794,1098,0.6120401337792643,772,0.43032329988851725,580,0.3232998885172798,411,0.22909698996655517,305,0.17001114827201783,236,0.13154960981047936,190,0.10590858416945373,146,0.08138238573021182,123,0.06856187290969899,107,0.05964325529542921
2302,No,3.1517046058342477e-06,0.0001748509967001155,2.2838090793508847e-11,8.887707991789284e-08,1.3963387674892262e-07,2109,599,0.28402086296823137,406,0.19250829777145567,228,0.10810810810810811,151,0.07159791370317686,97,0.04599336178283547,80,0.03793266951161688,63,0.029871977240398292,53,0.025130393551446185,48,0.02275960170697013,44,0.020862968231389285
1638, 14,5.117342652278201e-06,0.00010744328028522432,2.7951368650191988e-11,3.1135547260419116e-06,1.4490583378737187e-06,1498,811,0.5413885180240321,615,0.4105473965287049,405,0.2703604806408545,287,0.19158878504672897,199,0.1328437917222964,141,0.09412550066755675,93,0.062082777036048066,72,0.04806408544726302,58,0.03871829105473965,45,0.030040053404539385
520,01,6.827556724452059e-06,0.0001832210982684046,2.0153869892403087e-11,3.7982332514729933e-06,2.097767064012252e-06,1377,800,0.5809731299927379,604,0.4386347131445171,435,0.3159041394335512,321,0.23311546840958605,242,0.1757443718228032,185,0.13435003631082063,152,0.11038489469862019,118,0.08569353667392883,91,0.06608569353667393,82,0.05954974582425563
362, v,1.5926597044183383e-05,0.00015339726815000176,5.16613807288735e-10,8.846537639328744e-06,5.285400736939663e-06,1826,1236,0.6768893756845564,1096,0.6002190580503833,961,0.5262869660460022,862,0.4720700985761227,762,0.4173055859802848,683,0.37404162102957283,573,0.3138006571741512,531,0.2907995618838992,490,0.2683461117196057,446,0.244249726177437
767, two,8.277964028766986e-06,7.17356670065783e-05,1.7118832573714826e-08,7.098683681761031e-06,6.6891763148071145e-06,6790,5058,0.744918998527246,4494,0.6618556701030928,3289,0.48438880706921944,2172,0.3198821796759941,1379,0.20309278350515464,910,0.13402061855670103,591,0.08703976435935198,394,0.05802650957290133,266,0.03917525773195876,188,0.027687776141384388
2634, `,1.571038447586772e-05,0.0001121058376156725,2.2777579999910813e-07,1.141093207479571e-05,1.136696593779256e-05,760,491,0.6460526315789473,457,0.6013157894736842,420,0.5526315789473685,358,0.4710526315789474,301,0.3960526315789474,233,0.30657894736842106,188,0.24736842105263157,152,0.2,127,0.16710526315789473,112,0.14736842105263157
44,K,1.3172456448231492e-05,0.0002724006481003016,2.7369935651222477e-08,7.5316588663554285e-06,7.62901288891493e-06,2898,1925,0.6642512077294686,1680,0.5797101449275363,1270,0.43823326432022086,983,0.3391994478951001,791,0.27294685990338163,662,0.22843340234644582,575,0.1984126984126984,504,0.17391304347826086,444,0.15320910973084886,397,0.13699102829537613
1100,ines,6.3791408536281735e-06,6.940800813026726e-05,8.623818104069869e-09,4.3468821786518674e-06,3.761070334068675e-06,626,409,0.6533546325878594,280,0.4472843450479233,173,0.2763578274760383,115,0.18370607028753994,83,0.13258785942492013,65,0.10383386581469649,48,0.07667731629392971,41,0.06549520766773163,31,0.04952076677316294,26,0.04153354632587859
261,is,1.9562009903029077e-05,0.00022425365750677884,9.215950919072569e-11,7.598576758027775e-06,7.832800553549342e-06,3227,2263,0.7012705299039356,1841,0.5704989154013015,1478,0.4580105361016424,1238,0.38363805392004957,1042,0.32290052680508213,929,0.28788348311124884,837,0.2593740316083049,790,0.24480942051440968,730,0.22621629996901146,676,0.2094824914781531
65,`,1.4798702822651976e-05,0.000134474306832999,5.019358262359219e-09,8.799775059742387e-06,7.789681269160007e-06,961,722,0.7513007284079084,648,0.6742976066597295,540,0.5619146722164412,437,0.4547346514047867,357,0.37148803329864727,304,0.31633714880332986,262,0.2726326742976067,224,0.23309053069719043,194,0.20187304890738814,169,0.17585848074921956
73,h,1.2819758186061208e-05,0.0002309874107595533,7.425058345944535e-10,1.8539897155278595e-06,1.105389414186104e-06,6323,2874,0.4545310770204017,2530,0.40012652222046496,2272,0.35932310612051244,2049,0.3240550371659023,1856,0.29353155147872845,1690,0.26727819073224734,1522,0.24070852443460383,1383,0.21872528862881543,1253,0.19816542780325794,1150,0.18187569191839317
1581, allow,7.413634981812727e-06,0.0002597787242848426,4.240069273464542e-08,5.327931830834132e-06,5.246544115782109e-06,855,648,0.7578947368421053,475,0.5555555555555556,289,0.33801169590643276,155,0.18128654970760233,86,0.10058479532163743,59,0.06900584795321638,38,0.044444444444444446,33,0.03859649122807018,27,0.031578947368421054,21,0.02456140350877193
611, K,1.6131078711512496e-05,0.0002032893244177103,2.0533934275146493e-10,7.92026548879221e-06,8.084002754812706e-06,4086,2871,0.7026431718061674,2447,0.5988742046010769,1941,0.4750367107195301,1583,0.38742046010768477,1351,0.3306412139011258,1178,0.28830151737640725,1040,0.2545276554087127,936,0.2290748898678414,867,0.21218795888399414,772,0.18893783651492901
659, St,1.5739219325824557e-05,0.00019447888189461082,1.4005836490582624e-09,1.0366659807914402e-05,8.103399889099305e-06,2493,1912,0.7669474528680305,1659,0.6654632972322503,1468,0.5888487765744084,1284,0.5150421179302046,1120,0.4492579221821099,958,0.3842759727236262,801,0.3212996389891697,673,0.2699558764540714,571,0.22904131568391498,471,0.18892900120336945
941, data,7.811936384841279e-06,0.00017961898993235081,1.1343121997242633e-09,5.80289815843571e-06,5.753052144137045e-06,3010,2501,0.8308970099667774,1891,0.6282392026578073,1278,0.4245847176079734,848,0.28172757475083055,529,0.17574750830564784,370,0.12292358803986711,250,0.08305647840531562,188,0.06245847176079734,144,0.04784053156146179,111,0.036877076411960134
1524, real,1.0256155280984234e-05,8.516161324223503e-05,2.3143018168525487e-08,8.698741112311836e-06,7.457504329611426e-06,1740,1327,0.7626436781609195,1210,0.6954022988505747,1036,0.5954022988505747,797,0.45804597701149424,582,0.33448275862068966,425,0.2442528735632184,290,0.16666666666666666,211,0.12126436781609196,162,0.09310344827586207,124,0.07126436781609195
817,##,2.8190968387097896e-05,0.00037918638554401696,7.099612275851541e-08,9.095776022149948e-06,1.1275263819505653e-05,808,536,0.6633663366336634,466,0.5767326732673267,357,0.44183168316831684,298,0.3688118811881188,266,0.3292079207920792,234,0.2896039603960396,206,0.25495049504950495,167,0.20668316831683167,157,0.1943069306930693,149,0.1844059405940594
1737, What,4.657713334510219e-06,8.428203727817163e-05,1.7070316271627917e-09,3.438371322772582e-06,3.3548115802254464e-06,1454,1093,0.7517193947730398,485,0.33356258596973865,205,0.14099037138927098,116,0.07977991746905089,66,0.0453920220082531,46,0.03163686382393398,33,0.02269601100412655,22,0.015130674002751032,18,0.012379642365887207,13,0.008940852819807428
60,[,1.7453847284607144e-05,0.0002839136286638677,3.463095055167287e-08,1.091890771931503e-05,9.605685672400624e-06,2821,1861,0.6596951435661113,1713,0.6072314781992202,1515,0.5370436015597306,1277,0.4526763559021624,1099,0.38957816377171217,948,0.33605104572846506,830,0.2942219071251329,714,0.2531017369727047,537,0.1903580290677065,477,0.16908897554058844
880,](,1.9818848869725636e-05,0.00017346242384519428,1.9439642073848518e-07,1.4393731362360995e-05,1.313389019866398e-05,675,601,0.8903703703703704,565,0.837037037037037,523,0.7748148148148148,462,0.6844444444444444,419,0.6207407407407407,371,0.5496296296296296,322,0.47703703703703704,281,0.4162962962962963,247,0.36592592592592593,225,0.3333333333333333
2413,http,1.5748277044108403e-06,8.950517076300457e-05,-1.914266271538234e-12,6.848297706696371e-09,,3490,305,0.08739255014326648,233,0.0667621776504298,183,0.052435530085959886,147,0.042120343839541545,127,0.036389684813753584,110,0.03151862464183381,97,0.027793696275071632,86,0.02464183381088825,81,0.023209169054441262,73,0.020916905444126076
1358,://,1.449995565058586e-05,0.0002951804781332612,4.3992212650501017e-10,4.871848659604439e-06,2.1824400633248585e-06,6699,4112,0.6138229586505448,3341,0.4987311539035677,2710,0.4045379907448873,2227,0.33243767726526346,1853,0.27660844902224213,1608,0.2400358262427228,1433,0.21391252425735185,1249,0.1864457381698761,1120,0.1671891327063741,999,0.14912673533363188
681,com,6.1635196113541915e-06,0.00023044618137646466,-1.338915957271869e-13,1.9147473722114228e-06,,6892,3165,0.4592280905397562,2124,0.3081834010446895,1489,0.2160475914103308,1125,0.16323273360417875,882,0.12797446314567615,741,0.1075159605339524,597,0.08662217063261753,542,0.07864190365641323,479,0.06950087057457922,429,0.0622460824143935
2579, service,7.594673959229963e-06,0.00016786901687737554,3.615995325390031e-08,5.046505066275131e-06,5.052361109994853e-06,2238,1762,0.7873100983020554,1211,0.5411081322609472,762,0.34048257372654156,478,0.21358355674709562,305,0.1362823949955317,212,0.09472743521000894,169,0.07551385165326184,127,0.05674709562109026,98,0.043789097408400354,73,0.03261840929401251
1232, process,6.863438104210788e-06,0.00026514934143051505,2.1560747853754947e-08,3.478270173218334e-06,3.4874552435188124e-06,1684,1167,0.6929928741092637,669,0.3972684085510689,382,0.22684085510688837,216,0.12826603325415678,128,0.07600950118764846,88,0.052256532066508314,59,0.03503562945368171,44,0.026128266033254157,33,0.019596199524940617,30,0.017814726840855107
357,ab,2.6255067725508576e-05,0.000202001872821711,1.598361443200247e-08,1.8289656509296037e-05,1.353242365765369e-05,1344,1002,0.7455357142857143,949,0.7061011904761905,877,0.6525297619047619,815,0.6063988095238095,759,0.5647321428571429,715,0.5319940476190477,657,0.4888392857142857,605,0.45014880952380953,568,0.4226190476190476,517,0.38467261904761907
6763, thousands,2.9572799147784858e-06,5.6447319366270676e-05,3.48591449039759e-08,1.5943620610414655e-06,1.5893521606851038e-06,518,207,0.3996138996138996,97,0.18725868725868725,56,0.10810810810810811,40,0.07722007722007722,31,0.059845559845559844,19,0.03667953667953668,13,0.025096525096525095,10,0.019305019305019305,7,0.013513513513513514,5,0.009652509652509652
1781, large,8.979896091705512e-06,8.799011266091838e-05,9.565336078765085e-09,7.5220921189611545e-06,7.339583532150111e-06,1562,1160,0.7426376440460948,1063,0.6805377720870679,790,0.5057618437900128,541,0.34635083226632524,345,0.22087067861715748,221,0.14148527528809218,147,0.0941101152368758,101,0.0646606914212548,71,0.045454545454545456,59,0.03777208706786172
2390, groups,4.455790573886089e-06,2.541614230722189e-05,1.1443801462007741e-08,3.816713388005155e-06,3.6355484174410953e-06,703,541,0.7695590327169275,299,0.42532005689900426,126,0.17923186344238975,61,0.08677098150782361,32,0.04551920341394026,24,0.034139402560455195,12,0.017069701280227598,7,0.00995732574679943,4,0.005689900426742532,1,0.001422475106685633
2460, image,7.117064187358579e-06,0.000199263944523409,7.273281976694079e-09,4.989656645193463e-06,4.886790911414424e-06,1010,781,0.7732673267326733,541,0.5356435643564357,349,0.3455445544554455,218,0.21584158415841584,142,0.1405940594059406,102,0.100990099009901,75,0.07425742574257425,52,0.05148514851485148,39,0.03861386138613861,33,0.032673267326732675
48,O,1.6952694047644812e-05,0.0003071881365031004,3.240017976136045e-10,8.738886208448093e-06,7.915230989760806e-06,2861,2066,0.7221251310730514,1811,0.6329954561342188,1466,0.5124082488640336,1224,0.4278224397063964,1034,0.3614120936735407,894,0.31247815449143657,773,0.27018524991261794,665,0.23243621111499477,577,0.20167773505767214,516,0.18035651869975533
2722, shows,4.3734371793693705e-06,2.578021121735219e-05,6.332810897902164e-08,3.7759213000754244e-06,3.616516658244518e-06,1070,801,0.7485981308411215,432,0.40373831775700936,177,0.16542056074766356,75,0.07009345794392523,40,0.037383177570093455,21,0.019626168224299065,15,0.014018691588785047,9,0.008411214953271028,6,0.005607476635514018,4,0.003738317757009346
5080, February,3.896096263255546e-06,4.4070806325180456e-05,9.40281239536489e-08,2.270340132781712e-06,2.3736810071085855e-06,1199,629,0.5246038365304421,378,0.31526271893244373,229,0.19099249374478733,141,0.11759799833194329,92,0.07673060884070058,64,0.05337781484570475,47,0.03919933277731443,27,0.022518765638031693,22,0.01834862385321101,19,0.0158465387823186
3436, 26,4.484616428736105e-06,5.653056359733455e-05,5.3406053884819116e-11,2.578932253527455e-06,1.4067200795363734e-06,920,483,0.525,328,0.3565217391304348,214,0.2326086956521739,149,0.16195652173913044,108,0.11739130434782609,66,0.07173913043478261,49,0.05326086956521739,39,0.042391304347826085,31,0.03369565217391304,20,0.021739130434782608
4055, center,7.413659137785445e-06,9.198633051710203e-05,5.3249802789423484e-08,4.382898623589426e-06,4.304301896114879e-06,669,488,0.7294469357249627,316,0.47234678624813153,212,0.31689088191330345,141,0.21076233183856502,109,0.16292974588938713,87,0.13004484304932734,72,0.10762331838565023,56,0.08370702541106129,42,0.06278026905829596,38,0.05680119581464873
3463,By,5.649985472231352e-06,0.0001732905366225168,1.7407202790309384e-07,2.944852212749538e-06,3.304980602321035e-06,1642,677,0.4123020706455542,308,0.18757612667478685,178,0.10840438489646773,118,0.07186358099878197,84,0.05115712545676005,67,0.04080389768574909,56,0.0341047503045067,48,0.029232643118148598,43,0.026187576126674786,38,0.023142509135200974
337, 1,7.988394821889298e-06,0.00031607600976713,-6.904492846600621e-14,4.8758042794361245e-06,,7141,4928,0.6900994258507211,3810,0.5335387200672175,2741,0.38383979834757037,1980,0.2772720907435933,1445,0.20235261167903654,1104,0.15460019605097325,856,0.11987116650329085,681,0.09536479484666013,531,0.07435933342669095,439,0.0614759837557765
9269, posted,5.912302066452142e-06,0.00016481892089359462,4.818192564925994e-07,3.893878783856053e-06,4.2053282220938024e-06,595,494,0.8302521008403362,267,0.44873949579831934,129,0.21680672268907564,75,0.12605042016806722,53,0.08907563025210084,42,0.07058823529411765,32,0.05378151260504202,25,0.04201680672268908,22,0.03697478991596639,21,0.03529411764705882
495, 3,6.980866274319185e-06,0.0003772357595153153,1.7710347077759536e-10,4.6381426273001125e-06,2.7414791623214057e-06,5479,3496,0.638072640992882,2712,0.4949808359189633,1954,0.35663442233984305,1327,0.2421974812922066,928,0.1693739733528016,683,0.12465778426720205,520,0.09490782989596641,387,0.07063332724949808,324,0.059134878627486766,262,0.047818945062967695
1348,24,9.5827994285727e-06,0.0001318657596129924,7.106846777737985e-10,4.516672106547048e-06,3.5858182433506727e-06,814,543,0.6670761670761671,396,0.4864864864864865,288,0.3538083538083538,220,0.2702702702702703,176,0.21621621621621623,147,0.18058968058968058,122,0.14987714987714987,104,0.12776412776412777,88,0.10810810810810811,77,0.0945945945945946
268, p,1.587421053897652e-05,0.000158075345098041,2.2050455905642252e-10,1.1221713066333905e-05,2.2599186669249396e-06,2071,1221,0.5895702559150169,1173,0.5663930468372766,1117,0.5393529695799131,1065,0.5142443264123612,997,0.48140994688556255,932,0.45002414292612264,846,0.4084983099951714,763,0.3684210526315789,681,0.3288266537904394,603,0.29116368903911155
938,20,8.742594052602959e-06,0.0002391114685451612,-1.4188854304946494e-15,5.895192316529574e-06,,1373,911,0.663510560815732,754,0.5491624180626365,574,0.4180626365622724,431,0.3139111434814275,321,0.2337946103423161,225,0.1638747268754552,178,0.12964311726147124,136,0.09905316824471959,109,0.07938820101966497,94,0.06846321922796796
9,(,1.442734483049058e-05,0.00021963671315461397,1.6062193242127876e-10,9.150413461611606e-06,8.07406868160324e-06,9875,7115,0.7205063291139241,6282,0.6361518987341772,5317,0.5384303797468355,4442,0.4498227848101266,3594,0.3639493670886076,2958,0.2995443037974684,2480,0.25113924050632913,2106,0.21326582278481013,1798,0.1820759493670886,1531,0.1550379746835443
1969, --,6.714934805784314e-06,0.000218176341149956,2.918824009157106e-07,4.138594022151665e-06,4.693341201615109e-06,2172,1391,0.6404235727440147,781,0.35957642725598526,478,0.22007366482504603,323,0.1487108655616943,235,0.10819521178637201,179,0.08241252302025782,138,0.06353591160220995,108,0.049723756906077346,88,0.040515653775322284,70,0.03222836095764273
