,r,p
225,0.048286214,0.0
226,-0.007960724,0.0
227,-0.002390478,0.0020968914
228,-0.0047059017,0.0
229,0.0022611911,0.0036168098
230,0.00642502,0.0
231,-0.013407366,0.0
232,0.0017167266,0.027164698
233,0.0019171267,0.013624072
234,0.007186406,0.0
235,0.021417318,0.0
236,-0.008068801,0.0
237,-0.0025290083,0.001136303
238,0.0043017194,0.0
239,0.00078998116,0.30935574
240,-0.0018298392,0.018537521
241,0.0035306285,5.4836273e-06
242,-0.012871221,0.0
243,0.007574145,0.0
244,0.0006987015,0.36859262
245,0.007369093,0.0
246,-0.0023317172,0.0026949644
247,-0.0051621525,0.0
248,-0.012281815,0.0
249,0.031441584,0.0
250,4.938543e-05,0.9493278
251,0.015688134,0.0
252,-0.004402262,0.0
253,-0.002570662,0.0009396076
254,0.0062180934,0.0
255,-0.0018008952,0.020478725
256,0.008844853,0.0
257,0.012738132,0.0
258,0.001378311,0.07611966
259,0.0011010133,0.15653515
260,0.0020571898,0.008114338
261,-0.0075002005,0.0
262,0.002769054,0.00036621094
263,-0.0028647117,0.00022745132
264,0.037679423,0.0
265,0.00010069755,0.8968979
266,0.021258622,0.0
267,0.0027847663,0.00033903122
268,-0.008129862,0.0
269,-0.0018962091,0.01468277
270,0.00088636175,0.2540362
271,0.0038601023,7.1525574e-07
272,0.039257914,0.0
273,0.00018282258,0.81400514
274,-0.004490971,0.0
275,-0.0052740574,0.0
276,0.0017153869,0.027284741
277,0.005386842,0.0
278,-0.007275652,0.0
279,-0.003346082,1.66893e-05
280,0.005534016,0.0
281,0.006717525,0.0
282,0.00398351,3.5762787e-07
283,-0.0029010766,0.00018906593
284,-0.00016548754,0.831362
285,0.0033267979,1.859665e-05
286,-0.002459046,0.0015541315
287,0.007261786,0.0
288,0.0013120905,0.091326
289,0.00819494,0.0
290,0.0003865109,0.61892426
291,-0.0015596966,0.04474199
292,0.0073933746,0.0
293,0.0045387303,0.0
294,0.004464608,0.0
295,0.0015490926,0.04621482
296,0.034525312,0.0
297,0.0015652659,0.043984413
298,0.0027709175,0.00036287308
299,0.0018540818,0.017037392
300,-0.008717361,0.0
301,0.0004227275,0.5864551
302,-0.0017116779,0.0276196
303,0.0018533098,0.017083526
304,0.005271878,0.0
305,9.739639e-05,0.90026
306,-0.0087185325,0.0
307,0.006058103,0.0
308,0.0119295195,0.0
309,-0.00019393857,0.80292237
310,0.000698453,0.36876297
311,-0.0023487895,0.0025068521
312,0.0023567975,0.0024228096
313,-0.0058015496,0.0
314,-0.0044133887,0.0
315,0.014447353,0.0
316,0.0030118318,0.000106334686
317,0.004747978,0.0
318,-0.0064964374,0.0
319,-0.001529086,0.04910481
320,0.009551159,0.0
321,0.00029373684,0.70543766
322,0.0019373605,0.0126645565
323,0.0014991048,0.053718567
324,0.010244098,0.0
325,-0.0013245556,0.08829069
326,0.0011445635,0.1407876
327,-0.00054261315,0.48501885
328,0.0026315984,0.0007081032
329,0.0018187497,0.01926136
330,-0.0016487759,0.03386259
331,0.01674177,0.0
332,0.003508105,6.3180923e-06
333,0.004672998,0.0
334,0.005050408,0.0
335,0.0015813257,0.041860342
336,0.009109036,0.0
337,-0.0012241721,0.11518574
338,1.895899e-05,0.98053586
339,0.0071618394,0.0
340,-0.0052124676,0.0
341,-0.0019917937,0.010373831
342,-0.02173732,0.0
343,0.015007952,0.0
344,0.0007774886,0.31706905
345,-2.3195083e-05,0.97618806
346,-0.00225203,0.0037555695
347,0.029917052,0.0
348,-0.0014386742,0.06412125
349,0.0016168337,0.03747058
350,-0.00044675174,0.565362
351,-0.0005828614,0.45322692
352,0.0063339937,0.0
353,0.0010462361,0.17819524
354,0.0008364375,0.28176785
355,0.002008197,0.009759903
356,0.010204731,0.0
357,0.0045017735,0.0
358,0.0050067017,0.0
359,-0.0030113603,0.000106573105
360,-0.005857202,0.0
361,0.016822418,0.0
362,-0.00057726156,0.45757866
363,0.0033991532,1.21593475e-05
364,0.0024647862,0.0015151501
365,0.0007154296,0.3572389
366,-0.004235911,0.0
367,0.019186385,0.0
368,-0.0003427291,0.6591873
369,-0.0028839882,0.00020623207
370,0.00021733972,0.7797229
371,0.018604044,0.0
372,0.03203533,0.0
373,-0.0016680881,0.03182876
374,0.0005387289,0.48814964
375,0.002478475,0.0014257431
376,-0.0003880631,0.61751676
377,-0.0039365017,4.7683716e-07
378,0.012207974,0.0
