,string,mean,max,min,median,geo_mean,count,n_over_2e-06,ratio_over_2e-06,n_over_4e-06,ratio_over_4e-06,n_over_6e-06,ratio_over_6e-06,n_over_8e-06,ratio_over_8e-06,n_over_9.999999999999999e-06,ratio_over_9.999999999999999e-06,n_over_1.1999999999999999e-05,ratio_over_1.1999999999999999e-05,n_over_1.4e-05,ratio_over_1.4e-05,n_over_1.6e-05,ratio_over_1.6e-05,n_over_1.8e-05,ratio_over_1.8e-05,n_over_2e-05,ratio_over_2e-05
773, “,5.701576616530956e-06,0.000244758470216766,1.1039978931037808e-09,3.653429530459107e-06,3.9377456826827966e-06,9241,5062,0.5477762146953793,2706,0.2928254517909317,1498,0.16210366843415214,923,0.09988096526349963,661,0.07152905529704577,495,0.053565631425170436,389,0.04209501136240667,333,0.0360350611405692,278,0.030083324315550265,234,0.025321934855535116
273, of,9.688565966613362e-06,0.002470762701705098,1.6542581193768058e-10,5.477641479956219e-06,5.1089025994479594e-06,162805,112574,0.6914652498387641,84087,0.5164890513190626,58340,0.3583428027394736,41066,0.25224041030680877,30620,0.18807776173950433,23852,0.1465065569239274,19470,0.11959092165474033,16315,0.1002119099536255,13929,0.08555634040723566,12109,0.07437732256380332
253, the,1.1873994012844157e-05,0.003898387309163809,3.341462306502563e-12,6.7109690462530125e-06,5.586590146984361e-06,282595,182814,0.6469116580265044,157990,0.5590686317875405,112734,0.39892425556007716,75124,0.2658362674498841,51477,0.18215821228259524,37552,0.13288274739468142,28560,0.10106335922433164,22780,0.0806100603336931,18852,0.06671030980732143,15947,0.05643058086661123
308, T,1.4691203747239727e-05,0.00032739638118073344,8.299920750687306e-09,6.758473318768665e-06,7.671448767048069e-06,5680,4305,0.7579225352112676,3464,0.6098591549295774,2555,0.4498239436619718,1972,0.3471830985915493,1616,0.28450704225352114,1363,0.23996478873239438,1200,0.2112676056338028,1068,0.1880281690140845,963,0.16954225352112676,877,0.15440140845070421
505,ast,2.859588185652646e-05,0.00016664098075125366,3.5098221218277104e-08,1.6143027096404694e-05,1.587854756611408e-05,821,659,0.8026796589524969,608,0.7405602923264312,550,0.6699147381242387,508,0.6187576126674786,457,0.5566382460414129,418,0.5091352009744214,381,0.464068209500609,348,0.4238733252131547,329,0.4007308160779537,313,0.3812423873325213
668,”,8.284401410098241e-06,0.00012424224405549467,7.53474882486671e-09,6.054731329641072e-06,6.245926960048772e-06,4644,3556,0.7657192075796727,2747,0.5915159345391904,1877,0.4041774332472007,1262,0.27174849267872525,862,0.18561584840654607,622,0.1339362618432386,472,0.10163652024117141,348,0.07493540051679587,268,0.05770887166236004,209,0.04500430663221361
327, on,8.44119667455014e-06,0.004159063100814819,2.383160613295132e-10,4.147498202655697e-06,4.017980194533851e-06,48920,35425,0.7241414554374489,20958,0.4284137367130008,11671,0.2385731807031889,7367,0.15059280457890434,5237,0.10705233033524121,3960,0.08094848732624693,3175,0.06490188062142273,2575,0.052636958299264104,2198,0.04493049877350777,1884,0.03851185609157809
10469, Android,1.010633593144242e-05,0.00010291239595972002,1.5759435711970582e-07,6.464272701123264e-06,6.9417890583024425e-06,619,489,0.789983844911147,421,0.6801292407108239,285,0.4604200323101777,208,0.3360258481421648,154,0.24878836833602586,120,0.1938610662358643,104,0.1680129240710824,67,0.10823909531502424,46,0.07431340872374798,43,0.06946688206785137
4384, web,9.84058312840524e-06,0.0001431387208867818,2.113527983738095e-07,6.793545708205784e-06,6.953317813976938e-06,1285,1083,0.8428015564202335,893,0.6949416342412451,659,0.51284046692607,479,0.3727626459143969,331,0.25758754863813227,251,0.1953307392996109,184,0.1431906614785992,145,0.11284046692607004,113,0.08793774319066149,89,0.06926070038910506
2987, works,5.539373369591451e-06,5.270521796774119e-05,6.307482181000523e-08,4.158105639362475e-06,4.113746192692013e-06,1077,842,0.7818012999071495,516,0.479108635097493,269,0.24976787372330547,158,0.1467038068709378,105,0.09749303621169916,72,0.06685236768802229,46,0.04271123491179202,38,0.035283194057567316,29,0.02692664809656453,25,0.02321262766945218
533, but,4.654189099153361e-06,0.0003098391171079129,7.260578249734806e-11,2.3333918761636596e-06,2.2571502620370792e-06,14216,6979,0.49092571750140684,2956,0.20793472144063027,1768,0.12436691052335397,1292,0.09088351153629713,1031,0.07252391671356219,849,0.05972144063027575,706,0.049662352279122114,619,0.043542487338210464,536,0.037703995498030385,456,0.032076533483398985
368, you,8.027878183748537e-06,0.0023050159215927124,7.743953048255925e-12,3.7387642350950046e-06,2.9741684048466505e-06,39193,27608,0.7044115020539382,16761,0.4276528972010308,10282,0.2623427652897201,6731,0.17173985150409513,4792,0.12226673130405939,3602,0.09190416656035516,2889,0.07371214247442145,2404,0.061337483734340316,2060,0.0525604061949838,1831,0.046717526088842394
452, have,5.758948358587319e-06,0.0026715125422924757,1.0214423085130875e-08,3.5595371628005523e-06,3.7721833193343423e-06,25247,17367,0.6878837089555194,8915,0.35311126074385074,4662,0.18465560264585892,2852,0.11296391650493127,1697,0.06721590684041669,1193,0.047253138986810314,879,0.034816017744682536,693,0.02744880579870876,559,0.02214124450429754,475,0.018814116528696478
281, to,9.330800304048188e-06,0.003890428226441145,4.204702124671611e-12,4.728789235741715e-06,4.683788700688159e-06,157594,117256,0.7440384786222826,77555,0.4921189893016232,45078,0.28603880858408315,28318,0.17968958209068872,19688,0.1249286140335292,14543,0.0922814320342145,11516,0.07307384798913664,9381,0.05952637790778837,7946,0.05042070129573461,6807,0.04319326877926825
14,-,1.9628195394517365e-05,0.0019267072202637792,2.3387359757154336e-12,1.0250803825329058e-05,7.523630122937408e-06,97809,73958,0.7561471848193929,66313,0.6779846435399606,57917,0.5921438722407958,49924,0.5104233761719269,43042,0.4400617530084144,37385,0.3822245396640391,32633,0.333640053573802,28734,0.29377664632089073,25619,0.2619288613522273,22987,0.23501927225510943
323, for,1.0453736311416443e-05,0.003073332831263542,3.1351295257803224e-12,5.055475867266068e-06,5.398307449297393e-06,64511,47186,0.731441149571391,32850,0.5092154826308691,19296,0.2991117793864612,12123,0.1879214397544605,8667,0.1343491807598704,6601,0.10232363472896096,5321,0.08248205732355722,4442,0.06885647408969013,3816,0.05915270263985987,3350,0.051929128365705075
2829, table,7.593006796292058e-06,9.573881106916815e-05,2.066566509029144e-07,3.985135208495194e-06,4.47867507707375e-06,730,502,0.6876712328767123,311,0.426027397260274,214,0.29315068493150687,168,0.23013698630136986,130,0.1780821917808219,105,0.14383561643835616,80,0.1095890410958904,66,0.09041095890410959,52,0.07123287671232877,42,0.057534246575342465
326, that,6.213154272077042e-06,0.0023920470848679543,6.596240914591434e-11,3.7238276036077878e-06,3.4576657002546825e-06,50955,35297,0.6927092532626827,18869,0.3703071337454617,10097,0.19815523501128446,5968,0.11712295162398194,4037,0.07922676871749583,2911,0.05712883917181827,2192,0.04301834952408988,1747,0.03428515356687273,1442,0.028299479933274457,1220,0.023942694534393093
320, be,9.200706456718427e-06,0.0037259224336594343,4.434578926293398e-09,5.19868808623869e-06,5.059080710441297e-06,27945,20802,0.7443907675791733,15267,0.5463231347289318,9052,0.3239219896224727,5499,0.1967793880837359,3673,0.13143675076042227,2678,0.09583109679728037,2096,0.07500447307210592,1726,0.06176417963857577,1451,0.05192342100554661,1289,0.04612631955627125
247, a,8.871631961702162e-06,0.003169067669659853,2.639507189206025e-11,5.129002602188848e-06,5.051646268895019e-06,133057,87087,0.6545089698399934,61859,0.4649060177217283,35399,0.2660438759328709,21180,0.15917990034346183,13991,0.10515042425426697,10117,0.07603508270891422,7684,0.05774968622470069,6082,0.04570973342251817,5009,0.03764552034090653,4267,0.032068962925663434
2372, bit,7.016247821442817e-06,0.00011023037222912535,1.068499528855682e-07,4.056996203871677e-06,4.30465277363952e-06,1405,1026,0.7302491103202847,626,0.44555160142348754,405,0.28825622775800713,297,0.21138790035587188,172,0.12241992882562278,142,0.10106761565836299,114,0.08113879003558719,97,0.06903914590747331,83,0.05907473309608541,75,0.05338078291814947
187,"
",1.2582753648833154e-05,0.003475011559203267,-1.8402965783204106e-12,1.905427211568167e-06,,562023,235333,0.4187248564560525,155547,0.27676269476516085,120408,0.21424034247708723,101664,0.18088939420628694,89966,0.16007529940945478,82013,0.14592463297765393,76223,0.13562256348939455,72152,0.12837908768858214,68982,0.12273874912592544,66496,0.11831544260644138
2512,There,1.5111334479739804e-06,2.0314195353421383e-05,9.405591328004448e-08,1.0421703109386726e-06,1.0970120696545956e-06,1668,413,0.2476019184652278,62,0.03717026378896882,25,0.01498800959232614,9,0.00539568345323741,4,0.002398081534772182,3,0.0017985611510791368,2,0.001199040767386091,2,0.001199040767386091,2,0.001199040767386091,1,0.0005995203836930455
457,’,1.9669649391065783e-06,0.00014086670125834644,-9.215293458875173e-13,3.8788360967600966e-08,,41865,6924,0.16538874955213184,4721,0.11276722799474502,3432,0.08197778573987818,2512,0.060002388630120626,1926,0.04600501612325331,1474,0.0352084079780246,1206,0.0288068792547474,1018,0.02431625462797086,885,0.021139376567538518,782,0.01867908754329392
84,s,9.163159404259171e-06,0.0038092192262411118,5.95382965151714e-10,5.358534508559387e-06,5.226823101181467e-06,37637,23740,0.6307622817971676,17646,0.4688471450965805,12467,0.3312431915402397,8809,0.23405159816138374,6442,0.17116135717512024,4894,0.13003161782288705,3897,0.10354172755533118,3235,0.08595265297446661,2704,0.0718441958710843,2304,0.06121635624518426
2257, lot,3.6373746886865704e-06,0.0001089211436919868,1.2292864504104273e-08,1.3799813132209238e-06,1.4745309158142685e-06,2101,815,0.38791051880057115,478,0.22751070918610186,299,0.14231318419800096,225,0.10709186101856259,165,0.07853403141361257,123,0.05854355069014755,96,0.04569252736792004,76,0.036173250832936696,59,0.028081865778200855,47,0.02237029985721085
309, I,4.576104745207964e-06,0.0001876531314337626,5.0696527864602103e-08,2.9919693815827486e-06,3.1774839900199373e-06,40404,25780,0.638055638055638,12194,0.30180180180180183,6202,0.1534996534996535,3640,0.09009009009009009,2364,0.058509058509058506,1706,0.04222354222354222,1344,0.033264033264033266,1095,0.0271012771012771,905,0.022398772398772398,769,0.019032769032769032
69,d,1.545180575977901e-05,0.0025600113440304995,7.422055192662924e-10,6.022030902386177e-06,5.052290304499772e-06,5423,3114,0.5742209109349069,2626,0.4842338189194173,2175,0.40106951871657753,1783,0.32878480545823346,1487,0.27420247095703487,1241,0.22884012539184953,1066,0.19657016411580305,941,0.17352019177576986,832,0.15342061589526093,763,0.1406970311635626
751, like,6.07801538851018e-06,0.0001697957923170179,2.1788398640865125e-08,4.329094963395619e-06,3.6640943491460585e-06,8271,5271,0.6372869060573086,3648,0.44105912223431265,2212,0.26744045460041105,1382,0.16708983194293314,958,0.1158263813323661,694,0.08390762906540926,512,0.061903034699552655,407,0.04920807641155846,343,0.041470197074114375,276,0.033369604642727604
2312, talk,5.854148893296081e-06,0.00012305373093113303,9.906163711548288e-08,3.2896125503611984e-06,3.412975287912327e-06,886,579,0.6534988713318285,354,0.39954853273137697,241,0.27200902934537247,162,0.18284424379232506,121,0.136568848758465,88,0.09932279909706546,70,0.07900677200902935,56,0.06320541760722348,42,0.04740406320541761,36,0.040632054176072234
670, about,7.699853438101373e-06,0.0028726293239742517,8.37751699123146e-08,4.245766831445508e-06,4.643465554978064e-06,12577,8977,0.7137632185735867,5405,0.4297527232249344,3042,0.24187008030531923,1958,0.15568100500914367,1413,0.11234793670986722,1076,0.08555299355967241,851,0.06766319472052158,689,0.05478253955633299,585,0.04651347698179216,503,0.03999363918263497
620,ll,8.575002197425117e-06,0.0002087267639581114,5.862496976760667e-08,3.912277861672919e-06,4.736041353641892e-06,1474,1197,0.8120759837177748,634,0.43012211668928085,379,0.257123473541384,275,0.1865671641791045,216,0.14654002713704206,180,0.12211668928086838,150,0.10176390773405698,132,0.08955223880597014,119,0.0807327001356852,109,0.07394843962008141
564, go,8.664314018353569e-06,0.00016135726764332503,2.8426724085761634e-08,5.189676357986173e-06,5.697562461216981e-06,3266,2704,0.8279240661359462,1885,0.5771586037966931,1254,0.38395590936925905,922,0.2823025107164728,718,0.2198407838334354,554,0.1696264543784446,450,0.13778322106552357,376,0.11512553582363748,320,0.09797917942437231,269,0.08236374770361299
949, through,6.367202869403818e-06,0.001135290483944118,2.2785371811551158e-08,3.853790303764981e-06,4.272262012504972e-06,4657,3296,0.707751771526734,1730,0.37148378784625297,850,0.18252093622503757,535,0.11488082456517071,379,0.08138286450504617,293,0.06291604036933648,226,0.0485290959845394,188,0.040369336482714194,158,0.033927421086536395,138,0.029632810822417865
1046, every,1.228798127310362e-05,0.0013483621878549457,3.6802586578232876e-07,6.589013082702877e-06,6.7135991014612615e-06,2857,2228,0.7798389919495975,1825,0.6387819390969548,1314,0.4599229961498075,843,0.2950647532376619,545,0.19075953797689885,378,0.13230661533076654,271,0.09485474273713686,191,0.06685334266713336,151,0.05285264263213161,117,0.040952047602380116
264,ed,1.563843642393445e-05,0.00027825002325698733,4.6836547085149505e-08,8.798666385700926e-06,9.319410730803071e-06,6037,4705,0.7793606095742919,4078,0.6755010766937221,3350,0.5549113798244161,2706,0.44823587874772236,2180,0.3611065098558887,1767,0.29269504720887857,1519,0.25161504058307105,1318,0.2183203577936061,1145,0.1896637402683452,1025,0.1697863177074706
2403, making,5.9687655191755775e-06,6.339686660794541e-05,1.291558078264643e-07,4.517092293099267e-06,4.7636258571429805e-06,1837,1431,0.778987479586282,917,0.49918345127925967,469,0.2553075666848122,268,0.14589003810560697,169,0.0919978225367447,115,0.06260206859009254,79,0.04300489929232444,61,0.03320631464344039,42,0.02286336418072945,33,0.017964071856287425
752, what,5.700363333579436e-06,0.00016550745931454003,1.1468805460879139e-08,4.255688509147149e-06,4.457059545440623e-06,7700,6316,0.8202597402597402,3675,0.4772727272727273,1805,0.2344155844155844,976,0.12675324675324676,612,0.07948051948051948,404,0.05246753246753247,294,0.038181818181818185,222,0.028831168831168832,173,0.022467532467532466,145,0.01883116883116883
2427, went,4.262963266246341e-06,4.3951647967332974e-05,3.4341582022534567e-07,2.916799303420703e-06,3.1299792273885783e-06,1290,858,0.6651162790697674,391,0.30310077519379847,217,0.1682170542635659,128,0.09922480620155039,89,0.06899224806201551,65,0.050387596899224806,41,0.03178294573643411,32,0.024806201550387597,27,0.020930232558139535,24,0.018604651162790697
987, right,1.0306723169186309e-05,0.0002926408778876066,5.812276882011247e-08,8.22000492917141e-06,6.997474555422409e-06,3406,2805,0.8235466823253083,2423,0.7113916617733411,2000,0.5871990604815033,1611,0.47298884321785084,1220,0.35819142689371697,909,0.2668819729888432,669,0.19641808573106284,501,0.14709336465061656,390,0.11450381679389313,287,0.08426306517909571
16,/,2.5028663415956693e-05,0.00285788020119071,2.7959079516371495e-15,9.681250048743095e-06,4.710429615659379e-06,40228,27088,0.6733618375261012,24484,0.6086308044148354,21286,0.5291339365615989,18322,0.45545391269762353,16166,0.40185940141195187,14522,0.3609923436412449,13288,0.33031719200556825,12136,0.3016804215968977,11082,0.27547976533757584,10321,0.25656259321865366
1618, list,3.521517393856922e-06,0.0001221754209836945,1.468378370284018e-11,1.7250898736165254e-06,6.524467230988679e-07,2011,855,0.42516161113873696,468,0.23272003978120337,284,0.14122327200397813,178,0.08851317752362009,123,0.061163600198906015,89,0.044256588761810045,73,0.036300348085529587,60,0.029835902536051714,53,0.026355047240179015,44,0.02187966185977126
689, over,7.461958902619364e-06,0.00014126437599770725,1.6801926960852143e-08,4.902331966150086e-06,4.999582165625825e-06,7515,5597,0.7447771124417831,3896,0.5184298070525616,2522,0.3355954757152362,1693,0.22528276779773787,1192,0.1586161011310712,890,0.11842980705256155,671,0.08928809048569528,525,0.06986027944111776,447,0.05948103792415169,386,0.05136393878908849
369, was,5.153554713378707e-06,0.00030972494278103113,8.181102906235083e-09,3.734535994226462e-06,3.7870150798944186e-06,26309,17911,0.6807936447603482,9373,0.3562659166064845,4440,0.16876354099357635,2325,0.08837280018244707,1421,0.054011935079250444,930,0.03534912007297883,678,0.02577064882739747,527,0.020031168041354668,418,0.01588809912957543,356,0.013531491124710176
3164, probably,4.966488599159569e-06,6.408384797396138e-05,3.9598418766217947e-07,3.877222525261459e-06,4.0560048344182625e-06,943,744,0.7889713679745494,378,0.40084835630965004,175,0.1855779427359491,86,0.0911983032873807,54,0.05726405090137858,35,0.03711558854718982,26,0.027571580063626724,20,0.021208907741251327,13,0.013785790031813362,10,0.010604453870625663
581, one,8.607032874315814e-06,0.00038517810753546655,1.2164576901341206e-08,4.933740456181113e-06,4.041032459985163e-06,13365,9192,0.6877665544332211,6980,0.5222596333707444,4872,0.36453423120089784,3507,0.26240179573512906,2583,0.19326599326599325,1950,0.14590347923681257,1504,0.11253273475495698,1184,0.08858959970071081,951,0.07115600448933783,768,0.0574635241301908
574, had,4.448124728468385e-06,0.00012038177374051884,4.9280885150437825e-08,3.4248043903062353e-06,3.5260572200513834e-06,7612,5196,0.6826064109301103,2520,0.3310562270099842,1199,0.157514450867052,609,0.0800052548607462,362,0.04755648975302155,223,0.02929584866001051,153,0.020099842354177614,116,0.015239096163951655,81,0.010641093011035208,65,0.008539148712559117
2454, face,8.717818856849469e-06,0.00018602353520691395,3.0820057617120256e-08,4.784616521646967e-06,4.543572442422319e-06,1209,850,0.7030603804797353,600,0.49627791563275436,403,0.3333333333333333,301,0.24896608767576509,224,0.18527708850289495,178,0.14722911497105046,141,0.11662531017369727,121,0.1000827129859388,104,0.08602150537634409,90,0.07444168734491315
271, an,8.55758114638623e-06,0.0023771317210048437,2.0947329981702012e-10,5.316820988809923e-06,4.0510849580724085e-06,22512,16831,0.7476457000710732,12745,0.5661425017768301,7535,0.33471037668798864,4466,0.19838308457711443,2892,0.12846481876332622,2019,0.08968550106609809,1470,0.06529850746268656,1150,0.051083866382373846,934,0.04148898365316276,760,0.03375977256574272
2934, idea,4.079455136450739e-06,8.258508023573086e-05,3.797885028689052e-08,2.854462763934862e-06,2.982099466340789e-06,1093,736,0.6733760292772186,332,0.3037511436413541,178,0.16285452881976212,102,0.09332113449222323,67,0.06129917657822507,43,0.039341262580054895,31,0.028362305580969808,19,0.01738334858188472,12,0.010978956999085087,6,0.0054894784995425435
2238, kind,7.197383235415261e-06,0.00011421690578572452,1.1886808870542609e-08,1.0669984362721152e-06,1.1436763051345589e-06,1108,437,0.3944043321299639,332,0.2996389891696751,283,0.25541516245487367,247,0.22292418772563177,219,0.1976534296028881,187,0.16877256317689532,164,0.148014440433213,149,0.13447653429602888,136,0.12274368231046931,125,0.11281588447653429
2165, game,6.368461359926173e-06,8.0148245615419e-05,9.734319661447444e-08,4.27747090725461e-06,4.451577056770471e-06,3102,2281,0.7353320438426821,1440,0.46421663442940037,906,0.29206963249516443,614,0.19793681495809157,426,0.13733075435203096,309,0.09961315280464217,230,0.07414571244358478,181,0.058349451966473245,137,0.04416505480335268,109,0.03513862024500322
3078, wanted,2.129370176470766e-06,9.844570740824565e-05,3.925166325302598e-08,8.924691314859956e-07,1.0635243943645817e-06,1031,223,0.2162948593598448,103,0.09990300678952474,51,0.049466537342386034,33,0.03200775945683802,27,0.026188166828322017,23,0.02230843840931135,20,0.019398642095053348,19,0.01842870999030068,19,0.01842870999030068,13,0.012609117361784675
10572,About,5.760393180655508e-06,5.451763718156144e-05,9.493098787061172e-07,3.7083991628605872e-06,4.519001693761335e-06,923,666,0.7215601300108342,294,0.31852654387865653,177,0.19176598049837487,110,0.11917659804983749,83,0.08992416034669556,62,0.06717226435536294,45,0.04875406283856988,36,0.0390032502708559,28,0.030335861321776816,24,0.02600216684723727
322, S,1.3318706091280343e-05,0.0004275022947695106,4.4618726491307825e-08,6.817447001594701e-06,7.4589517967042004e-06,6289,4849,0.7710287804102401,3961,0.6298298616632215,2896,0.4604865638416282,2194,0.34886309429162027,1752,0.2785816505008745,1484,0.2359675624105581,1287,0.2046430275083479,1142,0.18158689775799014,1035,0.1645730640801399,939,0.14930831610748926
401, F,1.5420791760119413e-05,0.00025206958525814116,6.530686214034631e-09,6.994593150011497e-06,7.593500453277917e-06,4841,3701,0.7645114645734352,3039,0.6277628589134476,2313,0.4777938442470564,1773,0.3662466432555257,1468,0.3032431315843834,1255,0.2592439578599463,1111,0.2294980375955381,1003,0.20718859739723197,919,0.1898368105763272,856,0.17682297046064863
1336,ters,8.462829322407009e-06,0.00011619519500527531,1.3879011362405436e-07,4.399159251988749e-06,4.656017493831267e-06,776,531,0.6842783505154639,356,0.4587628865979381,240,0.30927835051546393,162,0.20876288659793815,119,0.15335051546391754,92,0.11855670103092783,73,0.09407216494845361,66,0.08505154639175258,62,0.07989690721649484,55,0.07087628865979381
1909,As,5.69943675554243e-06,0.00022042628552298993,1.7750959102613706e-07,3.0415715173148783e-06,3.4552224948500107e-06,2162,1441,0.6665124884366328,486,0.2247918593894542,253,0.11702127659574468,174,0.08048103607770583,133,0.061517113783533764,108,0.04995374653098982,94,0.043478260869565216,81,0.03746530989824237,73,0.033765032377428304,61,0.028214616096207217
2021, family,7.325033754286514e-06,9.792728815227747e-05,2.0788399979210226e-07,5.452731556943036e-06,5.256905241721557e-06,2527,1939,0.7673130193905817,1420,0.5619311436485952,991,0.3921646220815196,660,0.26117926394934704,456,0.18045112781954886,314,0.12425801345468936,226,0.08943411159477642,172,0.06806489908982984,137,0.05421448357736446,105,0.04155124653739612
2136, business,8.897866228805295e-06,0.00021202681818976998,1.7195311841078365e-07,5.9948820307909045e-06,6.158236872667032e-06,2923,2332,0.7978104686965446,1793,0.613410879233664,1263,0.43209031816626753,899,0.30756072528224426,631,0.21587410195005133,472,0.16147793362983237,375,0.12829284981183717,302,0.10331850838179953,252,0.08621279507355457,208,0.07115976736229901
359, we,8.1108683948658e-06,0.002904089167714119,1.6705561733942886e-07,3.7034334354757448e-06,3.994840539932961e-06,15270,11709,0.7667976424361493,6015,0.393909626719057,3005,0.1967910936476752,1711,0.1120497707924034,1144,0.07491814014407334,829,0.05428945645055665,623,0.04079895219384414,532,0.03483955468238376,436,0.028552717747216766,374,0.024492468893254748
871, know,5.643406673288192e-06,0.00011569331400096416,2.2072239858061948e-07,3.866990027745487e-06,4.068166316031131e-06,4809,3780,0.7860262008733624,2179,0.4531087544187981,1228,0.25535454356415055,815,0.16947390309835725,581,0.12081513828238719,411,0.08546475358702432,304,0.06321480557288417,228,0.047411104179663134,172,0.035766271574131835,138,0.028696194635059263
849, how,6.020395310598477e-06,0.00016071992286015302,4.817513499233428e-08,4.749240815726807e-06,4.619154351404783e-06,6252,4772,0.763275751759437,3240,0.5182341650671785,1917,0.30662188099808063,1043,0.16682661548304542,603,0.09644913627639155,373,0.05966090850927703,251,0.040147152911068455,182,0.0291106845809341,137,0.021912987843889956,110,0.017594369801663467
1774, important,5.104526799693105e-06,0.00029934864141978323,9.461163585910981e-08,3.943802312278422e-06,3.164147773973071e-06,1972,1236,0.6267748478701826,854,0.4330628803245436,540,0.2738336713995943,330,0.16734279918864098,177,0.08975659229208925,102,0.05172413793103448,69,0.03498985801217039,44,0.02231237322515213,26,0.013184584178498986,15,0.007606490872210953
352, it,6.024255181909336e-06,0.0004608536255545914,2.926736630826099e-10,3.327587705825863e-06,3.0107540457204575e-06,35515,23715,0.6677460228072646,13496,0.38000844713501336,8323,0.2343516823877235,5525,0.15556806982964944,3952,0.11127692524285514,2919,0.08219062368013516,2249,0.06332535548359848,1785,0.05026045332957905,1472,0.04144727579895819,1234,0.03474588202168098
634, your,1.8569453978561034e-05,0.003976389765739441,5.269819025599531e-10,7.891964742157143e-06,6.7459225512462725e-06,19224,14157,0.7364232209737828,12989,0.6756658343736995,10231,0.5321993341656263,7285,0.378953391593841,5180,0.2694548481065335,3837,0.19959425717852683,2943,0.15308988764044945,2366,0.12307532251352477,1948,0.10133166874739909,1466,0.0762588431127757
