,string,mean,max,min,median,geo_mean,count,n_over_2e-06,ratio_over_2e-06,n_over_4e-06,ratio_over_4e-06,n_over_6e-06,ratio_over_6e-06,n_over_8e-06,ratio_over_8e-06,n_over_9.999999999999999e-06,ratio_over_9.999999999999999e-06,n_over_1.1999999999999999e-05,ratio_over_1.1999999999999999e-05,n_over_1.4e-05,ratio_over_1.4e-05,n_over_1.6e-05,ratio_over_1.6e-05,n_over_1.8e-05,ratio_over_1.8e-05,n_over_2e-05,ratio_over_2e-05
668,”,3.634443592518237e-06,9.667597623774782e-05,2.785172092956145e-09,1.8692182948143454e-06,2.0006137307169524e-06,4644,1747,0.37618432385874245,860,0.18518518518518517,522,0.1124031007751938,357,0.07687338501291989,251,0.05404823428079242,196,0.04220499569336779,159,0.034237726098191215,129,0.027777777777777776,108,0.023255813953488372,92,0.019810508182601206
327, on,3.601823864284903e-06,0.000686822400894016,2.6320945423208286e-10,1.3909207154938485e-06,1.4196230624412217e-06,48920,14195,0.2901676206050695,6956,0.14219133278822568,4504,0.09206868356500408,3237,0.06616925592804579,2399,0.049039247751430905,1869,0.03820523303352412,1470,0.030049059689288636,1200,0.024529844644317254,991,0.02025756336876533,845,0.017273098937040064
10469, Android,3.979440605949229e-06,7.321182056330144e-05,3.857011421359857e-08,1.51041740537039e-06,1.749772206042651e-06,619,207,0.3344103392568659,109,0.17609046849757673,80,0.12924071082390953,62,0.10016155088852989,51,0.08239095315024232,40,0.06462035541195477,32,0.051696284329563816,26,0.0420032310177706,22,0.035541195476575124,17,0.027463651050080775
4384, web,3.735760831920549e-06,0.00010614872735459358,3.931630132569808e-09,1.3233106983534526e-06,1.4909976086402587e-06,1285,399,0.3105058365758755,215,0.16731517509727625,161,0.12529182879377432,129,0.10038910505836576,105,0.08171206225680934,89,0.06926070038910506,79,0.06147859922178988,67,0.052140077821011675,60,0.04669260700389105,52,0.04046692607003891
2987, works,1.942467186297586e-06,6.386068707797676e-05,1.0517274828814038e-09,9.055785881173506e-07,9.694472988784911e-07,1077,210,0.19498607242339833,101,0.09377901578458682,68,0.06313834726090993,44,0.04085422469823584,29,0.02692664809656453,17,0.015784586815227482,13,0.012070566388115135,12,0.011142061281337047,8,0.007428040854224698,8,0.007428040854224698
533, but,1.411015140416666e-06,0.00017699849558994174,2.476266934559046e-11,6.021567173775111e-07,5.8091123366602e-07,14216,1543,0.10853967360720315,611,0.042979741136747324,341,0.023987056837366346,235,0.016530669667979742,173,0.012169386606640405,126,0.008863252673044457,93,0.006541924592009004,74,0.005205402363534046,66,0.004642656162070906,60,0.004220596510973551
368, you,2.7771033706792016e-06,0.0017438310896977782,5.336510313508347e-12,7.23928536672247e-07,6.206199213424307e-07,39193,6514,0.16620314852141965,3415,0.0871329063863445,2374,0.0605720409256755,1647,0.04202281019569821,1270,0.0324037455668104,887,0.022631592376189627,730,0.018625775010843774,589,0.015028193810119155,484,0.01234914397979231,407,0.010384507437552624
452, have,1.6761845859646596e-06,0.00019071981660090387,1.0792017279825927e-09,8.232876780311926e-07,8.599095107580681e-07,25247,3492,0.13831346298570127,1596,0.06321543153642017,979,0.03877688438230285,618,0.024478155820493525,362,0.014338337228185527,243,0.009624905929417357,194,0.007684081276983404,146,0.005782865290925654,118,0.004673822632391967,96,0.003802431972115499
281, to,3.603501768542304e-06,0.0005372035666368902,7.469835514029022e-12,1.513515769602236e-06,1.5204379836820971e-06,157594,48354,0.3068264020203815,22742,0.144307524398137,14378,0.09123443785930936,9889,0.06274985088264781,7353,0.04665786768531797,5683,0.036061017551429625,4522,0.028693985811642574,3715,0.023573232483470184,3183,0.02019746944680635,2771,0.017583156719164435
14,-,7.138691339992722e-06,0.001380567904561758,-1.4771940181484977e-13,2.0812065031350357e-06,,97809,43187,0.4415442341706796,26603,0.27198928523959964,19609,0.20048257317833737,15767,0.16120193438231656,13373,0.13672565919291682,11613,0.11873140508542158,10208,0.10436667382347228,9016,0.09217965626885051,8025,0.08204766432536884,7179,0.07339815354415238
323, for,4.4909238529222835e-06,0.002251678379252553,2.111995127396238e-11,1.684015046521381e-06,1.7664685725629668e-06,64511,20831,0.3229061710405977,9596,0.1487498256111361,6245,0.09680519601308304,4518,0.07003456774813598,3411,0.052874703538931346,2705,0.04193083350126335,2197,0.03405620746849374,1826,0.02830525026739626,1551,0.02404241137170405,1351,0.020942164902109716
2829, table,2.4713942497476717e-06,5.378494824981317e-05,1.993229581387368e-08,1.0425411574033205e-06,1.1547232247927723e-06,730,181,0.24794520547945206,88,0.12054794520547946,58,0.07945205479452055,34,0.04657534246575343,28,0.038356164383561646,20,0.0273972602739726,17,0.023287671232876714,14,0.019178082191780823,11,0.015068493150684932,10,0.0136986301369863
326, that,2.204427730239165e-06,0.0004023283254355192,1.0767413002876758e-11,1.1082299806730589e-06,1.0804030169925545e-06,50955,10686,0.20971445392993818,4430,0.08693945638308312,2505,0.04916102443332352,1538,0.030183495240898833,1013,0.019880286527328036,707,0.01387498773427534,530,0.010401334510842901,406,0.00796781473849475,339,0.006652929055048573,272,0.0053380433716023945
320, be,3.291232960101235e-06,0.0008748614345677197,7.372558813445451e-11,1.328910684605944e-06,1.3083650152960796e-06,27945,7254,0.25958132045088567,3126,0.11186258722490607,1982,0.07092503131150474,1382,0.04945428520307747,862,0.03084630524244051,642,0.022973698336017177,500,0.01789228842368939,422,0.015101091429593845,350,0.012524601896582574,302,0.010806942207908392
247, a,3.1997354298774234e-06,0.001102890120819211,-5.815135970411306e-14,1.618835767658311e-06,,133057,36029,0.2707786888326056,14943,0.11230525263608829,9241,0.06945143810547359,6346,0.047693845494787945,4438,0.03335412642702,3224,0.024230217124991547,2444,0.018368067820558106,1896,0.01424953215539205,1550,0.011649142848553628,1301,0.009777764416753721
2372, bit,2.5515432881973866e-06,3.872760498779826e-05,2.4446731305971525e-09,9.153719418009132e-07,1.01699670179816e-06,1405,316,0.22491103202846974,187,0.13309608540925266,147,0.10462633451957296,127,0.0903914590747331,101,0.07188612099644127,95,0.06761565836298933,30,0.021352313167259787,19,0.013523131672597865,15,0.010676156583629894,12,0.008540925266903915
187,"
",2.761805065464798e-06,0.0011164797469973564,-2.5538442888217716e-12,9.402338037034497e-07,,562023,149892,0.26670082896963293,70205,0.12491481665341098,40883,0.07274257459214302,27299,0.048572745243522064,19967,0.035527015798285835,15749,0.02802198486538807,12910,0.02297059017157661,11104,0.019757198548813838,9579,0.01704378646425502,8403,0.014951345407572288
2512,There,2.8965158339261554e-06,9.386968304170296e-05,4.507568984735144e-09,2.90532540248023e-07,4.2454813908728166e-07,1668,221,0.13249400479616308,193,0.1157074340527578,191,0.1145083932853717,188,0.11270983213429256,188,0.11270983213429256,180,0.1079136690647482,180,0.1079136690647482,179,0.10731414868105515,178,0.10671462829736211,178,0.10671462829736211
457,’,9.354497434638539e-07,0.00021588757226709276,-2.000744838900892e-12,1.591741671802538e-08,,41865,3554,0.08489191448704168,2139,0.05109279828018631,1587,0.03790756001433178,1167,0.027875313507703333,929,0.02219037382061388,736,0.017580317687806043,575,0.013734623193598472,467,0.011154902663322584,399,0.009530634181297026,334,0.007978024602890243
84,s,3.96484670248961e-06,0.0002790937724057585,6.74883898765799e-11,1.7111248098444776e-06,1.6959000922319007e-06,37637,12436,0.3304195339692324,6416,0.17047054759943672,4209,0.11183144246353323,3099,0.0823391875016606,2337,0.062093153014321015,1828,0.04856922709036321,1481,0.03934957621489492,1216,0.03230863246273614,1001,0.026596168663814864,817,0.02170736243590084
2257, lot,1.0211793243267136e-06,8.195410919142887e-05,2.794706910336231e-09,3.200215985543764e-07,3.233756095592745e-07,2101,226,0.10756782484531176,89,0.04236078058067587,54,0.02570204664445502,33,0.015706806282722512,25,0.011899095668729176,17,0.00809138505473584,10,0.00475963826749167,9,0.004283674440742504,6,0.0028557829604950024,4,0.0019038553069966682
309, I,1.5741993654331547e-06,0.0002136613184120506,4.0224540365230155e-10,6.211286915913661e-07,7.167231672345046e-07,40404,4749,0.11753786753786753,2519,0.06234531234531235,1700,0.04207504207504208,1158,0.02866052866052866,856,0.021186021186021187,621,0.01536976536976537,494,0.012226512226512226,403,0.009974259974259974,329,0.008142758142758142,288,0.007128007128007128
69,d,5.277172415477428e-06,0.00018517077842261642,1.1900963547972765e-10,1.1787770972659928e-06,1.2018224010131202e-06,5423,1594,0.2939332472801033,1035,0.19085377097547482,760,0.1401438318274018,604,0.11137746634704038,524,0.09662548404941915,460,0.08482389821132215,411,0.07578830905402914,374,0.06896551724137931,326,0.060114327862806564,290,0.053475935828877004
751, like,1.940779502521852e-06,0.00028470216784626245,2.4546539800773814e-10,1.0700153438847337e-06,9.70697184250322e-07,8271,1723,0.20831822028775238,679,0.08209406359569581,376,0.04546004110748398,238,0.028775238786120177,164,0.019828315802200458,106,0.01281586265264176,73,0.008826018619272156,47,0.0056825051384354975,32,0.003868939668722041,26,0.0031435134808366584
2312, talk,1.6732541353078805e-06,6.653642049059272e-05,7.573197624566319e-10,6.722783609802718e-07,7.103086415092648e-07,886,155,0.17494356659142213,70,0.07900677200902935,37,0.0417607223476298,27,0.030474040632054177,19,0.02144469525959368,16,0.01805869074492099,12,0.013544018058690745,11,0.012415349887133182,8,0.009029345372460496,7,0.007900677200902935
670, about,2.9750373080135183e-06,0.0004957715282216668,1.3992433878229349e-09,1.4796534060224076e-06,1.5365176759254748e-06,12577,3578,0.28448755665102965,1481,0.11775463147014391,844,0.06710662320108134,521,0.041424823089767034,394,0.031327025522779675,273,0.021706289258169673,218,0.017333227319710584,159,0.01264212451299992,133,0.010574858869364713,118,0.009382205613421325
620,ll,2.8883702157189618e-06,0.00016968177806120366,1.1112399889157132e-09,6.867730348858458e-07,8.715806688313722e-07,1474,242,0.16417910447761194,145,0.09837177747625508,112,0.07598371777476255,87,0.059023066485753055,70,0.04748982360922659,58,0.03934871099050204,53,0.03595658073270014,44,0.029850746268656716,37,0.025101763907734057,32,0.021709633649932156
564, go,2.2617730515629697e-06,0.00010477838077349588,2.838444368435944e-09,9.084516818802513e-07,1.034268173733398e-06,3266,641,0.1962645437844458,305,0.09338640538885487,210,0.06429883649724434,147,0.04500918554807103,111,0.03398652786282915,92,0.028169014084507043,77,0.02357624004898959,66,0.02020820575627679,59,0.018064911206368647,53,0.016227801592161667
949, through,2.958545305182506e-06,0.00024108400975819677,5.334708230719798e-09,1.317321220994927e-06,1.4831119719310168e-06,4657,1133,0.24328967146231478,487,0.10457375993128623,293,0.06291604036933648,202,0.043375563667597164,155,0.03328322954691862,119,0.02555293107150526,98,0.021043590294180802,75,0.016104788490444492,65,0.013957483358385226,59,0.012669100279149668
1046, every,4.072752517814425e-06,0.00024206124362535775,2.3403317062076212e-09,1.5364661294370308e-06,1.6045360936361878e-06,2857,870,0.3045152257612881,343,0.12005600280014,206,0.07210360518025902,157,0.054952747637381866,130,0.04550227511375569,96,0.0336016800840042,72,0.02520126006300315,61,0.021351067553377668,51,0.017850892544627232,42,0.014700735036751837
264,ed,9.107992536069635e-06,0.0002653324918355793,4.342359249953631e-10,4.165286554780323e-06,4.011008282094305e-06,6037,3718,0.6158688090110982,2552,0.42272651979459996,1811,0.29998343548119927,1381,0.22875600463806525,1093,0.18105019049196622,899,0.14891502401855225,759,0.1257246976975319,632,0.10468775882060626,556,0.09209872453205234,469,0.07768759317541825
2403, making,2.100831931565845e-06,0.000151378771988675,1.12605249569242e-08,1.1598095284170995e-06,1.2229904678267904e-06,1837,387,0.21066956995100708,158,0.08600979858464888,84,0.0457267283614589,58,0.031573217201959713,43,0.023407729994556342,28,0.015242242787152967,19,0.010342950462710943,14,0.007621121393576484,11,0.005988023952095809,9,0.004899292324442025
752, what,1.5832297033279788e-06,0.00014408634160645306,2.9985358640516324e-09,8.608813573118823e-07,9.298381934870196e-07,7700,1131,0.1468831168831169,504,0.06545454545454546,261,0.033896103896103896,141,0.01831168831168831,81,0.010519480519480519,52,0.006753246753246753,39,0.005064935064935065,28,0.0036363636363636364,22,0.002857142857142857,21,0.0027272727272727275
2427, went,1.3359173071500805e-06,5.004481499781832e-05,3.801719827833949e-09,5.933845841354923e-07,6.577700608393825e-07,1290,150,0.11627906976744186,74,0.05736434108527132,46,0.03565891472868217,31,0.024031007751937984,24,0.018604651162790697,19,0.014728682170542635,12,0.009302325581395349,10,0.007751937984496124,9,0.0069767441860465115,5,0.003875968992248062
987, right,2.593382163908334e-06,0.00013896655582357198,1.5793982788281369e-09,1.263323383682291e-06,1.1595395303596035e-06,3406,1044,0.30651790957134467,472,0.13857897827363477,277,0.0813270698766882,196,0.057545507927187316,140,0.041103934233705224,109,0.032002348796241926,75,0.02201996476805637,57,0.01673517322372284,48,0.014092777451556078,39,0.011450381679389313
16,/,8.989467330754322e-06,0.0011258443119004369,-1.7625764129475252e-12,2.194612306993804e-06,,40228,17217,0.4279854827483345,11499,0.28584567962613106,8733,0.21708760067614596,7125,0.17711544198070994,5912,0.14696231480560804,5150,0.12802028437903948,4494,0.11171323456299095,4065,0.10104902058267873,3680,0.09147857213880879,3399,0.08449338769016605
1618, list,1.6924572657468279e-06,0.0002360136859351769,1.7100486608342957e-12,4.494127949783433e-07,2.1279444256175493e-07,2011,268,0.13326703132769765,125,0.062158130283441075,84,0.0417702635504724,65,0.03232222774738936,48,0.023868722028841372,45,0.022376926902038786,40,0.019890601690701143,33,0.016409746394828444,31,0.015415216310293387,29,0.014420686225758329
689, over,2.8113519386581906e-06,0.00022941538190934807,1.4196188669046705e-09,1.338493746061431e-06,1.3389060743382779e-06,7515,2203,0.29314703925482366,1025,0.13639387890884896,638,0.08489687292082501,461,0.06134397870924817,334,0.044444444444444446,248,0.033000665335994675,189,0.025149700598802394,156,0.020758483033932136,123,0.016367265469061875,106,0.014105123087159015
369, was,2.2810732317173196e-06,0.00023473308829125017,2.7183574835554225e-11,1.1005822670995258e-06,1.1869584656597896e-06,26309,4968,0.1888327188414611,2023,0.07689383861036148,1228,0.04667604241894409,771,0.029305560834695352,487,0.01851077578015128,323,0.012277167509217379,249,0.009464441825991106,194,0.0073739024668364435,145,0.005511421946862291,123,0.0046752062032004256
3164, probably,1.4470020395477037e-06,2.5906912924256176e-05,4.597572544895456e-09,6.578908653409599e-07,7.858836938251965e-07,943,99,0.10498409331919406,60,0.06362672322375397,40,0.042417815482502653,29,0.030752916224814422,21,0.022269353128313893,14,0.014846235418875928,11,0.01166489925768823,8,0.008483563096500531,4,0.0042417815482502655,3,0.003181336161187699
581, one,1.9027635478921898e-06,8.385841647395864e-05,1.586660386410088e-10,9.327944212600414e-07,8.099025876730642e-07,13365,2759,0.20643471754582865,1133,0.08477366255144032,689,0.05155256266367377,464,0.03471754582865694,331,0.024766180321735876,238,0.017807706696595586,186,0.013916947250280583,157,0.011747100635989525,120,0.008978675645342313,91,0.006808829031051253
574, had,1.3640768577807003e-06,5.550048445002176e-05,4.4796841236482976e-10,8.083933380476083e-07,8.710449657340072e-07,7612,911,0.11967945349448239,383,0.050315291644771415,214,0.02811350499211771,99,0.01300578034682081,51,0.006699947451392538,33,0.004335260115606936,25,0.003284287966368891,18,0.002364687335785602,10,0.0013137151865475565,7,0.0009196006305832896
2454, face,2.9531098602061758e-06,0.00013875597505830228,2.8864861612021286e-09,1.1123154877168417e-06,1.077453690862747e-06,1209,314,0.2597187758478081,158,0.130686517783292,101,0.08354011579818031,67,0.055417700578990904,43,0.03556658395368073,36,0.02977667493796526,29,0.023986765922249794,26,0.021505376344086023,24,0.019851116625310174,18,0.01488833746898263
271, an,3.153823306938005e-06,0.00016210085595957935,8.575670729094043e-11,1.680825221228588e-06,1.35830029877169e-06,22512,7547,0.33524342572850035,3201,0.1421908315565032,2002,0.08893034825870647,1400,0.06218905472636816,1018,0.04522032693674485,704,0.03127221037668799,527,0.023409737029140013,399,0.017723880597014924,310,0.013770433546552949,247,0.010971926083866382
2934, idea,1.2329407652944545e-06,3.530799949658103e-05,3.340976939547602e-10,6.134921477496391e-07,6.573979594966615e-07,1093,142,0.12991765782250686,61,0.055809698078682524,34,0.03110704483074108,20,0.018298261665141813,10,0.009149130832570906,7,0.006404391582799634,3,0.0027447392497712718,2,0.0018298261665141812,2,0.0018298261665141812,2,0.0018298261665141812
2238, kind,1.4248789133600512e-06,9.643837984185666e-05,4.943636056076173e-10,2.0556296931317775e-07,2.0905605978662972e-07,1108,155,0.13989169675090252,82,0.0740072202166065,55,0.04963898916967509,35,0.0315884476534296,27,0.024368231046931407,22,0.019855595667870037,17,0.015342960288808664,13,0.011732851985559567,13,0.011732851985559567,10,0.009025270758122744
2165, game,2.3594980099503137e-06,9.204070374835283e-05,6.885253700517069e-09,1.0361030717831454e-06,1.1727403433945873e-06,3102,708,0.22823984526112184,326,0.10509348807221147,206,0.06640876853642812,169,0.054480980012894906,113,0.036428110896196006,92,0.029658284977433915,67,0.021598968407479047,51,0.01644100580270793,47,0.015151515151515152,41,0.013217279174725984
3078, wanted,6.478991748553195e-07,4.1278708522440866e-05,4.4885086758483794e-09,2.1201419997396442e-07,2.3242754364019566e-07,1031,57,0.055286129970902036,25,0.02424830261881668,12,0.011639185257032008,10,0.009699321047526674,8,0.007759456838021339,4,0.0038797284190106693,3,0.002909796314258002,3,0.002909796314258002,3,0.002909796314258002,3,0.002909796314258002
10572,About,1.8323329364311002e-05,5.3058556659379974e-05,2.9479511454155727e-07,2.9745785923296353e-06,5.6533657875310164e-06,923,466,0.504875406283857,297,0.3217768147345612,257,0.27843986998916576,240,0.2600216684723727,232,0.2513542795232936,229,0.24810400866738894,227,0.24593716143011918,226,0.24485373781148428,226,0.24485373781148428,225,0.2437703141928494
322, S,6.456816361143476e-06,0.00012964506458956748,2.6847696288356815e-10,1.99479541151959e-06,1.7210829133403134e-06,6289,2583,0.41071712513913183,1608,0.25568452854189855,1222,0.19430752106853236,1026,0.16314199395770393,911,0.1448560979487995,834,0.1326124980124026,753,0.11973286691047862,685,0.10892033709651773,604,0.09604070599459373,514,0.08173000477023375
401, F,8.437666135766489e-06,0.00022067212557885796,4.566026445829152e-10,2.14354986383114e-06,1.8784473323880466e-06,4841,2111,0.4360669283205949,1409,0.29105556703160507,1143,0.23610824209873993,983,0.20305721958273085,891,0.18405288163602562,814,0.16814707705019624,754,0.15575294360669284,686,0.14170625903738898,604,0.1247676099979343,530,0.10948151208428011
1336,ters,7.058692514264694e-06,0.0001606371224625036,1.060144749764902e-09,1.757457539497409e-06,2.2298714292087026e-06,776,307,0.3956185567010309,198,0.2551546391752577,155,0.19974226804123713,119,0.15335051546391754,104,0.13402061855670103,84,0.10824742268041238,78,0.10051546391752578,69,0.08891752577319588,60,0.07731958762886598,55,0.07087628865979381
1909,As,5.1981765726523685e-06,0.00019439903553575277,9.226117647642695e-09,1.0542825634729525e-06,1.4932419216811744e-06,2162,406,0.1877890841813136,289,0.13367252543940797,265,0.12257169287696577,250,0.11563367252543941,243,0.1123959296947271,233,0.10777058279370953,231,0.10684551341350601,225,0.10407030527289547,222,0.1026827012025902,219,0.10129509713228492
2021, family,2.338898576362745e-06,0.00011807435657829046,1.1268234345607198e-08,1.1783672562160064e-06,1.2576588817238596e-06,2527,667,0.26394934705184014,261,0.10328452710724179,152,0.06015037593984962,95,0.03759398496240601,58,0.02295211713494262,46,0.01820340324495449,40,0.015829046299960427,33,0.013058963197467353,27,0.010684606252473288,23,0.009101701622477245
2136, business,3.6871774070060575e-06,0.00029581834678538144,1.6228862698142166e-09,1.4116640159045346e-06,1.4841154828631142e-06,2923,895,0.30619226821758466,409,0.13992473486144372,285,0.09750256585699624,214,0.0732124529592884,159,0.05439616832021895,124,0.04242216900444749,104,0.035579883681149505,89,0.030448169688676016,70,0.023947998631542934,64,0.02189531303455354
359, we,1.908825360808502e-06,0.0007663577562198043,4.0958811342584056e-10,8.021548296710534e-07,8.993198672767316e-07,15270,2090,0.13686967910936476,1011,0.0662082514734774,650,0.042567125081859856,444,0.029076620825147347,295,0.019318925998690242,217,0.01421087098886706,178,0.011656843483955468,145,0.009495743287491814,117,0.007662082514734774,97,0.006352324819908317
871, know,1.5477075179337038e-06,7.096354966051877e-05,8.668010309520469e-09,7.115225457710039e-07,7.826447771475876e-07,4809,736,0.15304637138698274,317,0.06591807028488252,193,0.040133083801206074,127,0.026408816801829903,94,0.019546683302141817,61,0.012684549802453732,49,0.010189228529839884,35,0.00727802037845706,24,0.004990642545227698,24,0.004990642545227698
849, how,1.528755130228992e-06,3.215018296032213e-05,4.618645910170471e-09,9.191011827169859e-07,8.752264472070442e-07,6252,1068,0.1708253358925144,381,0.0609404990403071,197,0.03150991682661548,113,0.018074216250799743,62,0.009916826615483045,38,0.006078055022392835,23,0.0036788227767114525,15,0.0023992322456813818,12,0.0019193857965451055,11,0.0017594369801663468
1774, important,1.6585076595468587e-06,4.525570329860784e-05,4.30549551566628e-09,7.789743676767102e-07,7.155924103720985e-07,1972,343,0.17393509127789047,138,0.06997971602434078,94,0.04766734279918864,63,0.03194726166328601,43,0.0218052738336714,30,0.015212981744421906,18,0.009127789046653144,16,0.008113590263691683,15,0.007606490872210953,12,0.006085192697768763
352, it,1.5894830282618378e-06,0.00026218683342449367,4.454586352564682e-11,6.667238494628691e-07,6.529787357272143e-07,35515,5209,0.14667042094889482,2284,0.06431085456849218,1353,0.03809657891031958,878,0.02472194847247642,635,0.01787976911164297,470,0.01323384485428692,362,0.010192876249472054,300,0.008447135013374631,245,0.006898493594255949,201,0.005659580458961002
634, your,5.063964016033532e-06,0.00102591747418046,3.478084834029893e-11,2.2040094336261973e-06,1.9345789174691175e-06,19224,8139,0.4233770287141074,3770,0.1961090303786933,2422,0.12598834789846025,1753,0.09118809821057013,1372,0.07136912193091968,946,0.049209321681231794,758,0.03942987931751977,602,0.0313150228880566,495,0.025749063670411985,412,0.021431543903454017
